country,categoria_expectativa_vida,gdp_per_capita_current_us$,government_integrity,energy_use_kg_of_oil_equivalent_per_capita,life_expectancy_at_birth_total_years,agriculture_value_added_of_gdp,services_value_added_of_gdp,infant_mortality_rate_per_1_000_live_births,tiene_dato_gini,ratio_servicios_agri
Lithuania,Mortalidad_Baja,19608.7943945553,47.8,2707.60764686504,76.2829268292683,3.12404744403716,61.179068325455,3.3,1.0,19.583271195905464
Lithuania,Mortalidad_Baja,19247.2315367967,50.9,2711.1618678975,75.6804878048781,2.88685726647675,61.178353815629,3.5,1.0,21.192025849720586
Lithuania,Mortalidad_Baja,16800.1510246099,69.7,2653.39984329273,75.4804878048781,3.54933633712632,60.2020468532002,3.8,1.0,16.961493962542335
Lithuania,Mortalidad_Media,14934.2702840428,58.0,2504.98383829705,74.6707317073171,3.12061896056681,60.4983280052475,4.0,1.0,19.386643729889713
Lithuania,Mortalidad_Media,14269.8039878287,57.0,2420.60555053468,74.3219512195122,3.43671864804715,59.2019719495734,4.1,1.0,17.22630742065947
Lithuania,Mortalidad_Media,16446.1647181663,49.9,2376.27537817697,74.5170731707317,3.4401608409572,58.7478006463531,4.2,1.0,17.07705056895158
Lithuania,Mortalidad_Media,15636.5252586048,48.0,2352.91337348691,73.9146341463415,3.53435810553224,58.9225729509242,4.2,1.0,16.671364698074655
Lithuania,Mortalidad_Media,14288.1853493139,50.0,2468.16458396119,73.8634146341464,4.00007448760216,57.6622186397042,4.3,1.0,14.415286219899807
Lithuania,Mortalidad_Media,14261.8433787325,49.0,2412.97760145453,73.5634146341464,3.51897129368263,57.6254914588371,4.5,1.0,16.375663979495435
Lithuania,Mortalidad_Media,11829.122609457,46.0,2276.51776090125,73.2682926829268,3.06871518554059,60.0343254564853,4.9,1.0,19.563342254556463
Lithuania,Mortalidad_Media,11854.3711053096,48.0,2771.81869908328,72.9146341463415,2.52928276861212,62.3997102039979,5.4,1.0,24.6709110497116
Lithuania,Mortalidad_Media,14955.5345462921,48.0,2978.8832571652,71.8121951219512,3.28158323801393,57.206064566221,6.0,1.0,17.4324587910935
Lithuania,Mortalidad_Media,12295.1212779366,48.0,2927.72851407517,70.9,3.47267609522387,56.6453735171211,6.5,1.0,16.31173537751709
Lithuania,Mortalidad_Media,9210.10118229413,46.0,2669.90395839998,71.0560975609756,3.8728905163979,56.480638797473,7.0,1.0,14.583587777225508
Lithuania,Mortalidad_Media,7857.03148786492,47.0,2668.04972447817,71.2536585365854,4.32727074499656,56.5173523499693,7.3,1.0,13.060738668898386
Lithuania,Mortalidad_Media,6734.57487061946,48.0,2784.89403569789,71.9609756097561,4.15167623775201,56.4136355802795,7.5,1.0,13.58815869775663
Lithuania,Mortalidad_Media,5507.47434187652,48.0,2714.29508589632,72.0609756097561,4.41639298290057,57.2367901029329,7.7,1.0,12.960076316700714
Lithuania,Mortalidad_Media,4148.13091485015,41.0,2578.77097536015,71.7609756097561,4.76760475898336,57.7970778931469,7.9,1.0,12.122875283284074
Lithuania,Mortalidad_Media,3532.52787363242,38.0,2388.28142241839,71.6585365853659,4.86500650657571,56.9375008272264,8.2,1.0,11.703478864882856
Lithuania,Mortalidad_Media,3300.63634928559,30.0,2040.58088590544,72.0195121951219,5.57351611529396,56.8110809259453,8.6,1.0,10.193041475210475
Lithuania,Mortalidad_Media,2182.69156931505,25.380000000000003,2401.16634284387,69.0063414634147,9.81208235083643,51.21621023271,12.0,0.0,5.21970855945212
Luxembourg,Mortalidad_Baja,123719.658915996,89.5,4875.19867273903,82.9463414634147,0.242167478298755,81.1291613534756,2.0,1.0,335.0126198753612
Luxembourg,Mortalidad_Baja,134965.815442152,92.5,5630.67678137135,82.5975609756098,0.194861687098922,79.9504470861718,2.1,1.0,410.29331253600805
Luxembourg,Mortalidad_Baja,116860.02817236,90.3,5436.11880127401,82.1439024390244,0.20041631187567,79.3002230832453,2.1,1.0,395.67748922772256
Luxembourg,Mortalidad_Baja,112696.649059674,85.8,6377.09810724871,82.6390243902439,0.214828063048275,78.7000438836607,2.1,1.0,366.33968005369786
Luxembourg,Mortalidad_Baja,116926.759593905,79.0,6414.60050528088,82.2951219512195,0.233738394048527,79.3906348113495,2.1,1.0,339.65594370802006
Luxembourg,Mortalidad_Baja,110193.213797228,78.3,6313.35371226953,82.0951219512195,0.23457255011554,80.0810053034631,2.1,1.0,341.3912039751401
Luxembourg,Mortalidad_Baja,106899.293549552,82.0,6342.68337961913,82.6853658536585,0.214197008159042,79.1113386071195,2.1,1.0,369.3391391740592
Luxembourg,Mortalidad_Baja,105462.012584423,80.0,6548.75962101678,82.2926829268293,0.223732628740735,79.7312744577697,2.2,1.0,356.36855878613756
Luxembourg,Mortalidad_Baja,123678.702143275,84.1,6878.68145180459,82.2292682926829,0.289550438585059,78.2098746195357,2.2,1.0,270.1079473466609
Luxembourg,Mortalidad_Baja,120000.140729859,85.0,7320.72167920662,81.8,0.261907196956465,78.9577970757573,2.2,1.0,301.4724222675022
Luxembourg,Mortalidad_Baja,112584.676270958,85.0,7723.78432331196,81.3926829268293,0.287951499538819,78.8749543859531,2.3,1.0,273.91749830189684
Luxembourg,Mortalidad_Baja,119025.057203467,82.0,8062.97911929005,80.9878048780488,0.25111528958498,78.8372958017318,2.3,1.0,313.9486087526839
Luxembourg,Mortalidad_Baja,110885.991378721,83.0,8335.83500727028,80.6317073170732,0.268412058048641,78.9069308415746,2.4,1.0,293.97684819090836
Luxembourg,Mortalidad_Baja,109419.746953106,84.0,7958.76292955031,80.6365853658537,0.233334868942186,78.686285175163,2.4,1.0,337.22471712815155
Luxembourg,Mortalidad_Baja,120422.137934157,86.0,8625.43333557115,80.5390243902439,0.307778948525776,76.8613570571973,2.5,1.0,249.72909104197646
Luxembourg,Mortalidad_Baja,107475.320297978,85.0,8779.506079749,79.3829268292683,0.363222868939437,74.5781635960329,2.6,1.0,205.3234252947545
Luxembourg,Mortalidad_Baja,90788.8004876145,84.0,9172.05598332149,79.2878048780488,0.311756721900439,75.9521165224508,2.7,1.0,243.62623541668643
Luxembourg,Mortalidad_Baja,80988.1376230858,87.0,9429.92465262134,79.4317073170732,0.35650094088746,73.9922867769233,2.9,1.0,207.5514487920556
Luxembourg,Mortalidad_Baja,76544.9170868473,90.0,9381.20382071321,79.1219512195122,0.535432004959881,72.9001733879492,3.1,1.0,136.15206545864118
Luxembourg,Mortalidad_Baja,65689.3214536911,87.0,8553.03437986234,77.7268292682927,0.46423787561405,72.8090213829589,3.3,1.0,156.83559056152842
Luxembourg,Mortalidad_Baja,53005.7339209179,86.0,8205.47469644344,77.9658536585366,0.690661512047414,72.8571768991792,3.5,1.0,105.48897778189432
Luxembourg,Mortalidad_Baja,48440.1420151355,88.0,7986.41389470608,77.8243902439025,0.560287361469729,72.8424114534201,3.7,1.0,130.00902119644832
Luxembourg,Mortalidad_Baja,48659.5988753233,87.0,7682.15555208276,77.8731707317073,0.596866957478124,71.9422412581348,3.9,1.0,120.5331277879821
Luxembourg,Mortalidad_Baja,51032.349635318,79.94,7705.6113924511,76.5121951219512,0.934627457791923,69.4566158955568,5.3,1.0,74.3147607279263
Madagascar,Mortalidad_Alta,503.514533472879,23.0,308.672539601401,63.068,21.5442357878427,48.436608567296,44.7,0.0,2.2482398096770053
Madagascar,Mortalidad_Alta,483.469463351371,20.2,308.953475191696,62.516,22.5220913616257,49.6063940347162,44.9,0.0,2.202566060061284
Madagascar,Mortalidad_Alta,450.771615201509,25.0,301.748644745329,62.706,24.6929443981327,50.3929947597023,44.7,0.0,2.0407851711484457
Madagascar,Mortalidad_Alta,499.818837622534,14.3,313.77500218938,63.504,22.9562520100657,49.803398923588,44.5,0.0,2.169491731566222
Madagascar,Mortalidad_Alta,500.45718552916,17.8,292.820905838727,63.491,23.9733833005861,48.7393975825603,44.2,0.0,2.0330629586758713
Madagascar,Mortalidad_Alta,491.866848718929,25.0,299.453710205685,63.433,24.5501377693098,51.0493152393528,43.9,0.0,2.0793901736539215
Madagascar,Mortalidad_Alta,453.970714522463,28.0,293.322517988217,63.431,25.1334543599723,51.0107328908938,43.8,0.0,2.029594983653891
Madagascar,Mortalidad_Alta,445.320069480568,28.0,275.43076854299,63.362,25.7433543337656,50.7680550591088,43.8,0.0,1.972083917305221
Madagascar,Mortalidad_Alta,505.684922503435,27.3,271.281685784756,63.261,25.8453829296172,50.8124409881822,43.9,0.0,1.9660161788492716
Madagascar,Mortalidad_Alta,515.301589361832,30.0,268.494073877684,63.161,26.4930339794941,51.5008530957731,44.1,0.0,1.9439394195332753
Madagascar,Mortalidad_Alta,493.511162904211,26.0,265.242059456403,63.007,28.0006123574142,50.9548624555702,44.6,1.0,1.8197767179215996
Madagascar,Mortalidad_Alta,506.163691559309,30.0,259.293314846996,62.86,29.0502057606452,49.1347880329208,45.2,0.0,1.6913748714125985
Madagascar,Mortalidad_Alta,450.009391645726,34.0,255.486793083651,62.597,29.0780963483597,48.7541183093285,46.2,1.0,1.6766612822671496
Madagascar,Mortalidad_Alta,446.315238370592,32.0,253.627612930936,62.304,30.4651481314923,47.015745609716,47.4,0.0,1.5432633186875953
Madagascar,Mortalidad_Alta,512.579800058444,31.0,259.197265939314,61.992,27.0525720488789,47.7475305832466,48.8,0.0,1.7649904229799596
Madagascar,Mortalidad_Alta,419.548001431865,28.0,254.441517219544,61.533,28.0670132910209,48.0405252639591,50.4,0.0,1.7116365309638433
Madagascar,Mortalidad_Alta,324.146874882604,31.0,250.834742473721,61.14,30.1822717236059,52.4774184184697,52.3,0.0,1.73868351922054
Madagascar,Mortalidad_Alta,305.812074924388,26.0,250.780807193194,60.664,30.7627339341287,51.4124515283538,54.2,1.0,1.6712575559260014
Madagascar,Mortalidad_Alta,272.20074858856,17.0,250.245993304321,60.168,31.4205052808436,50.2445789659486,56.2,0.0,1.5991015585793786
Madagascar,Mortalidad_Alta,352.620095849925,30.0,247.053924908213,59.693,32.0297909636333,49.9000478604401,58.3,0.0,1.5579261168796488
Madagascar,Mortalidad_Alta,304.941777398445,30.0,235.904702374408,59.17,34.1425139825593,50.2028794922736,60.6,0.0,1.4703920021214099
Madagascar,Mortalidad_Alta,319.283278235657,30.0,254.167832334244,58.674,29.8513134115876,50.9264110852576,63.0,1.0,1.7060023585256763
Madagascar,Mortalidad_Alta,280.282905559649,30.0,255.709986506438,57.974,30.8787172940737,48.3695987195514,65.5,0.0,1.5664380828679882
Madagascar,Mortalidad_Alta,273.149653945976,10.0,243.796187348118,54.845,34.9596662452556,43.5835155830029,79.1,0.0,1.2466799676303446
Malawi,Mortalidad_Alta,604.269751184515,29.4,479.05300560963695,66.037,27.5975518762201,49.2359417778991,30.5,0.0,1.7840691811625542
Malawi,Mortalidad_Alta,617.447520802454,26.8,432.3058157765225,64.782,25.5328304255348,49.7686602288935,31.4,0.0,1.9492026304737842
Malawi,Mortalidad_Alta,602.507478176106,24.8,479.05300560963695,65.216,25.0150110062267,50.3386872937921,32.3,0.0,2.0123392022998456
Malawi,Mortalidad_Alta,580.889816066776,25.2,588.9031608555861,64.995,22.9473991790142,52.5126504640364,33.6,1.0,2.288392251094849
Malawi,Mortalidad_Alta,533.203173686705,28.9,326.673407541554,64.464,21.632593506951,53.509369127,34.5,0.0,2.4735531183446096
Malawi,Mortalidad_Alta,495.769683367165,31.3,280.78866197904824,63.914,22.9262319821323,53.1222211157681,36.1,0.0,2.3170934132206824
Malawi,Mortalidad_Alta,450.506105510719,33.0,324.659189407743,63.163,22.1929077690151,53.9094692362352,37.6,1.0,2.4291305040929143
Malawi,Mortalidad_Alta,539.605363240686,37.0,479.40354529298895,62.324,22.9948363698368,53.2072107130481,39.3,0.0,2.313876465885272
Malawi,Mortalidad_Alta,529.5133440206,31.9,424.134889150862,61.651,23.8734416539637,52.6198508476428,41.4,0.0,2.2041166753561208
Malawi,Mortalidad_Alta,496.947368267313,30.0,280.78866197904824,60.816,23.8492870296807,52.4849872843715,43.6,0.0,2.200694185073682
Malawi,Mortalidad_Alta,558.46208832772,34.0,506.8051010013784,59.87,23.5292854390256,52.5104116951348,46.6,0.0,2.2317044787106535
Malawi,Mortalidad_Alta,763.061000394572,33.0,366.1968037137868,58.859,23.9314133083531,51.6606062394182,49.9,0.0,2.158694330910511
Malawi,Mortalidad_Alta,683.124694716799,28.0,391.7128819408584,57.787,24.6321400620979,51.1943503329606,53.6,1.0,2.0783557662427654
Malawi,Mortalidad_Alta,625.869729869625,27.0,335.7310960620082,56.714,25.3093021258133,50.3807859032207,55.5,0.0,1.9906035201119454
Malawi,Mortalidad_Alta,554.048820396119,27.0,427.8993943618906,55.715,24.9323563197161,49.887973712386,57.3,0.0,2.0009329672918
Malawi,Mortalidad_Alta,475.180261659331,28.0,420.9585709809056,54.687,22.8824872507399,49.5765681184685,59.9,0.0,2.1665725222622143
Malawi,Mortalidad_Alta,440.822149023873,28.0,380.84794291230463,53.652,25.6738776075689,48.8725353335126,61.9,0.0,1.9035899477492453
Malawi,Mortalidad_Alta,414.361121984475,28.0,440.4290544146819,52.469,27.3766782308788,47.8108177015335,65.1,0.0,1.7464068247551874
Malawi,Mortalidad_Alta,404.674248445428,29.0,376.98070452188455,51.073,28.8733040048574,46.4939592314372,70.2,1.0,1.6102749870127595
Malawi,Mortalidad_Alta,383.348596852642,32.0,399.75581551185826,49.601,30.1281788478073,45.9888017430968,77.2,0.0,1.526438155303364
Malawi,Mortalidad_Alta,428.210439838398,41.0,401.25649572390176,48.176,32.287184795846,47.1018174090037,85.1,0.0,1.4588394035228403
Malawi,Mortalidad_Alta,215.474524898357,41.0,276.32621490786823,47.205,29.3463400754759,47.8472542285068,93.1,0.0,1.6304334409486283
Malawi,Mortalidad_Alta,224.22415918428,41.0,454.7899752304094,46.17,29.6608890123553,45.5596539072455,100.2,0.0,1.5360178141750078
Malawi,Mortalidad_Alta,200.362370007247,30.0,233.269577064048,43.804,22.3443422581962,49.55822763556,115.1,0.0,2.217931817499859
Malaysia,Mortalidad_Baja,11748.0919307944,53.9,2867.09651939173,75.444,8.95072082275607,50.905773608125,6.7,0.0,5.6873378821852585
Malaysia,Mortalidad_Media,10903.1116425938,53.2,2793.49953523,73.917,9.56621458844467,51.651935586827,6.7,1.0,5.399412182245943
Malaysia,Mortalidad_Baja,9957.52626697613,49.4,2722.6031659631,76.057,8.16600227056372,54.7885780566697,6.7,0.0,6.709351313085969
Malaysia,Mortalidad_Baja,10920.191763972,55.4,2878.2988852867,75.9,7.24130800003819,54.1547930455103,6.7,0.0,7.4785926859104315
Malaysia,Mortalidad_Baja,10901.8019954421,54.8,2839.45244829846,75.734,7.51208953273518,52.9910477853598,6.7,1.0,7.0541022646818154
Malaysia,Mortalidad_Baja,9862.54806612235,51.8,2617.76462271235,75.542,8.59827695237266,51.8820155184897,6.7,0.0,6.034001440739016
Malaysia,Mortalidad_Baja,9476.53409809923,52.0,2759.17228283076,75.371,8.46252661805744,52.5314244518403,6.7,0.0,6.207534324293659
Malaysia,Mortalidad_Baja,9648.6797937523,50.0,2706.92696275778,75.288,8.28749992585653,52.0139839408985,6.6,1.0,6.276197213422328
Malaysia,Mortalidad_Baja,11013.3107334403,44.3,2879.92352228516,75.345,8.87320901302643,50.1226904594272,6.6,0.0,5.648767022826119
Malaysia,Mortalidad_Baja,10713.6407638899,43.0,2869.7691156446,75.464,9.11336384538206,49.9447288177857,6.5,1.0,5.48038349671442
Malaysia,Mortalidad_Baja,10600.5744240026,44.0,2587.43170352026,75.552,9.79375074645921,49.0223958354783,6.5,0.0,5.005477176678367
Malaysia,Mortalidad_Baja,10217.1068585031,45.0,2591.22470848139,75.488,11.4533531198278,47.766725565489,6.5,1.0,4.170545085420991
Malaysia,Mortalidad_Baja,8899.34505544675,51.0,2529.59168934211,75.376,10.0899159275121,48.4774187579282,6.5,0.0,4.804541396201842
Malaysia,Mortalidad_Baja,7191.43287234626,51.0,2483.79273364834,75.269,9.21910004390782,48.836021810826,6.5,0.0,5.297265630943867
Malaysia,Mortalidad_Media,8371.82156086005,50.0,2678.81949826316,75.151,9.96858233467411,43.9481056537511,6.5,1.0,4.408661550688575
Malaysia,Mortalidad_Media,7168.93031942508,51.0,2584.76582554848,74.961,9.98677367962245,44.5202452881234,6.5,0.0,4.457920717575177
Malaysia,Mortalidad_Media,6158.40785533236,50.0,2472.12683283587,74.697,8.60998284136304,43.9262781844017,6.5,1.0,5.101784636942176
Malaysia,Mortalidad_Media,5555.58179951206,52.0,2515.14872740447,74.37,8.26229170422644,44.1971529384927,6.5,0.0,5.34926077662985
Malaysia,Mortalidad_Media,4939.24851854427,49.0,2371.20028657265,74.027,9.27100209261509,44.5475985554205,6.6,0.0,4.805046758743085
Malaysia,Mortalidad_Media,4465.32194567208,50.0,2254.16675979207,73.727,9.30608521643197,46.7102388190148,6.7,1.0,5.01932205999333
Malaysia,Mortalidad_Media,4184.03163773539,48.0,2154.46190610282,73.469,8.98508140381459,48.6964168752104,6.9,0.0,5.4196967936802976
Malaysia,Mortalidad_Media,3943.79943910239,51.0,2135.7884053911,73.08,8.01097059098812,49.1730931223924,7.2,0.0,6.138219153832533
Malaysia,Mortalidad_Media,4083.52874483605,53.0,2102.39212549567,72.732,8.59902188826631,46.3014974705458,7.7,0.0,5.384507455868433
Malaysia,Mortalidad_Media,4363.14458333034,70.0,1669.4307615698,71.979,12.9494365608411,47.8822149204623,10.2,1.0,3.697629213093131
Mali,Mortalidad_Alta,969.72220560562,28.3,271.6627427571388,60.035,32.9652832845916,35.7394195272272,59.0,0.0,1.0841532656851842
Mali,Mortalidad_Alta,1027.27345365357,23.6,451.2749879214002,59.116,32.0375587266747,35.3194466866978,60.5,1.0,1.1024387653261039
Mali,Mortalidad_Alta,953.242943290974,20.7,278.1379279166782,58.858,32.2899608370191,35.2593907469673,62.1,0.0,1.0919613970712492
Mali,Mortalidad_Alta,971.949318638092,29.6,318.20881409220226,59.217,32.2682205547332,37.2907298223604,63.7,0.0,1.1556487832698443
Mali,Mortalidad_Alta,996.379292136901,31.4,383.27879081199865,58.873,32.4975413984656,37.7025904458647,65.1,1.0,1.1601674718581898
Mali,Mortalidad_Alta,924.057531692284,34.3,304.13526384517576,58.562,31.4007766435761,38.465341607849,66.6,0.0,1.224980580718157
Mali,Mortalidad_Alta,872.468587171653,32.0,245.0642253434318,58.286,30.9987192702461,39.318867039934,68.0,0.0,1.2684029523011273
Mali,Mortalidad_Alta,838.11986940103,28.0,331.26872575675964,57.852,30.525122276133,40.0970307151047,69.4,0.0,1.3135747779282703
Mali,Mortalidad_Alta,940.243260037952,27.7,326.4641870418618,57.482,29.5637215846784,40.5267167514301,70.8,0.0,1.370825950831351
Mali,Mortalidad_Alta,903.190452512378,28.0,286.90585851022263,57.052,28.4567574237855,41.4495177021681,72.3,0.0,1.4565790854133873
Mali,Mortalidad_Alta,878.217175344858,27.0,193.52235048472718,56.696,30.5771206889359,38.5195932232585,73.9,0.0,1.2597521400108977
Mali,Mortalidad_Alta,941.574944706639,28.0,312.09535463845737,56.367,27.4654786017959,41.1283525302867,75.5,0.0,1.4974562477712445
Mali,Mortalidad_Alta,827.617660082715,31.0,320.172115773364,55.993,25.029137826406,41.1767225212007,77.3,0.0,1.6451514553473285
Mali,Mortalidad_Alta,815.78868795173,27.0,319.24258180438136,55.588,24.3106014567072,41.0659804751015,79.1,1.0,1.6892210811086927
Mali,Mortalidad_Alta,820.715705601841,28.0,319.24258180438136,55.187,23.7736064666164,43.10018069202,81.1,0.0,1.812942464263575
Mali,Mortalidad_Alta,711.675463215078,29.0,379.9815843441273,54.756,21.9714685879203,43.4595655847457,83.2,0.0,1.9780000326714322
Mali,Mortalidad_Alta,633.221946737432,32.0,294.0046741414464,54.305,20.5794387561712,41.9825275103293,85.4,1.0,2.0400229572703923
Mali,Mortalidad_Alta,591.630393473705,30.0,312.5851291911448,53.792,22.5089459037018,42.9811233857412,87.8,0.0,1.9095129363064738
Mali,Mortalidad_Alta,542.887347640863,10.0,375.62384450620266,53.253,21.6317330518122,45.6887024716863,90.5,0.0,2.1121147511506813
Mali,Mortalidad_Alta,371.627016389759,10.0,253.55527925813658,52.632,29.8766298501644,37.2640518438314,93.4,0.0,1.2472642339753843
Mali,Mortalidad_Alta,318.042432039222,10.0,237.05293944711838,51.995,32.7141837452601,35.2872984191419,96.5,0.0,1.078654405499407
Mali,Mortalidad_Alta,291.159497911347,10.0,235.69060899893321,51.3,32.8136059590433,35.872252289535,99.7,1.0,1.0932127463927428
Mali,Mortalidad_Alta,256.199554978241,10.0,240.38953570677398,50.605,32.9018677247122,37.2626429329049,102.8,0.0,1.1325388347153733
Mali,Mortalidad_Alta,265.717051612187,10.0,286.6189457972584,48.292,37.7089536647179,38.4886940402217,115.4,0.0,1.0206778576365898
Malta,Mortalidad_Baja,36224.2819955817,55.8,1456.24524810948,82.4487804878049,0.770662549642097,80.1516418905823,5.0,1.0,104.00355113636374
Malta,Mortalidad_Baja,38065.354346575,55.0,1363.19399806331,82.2585365853659,0.82992754838942,79.157338220807,5.1,1.0,95.37861271676292
Malta,Mortalidad_Baja,31833.596382464,55.1,1336.72896034906,82.0975609756098,0.726666972318758,78.5628619086116,5.2,1.0,108.11398467432946
Malta,Mortalidad_Baja,32421.9179753188,50.3,1440.48279152041,82.6585365853659,0.4721066879515,77.2151386916786,5.4,1.0,163.55442670537002
Malta,Mortalidad_Baja,33382.2677502638,49.9,1407.69637134225,82.2487804878049,0.622140405009506,77.1220159873828,5.5,1.0,123.9623971797884
Malta,Mortalidad_Baja,30317.2443357939,53.6,1451.209231349,82.3463414634146,0.675668841155664,77.4370736924484,5.6,1.0,114.6080283353011
Malta,Mortalidad_Baja,26459.0772054811,55.0,1311.66732595294,82.4536585365854,1.01064539115143,75.8002452204941,5.7,1.0,75.00182149362475
Malta,Mortalidad_Baja,25529.6813131565,56.0,1448.8722651887,81.8975609756097,0.941161443311968,76.1293947103127,5.8,1.0,80.88877338877342
Malta,Mortalidad_Baja,27424.5765369278,55.8,1793.37877402513,82.0463414634146,1.00129014447097,74.356968340189,5.9,1.0,74.26116071428564
Malta,Mortalidad_Baja,25415.5566806942,56.0,1822.11290174526,81.7463414634146,1.01975752527852,73.0412090904556,5.9,1.0,71.62605548854009
Malta,Mortalidad_Baja,22878.3131257656,56.0,2102.78419805068,80.7463414634146,1.09098726860641,71.9744088613837,6.0,1.0,65.97181372549045
Malta,Mortalidad_Baja,23516.9691282762,52.0,2002.2597001723,80.7463414634146,1.08775796660071,69.9293291469582,6.0,1.0,64.28758169934653
Malta,Mortalidad_Baja,21946.6070188242,58.0,2022.68894914335,81.3975609756098,1.27222712305743,69.4944957814887,6.0,1.0,54.62428407789229
Malta,Mortalidad_Baja,21176.3216665018,58.0,1953.4340878955,80.2414634146342,1.3295914981212,68.5821107439979,6.0,1.0,51.581339712918535
Malta,Mortalidad_Baja,22315.3104812611,64.0,2153.74903793408,79.6365853658537,1.07431665643794,67.6883631863751,6.0,1.0,63.00597014925389
Malta,Mortalidad_Baja,19444.1743635565,66.0,2131.22296210827,79.7926829268293,1.75487582903605,66.9621849872415,6.0,1.0,38.157790927021715
Malta,Mortalidad_Baja,16653.6038312389,68.0,2095.17873042085,79.4390243902439,1.81393309891346,65.2885817948061,6.0,1.0,35.99282786885236
Malta,Mortalidad_Baja,15831.3439802756,50.0,2101.87985022264,79.3,1.78761496392062,64.2880027829994,6.1,0.0,35.96300326441782
Malta,Mortalidad_Baja,15212.1312964883,50.0,2066.57163915642,79.2536585365854,1.84667349520954,63.5520950367967,6.1,0.0,34.41436464088391
Malta,Mortalidad_Baja,13593.9787182902,30.0,2071.44952722888,78.5463414634146,1.91969794287983,62.280966192796,6.2,0.0,32.443107221006535
Malta,Mortalidad_Baja,11251.2024877398,30.0,1851.86412884869,78.7390243902439,2.10668361376596,61.6071622620609,6.3,0.0,29.24367088607596
Malta,Mortalidad_Baja,10357.7026407269,30.0,2001.30094235953,78.8439024390244,2.17220597545979,62.6471701768258,6.5,0.0,28.840345199568514
Malta,Mortalidad_Baja,10348.4860163,30.0,1731.67515154798,78.3487804878049,1.85678318211715,60.2083184517622,6.7,0.0,32.426143790849714
Malta,Mortalidad_Baja,9828.22830085662,10.0,1879.02897380994,77.290243902439,2.25201599685308,60.5487445092769,8.2,0.0,26.886462882096062
Mauritania,Mortalidad_Media,1960.35240077424,23.5,970.3517438455123,68.281,21.2302013888594,44.6134039235348,32.0,0.0,2.1014121866477344
Mauritania,Mortalidad_Alta,1947.78918383313,21.0,905.7687409112463,66.762,19.1485811289032,41.2809978730915,32.9,0.0,2.155825415742227
Mauritania,Mortalidad_Alta,1795.76459566714,21.9,540.8679730101278,66.794,19.1523401706647,38.980438494127,33.8,0.0,2.03528332030321
Mauritania,Mortalidad_Media,1767.072710621,30.6,862.3852032092994,67.64,19.957882454072,42.835788176362,34.8,1.0,2.1463092727867146
Mauritania,Mortalidad_Media,1722.93528854073,28.9,597.5596318280366,67.419,23.655966000294,43.4303714104838,35.8,0.0,1.835916208619172
Mauritania,Mortalidad_Media,1615.00401327323,29.2,611.7411641847955,67.088,22.7188300742502,43.9182291052554,36.7,0.0,1.9331201898038253
Mauritania,Mortalidad_Alta,1565.76575722696,30.0,942.0915351449017,66.823,21.7392133521855,43.8844616566403,37.6,0.0,2.0186775365645175
Mauritania,Mortalidad_Alta,1554.94897871782,30.0,511.83989967722283,66.498,20.6295456111909,46.4932179805674,38.5,0.0,2.253719924657296
Mauritania,Mortalidad_Alta,1713.00865264234,23.9,803.0504545143882,66.207,18.8142560652114,44.3634547026997,39.3,1.0,2.357970176919734
Mauritania,Mortalidad_Alta,1934.24103064714,24.0,459.58956735637355,65.89,16.2826011052317,37.9017288839036,40.1,0.0,2.327744114036273
Mauritania,Mortalidad_Alta,1859.11733247641,23.0,664.5232066639874,65.808,16.0859607599369,38.8685569000327,40.8,0.0,2.416303103065954
Mauritania,Mortalidad_Alta,1931.19975525465,25.0,459.58956735637355,65.754,14.5158947387598,36.1958838869826,41.5,0.0,2.493534469517315
Mauritania,Mortalidad_Alta,1659.96369705455,28.0,524.9239255305605,65.661,16.7330487035243,39.9492728035458,42.4,0.0,2.3874473511292487
Mauritania,Mortalidad_Alta,1435.43010811893,26.0,491.07084419418277,65.485,19.178182151624,42.7452015890838,43.4,0.0,2.2288453228328606
Mauritania,Mortalidad_Alta,1635.5630623124,31.0,751.12168708491,65.233,18.5594231007108,39.238285130247,44.8,1.0,2.1141974573953344
Mauritania,Mortalidad_Alta,1405.15016203368,30.0,332.3506560610744,64.885,18.4325192807889,38.304859791134,46.7,0.0,2.0781131004190425
Mauritania,Mortalidad_Alta,1300.60367988659,30.0,358.74411712063454,64.493,16.6071438940053,34.0804263088307,49.0,0.0,2.052154574341513
Mauritania,Mortalidad_Alta,998.96583416747,30.0,384.5545291263834,63.92,20.0701967217813,40.6837476533578,51.8,0.0,2.0270726897861207
Mauritania,Mortalidad_Alta,823.554457141893,30.0,357.3853523195666,63.369,22.9178992193284,42.8464291437464,55.0,1.0,1.8695618099066758
Mauritania,Mortalidad_Alta,732.017820812675,30.0,335.88674166506144,62.805,24.1788498451535,43.3594627143196,58.4,0.0,1.793280614752266
Mauritania,Mortalidad_Alta,648.879643934862,30.0,621.0056795152921,62.249,24.2300169627578,42.0579788251562,61.8,0.0,1.7357799992381542
Mauritania,Mortalidad_Alta,651.817840199777,30.0,615.1389254458957,61.662,24.8689597080936,41.2732318333519,64.9,0.0,1.6596284009386824
Mauritania,Mortalidad_Alta,680.911061879778,30.0,342.339006719,61.044,24.8287452979645,40.367653425841,67.6,1.0,1.6258434705981863
Mauritania,Mortalidad_Alta,904.719170071042,26.24,286.90585851022263,58.861,28.1339796728338,39.9445062226191,72.8,1.0,1.4197958016294991
