country,categoria_expectativa_vida,rec_government_integrity,rec_energy_use_kg_of_oil_equivalent_per_capita,rec_life_expectancy_at_birth_total_years,rec_agriculture_value_added_of_gdp,rec_services_value_added_of_gdp,rec_infant_mortality_rate_per_1_000_live_births,rec_tiene_dato_gini,rec_ratio_servicios_agri,gdp_per_capita_current_us$
Malta,Mortalidad_Baja,-0.28228794696371584,-0.17361839565196113,0.387066429627106,-0.4251980070909282,0.107711170825256,-0.6248897508836089,-0.9097998827541476,-0.24221889614949743,9828.22830085662
Mauritania,Mortalidad_Media,-0.640613979273556,-0.5157033120917125,-0.22183184564118316,0.7855063395896713,-0.9608463237185701,0.19427859626866784,-0.9063268516231335,-0.22720051268794944,1960.35240077424
Mauritania,Mortalidad_Alta,-0.6454237522498534,-0.5193502578621304,-0.2676347502881966,0.7980083768678115,-0.9535968192777569,0.24115275287339588,-0.8971661826387203,-0.22733697080084825,1947.78918383313
Mauritania,Mortalidad_Alta,-0.6604388177864939,-0.523172747989678,-0.23629526818837623,0.9221197969718884,-1.028117210566319,0.23626991476850134,-0.905790864661,-0.22260774562284158,1795.76459566714
Mauritania,Mortalidad_Media,-0.638850064313526,-0.5049100397496218,-0.23599392028010266,0.7768756892923565,-1.0057166463582292,0.22369023611968153,1.0616828014565278,-0.2537411187632855,1767.072710621
Mauritania,Mortalidad_Media,-0.678580703466445,-0.530233987892761,-0.294989881859314,1.0171519931061748,-1.0577256561044106,0.31277332750901843,-0.9127720865161224,-0.2189812894061237,1722.93528854073
Mauritania,Mortalidad_Media,-0.6710601748031949,-0.5288942905379914,-0.33646206406501333,0.9399828264981,-1.0039774293501438,0.3371552991366765,-0.9082935591910213,-0.22187330347668272,1615.00401327323
Mauritania,Mortalidad_Alta,-0.6623214711893166,-0.5302322042534806,-0.38513180200347774,0.862911585609121,-0.9521464781225277,0.3681332732608098,-0.8747158723367678,-0.22651174148609854,1565.76575722696
Mauritania,Mortalidad_Alta,-0.6479370029175044,-0.5218847114821495,-0.4298015508522137,0.7131052779567395,-0.852428581237522,0.38138610008661644,-0.9156711487319655,-0.22913554565582694,1554.94897871782
Mauritania,Mortalidad_Alta,-0.6550449180345014,-0.4884347244554618,-0.4057605082826008,0.6875082813638735,-0.8738683211026289,0.3757360560425217,1.0694124580483133,-0.24558322972560975,1713.00865264234
Mauritania,Mortalidad_Alta,-0.6570739574472801,-0.527869601957809,-0.3845642972032648,0.8228063946717696,-0.9305260202378873,0.3594380075931003,-0.879345391662985,-0.22759211866168944,1934.24103064714
Mauritania,Mortalidad_Alta,-0.651482258701481,-0.5272568432397731,-0.4229605206709909,0.7619862698092181,-0.8865591160929047,0.38416779448750127,-0.8738566318336973,-0.2299903281857597,1859.11733247641
Mauritania,Mortalidad_Alta,-0.6526525502987631,-0.5290811864199217,-0.4005152001939288,0.792112616406474,-0.9125879433140964,0.36829461626078364,-0.8552471097423795,-0.23008305858253658,1931.19975525465
Mauritania,Mortalidad_Alta,-0.6553824380067964,-0.5302573233342827,-0.46789354720855336,0.7670045799709124,-0.8752208403202688,0.42870759993236884,-0.8676648033802525,-0.2302017642464177,1659.96369705455
Mauritania,Mortalidad_Alta,-0.6676710108040985,-0.5315636336622926,-0.5187135810539538,0.8083092745900791,-0.8741168054171911,0.48705317617521604,-0.9089549099210372,-0.2263325415320595,1435.43010811893
Mauritania,Mortalidad_Alta,-0.6438928032460455,-0.5445435012813229,-0.45226719326127773,0.8257540215094594,-0.9964503297157865,0.4364385705307434,1.058709691899865,-0.2665648389007879,1635.5630623124
Mauritania,Mortalidad_Alta,-0.6897959638479326,-0.5440250147638817,-0.5493306337237234,0.9693241672199764,-0.9543793545978088,0.5491870599090629,-0.8708602752214556,-0.22317299089137338,1405.15016203368
Mauritania,Mortalidad_Alta,-0.698910297467604,-0.5512329662911607,-0.5636043279305403,1.0437845379838457,-0.9941063629827566,0.5777779234943556,-0.8351132912005763,-0.22280114059097156,1300.60367988659
Mauritania,Mortalidad_Alta,-0.706778926298301,-0.5518110569408319,-0.7141296092259151,0.9886409393715074,-0.9072710141891016,0.7133066409066076,-0.8892535653709546,-0.22144820653875152,998.96583416747
Mauritania,Mortalidad_Alta,-0.6455213360053067,-0.6399401296192728,-0.823636852116667,0.9830751578617607,-1.052113580343954,0.8103472112116794,1.0478224911616323,-0.2990555326800367,823.554457141893
Mauritania,Mortalidad_Alta,-0.7492598038419372,-0.567965997933327,-0.9112760719691624,1.1687655457377635,-0.9320722417053515,0.9419330538807154,-0.9220674621034424,-0.21341622268815297,732.017820812675
Mauritania,Mortalidad_Alta,-0.7622835979305564,-0.5775641156339703,-0.9986071185933196,1.2263976720220633,-0.9378738375243189,1.038050030312095,-0.8921627790250921,-0.21327881854225295,648.879643934862
Mauritania,Mortalidad_Alta,-0.7801952041883958,-0.5859310147944762,-1.0727342092438947,1.315424456180325,-0.9607188784292909,1.1281532458580281,-0.8887788774836101,-0.210481768740916,651.817840199777
Mauritania,Mortalidad_Alta,-0.6495406659415224,-0.7361752333777243,-1.130858088071202,1.201140291294162,-1.162570463610742,1.1341547921691248,1.0372843722250407,-0.3300801819183641,680.911061879778
Mauritania,Mortalidad_Alta,-0.7021787950523576,-0.7611174303405441,-1.3495389974638454,1.4637779266174942,-1.2304425938681964,1.3999211008350638,1.0505305417661517,-0.32202466936072505,904.719170071042
Mauritius,Mortalidad_Media,0.3814636034224401,-0.34268449539078377,0.5877782549756279,-0.6251187202726675,1.2861812880126031,-0.6518077476585731,-0.8842115669787372,-0.031653873276383304,10223.7882316574
Mauritius,Mortalidad_Media,0.3830023146770243,-0.36401979291158265,0.5853115274685632,-0.6286314000577246,1.3249364307426337,-0.6482838387050077,-0.9081588038454838,-0.027532148261179917,9068.97300226707
Mauritius,Mortalidad_Media,0.38416346162688664,-0.39025163694460036,0.5825681969692003,-0.6330925069657747,1.3693678810092522,-0.6441251380433746,-0.9274071605256529,-0.023124276239307157,9011.04288445023
Mauritius,Mortalidad_Media,0.1712178416938985,-0.4022020272105964,0.4571217072817982,-0.571702606819732,1.070458028345683,-0.55594602418195,-0.962831541107289,-0.053301506476165994,11403.2527870674
Mauritius,Mortalidad_Media,0.35607464549765555,-0.34848758500102994,0.5780176091099538,-0.6190296662907181,1.26373536342834,-0.6485166125887611,-0.9063646671979513,-0.037265765053181577,11643.4605962124
Mauritius,Mortalidad_Media,0.2477936482486374,-0.4717306746961555,0.6163539923645303,-0.6295901784726734,1.0521178978848504,-0.6633087891365055,0.986008156803468,-0.053947950426444846,10841.6847754844
Mauritius,Mortalidad_Media,0.3710581191304635,-0.3379075821916385,0.5852029777930057,-0.621845912112429,1.2629065643867454,-0.6518699420806601,-0.8768545957952185,-0.03555845640719174,9965.72531085228
Mauritius,Mortalidad_Media,0.31056011499623715,-0.3364744840390121,0.5653006331414538,-0.6058765631621237,1.1780794340544016,-0.6471760337192463,-0.8884321953015386,-0.05262447671007864,9507.87133656424
Mauritius,Mortalidad_Media,0.31637390008331967,-0.32696718040640466,0.568780538724885,-0.6061425525006537,1.1687350003865697,-0.6493739602616322,-0.8720422444795901,-0.05284402084617651,10366.3550754936
Mauritius,Mortalidad_Media,0.2285233906031163,-0.32730720243604655,0.5397156519398039,-0.5834147473678813,1.0489902521899,-0.6422199201779617,-0.8882314092937975,-0.07735579967057588,9764.64413060045
Mauritius,Mortalidad_Media,0.32336406577954513,-0.38313503029246043,0.6540357675560762,-0.6476575469442483,0.9692775070369487,-0.6833259278542314,1.0225372410664564,-0.07013330755389213,9291.23627601053
Mauritius,Mortalidad_Media,0.2522782828103006,-0.31688409548632684,0.5491166149392848,-0.5881158577644132,1.0632008433195677,-0.6459653610479085,-0.8701551326166499,-0.07260207964878879,9197.04299089459
Mauritius,Mortalidad_Media,0.2616665795941979,-0.30746556881347137,0.553373799949036,-0.5890772652769327,1.060538092196159,-0.6482652249812937,-0.860828886879303,-0.07147106472821374,8000.37643182154
Mauritius,Mortalidad_Media,0.070431293212223,-0.34680394568376355,0.48044702059514377,-0.544855185331135,0.8614594841792956,-0.6201252789261043,-0.928085327724667,-0.11614990860838903,7318.12640972422
Mauritius,Mortalidad_Media,0.12562333957218044,-0.31964031855232933,0.5067793792593995,-0.5556058532326824,0.8949493863769523,-0.6352119945590625,-0.8983658764691234,-0.10744754837252435,8030.05228087539
Mauritius,Mortalidad_Media,-0.008568899563834428,-0.3640083875082506,0.3966717848134274,-0.5194268120857678,0.746805194250462,-0.5381757338088334,-0.9141886378477322,-0.10755306824548438,6574.6635764099
Mauritius,Mortalidad_Media,-0.06307592993419352,-0.4583320755536313,0.5066028510071781,-0.5046604848222013,0.7480824816044364,-0.6411673823659024,1.050601125652518,-0.06417523479070686,5695.97525509869
Mauritius,Mortalidad_Media,-0.058425045918137325,-0.352100217498559,0.3907776800559229,-0.5072036270049685,0.6516581622773293,-0.5456822100498142,-0.8659502452260208,-0.12892770528460257,5354.02974260642
Mauritius,Mortalidad_Media,-0.11108927533420043,-0.31640267717359993,0.40798263210133817,-0.4920655729161748,0.5401499613633794,-0.5869298143825203,-0.8715848298565596,-0.16448869036077896,5460.60800184198
Mauritius,Mortalidad_Media,-0.11530424780720275,-0.31719489393412054,0.4033414133725742,-0.49062152532829667,0.5341223792786942,-0.5824083538057678,-0.8723414546871839,-0.16392534693637956,4858.26575549747
Mauritius,Mortalidad_Media,-0.1035192842541062,-0.3175218751646798,0.4099498476686555,-0.4939493193998593,0.5540818162808026,-0.58719626952377,-0.87910569427187,-0.16184943813610136,4073.06053055903
Mauritius,Mortalidad_Media,-0.12661282126007328,-0.3072885429503757,0.4045307160680372,-0.4859527677169022,0.5115009078257071,-0.5892167737212923,-0.8980598200109922,-0.17001901720236207,3908.55694927435
Mauritius,Mortalidad_Media,-0.12088029471523934,-0.3240027050709054,0.3812007693044691,-0.4867075459056161,0.5339730318740298,-0.5568947047151622,-0.8997197859625772,-0.15398621040021282,3981.98343249582
Mauritius,Mortalidad_Media,-0.4868747191246974,-0.33219555082518715,0.08118320596953586,-0.3659473100648098,-0.03904654762401705,-0.29756104579644715,-0.948177394111422,-0.16347615581071478,3648.01649622256
Mexico,Mortalidad_Media,-0.23636068042533975,-0.34010900638797276,0.45752794277979264,-0.4217523995698053,0.387769966564237,-0.6456745686583272,1.1095715238598456,-0.0958361439036397,11402.1410374782
Mexico,Mortalidad_Media,-0.12936238695982516,-0.3009525850508622,0.39119727417837524,-0.48000825980313405,0.5129366864843844,-0.5770791605302121,-0.9840330533417867,-0.16338401256198876,10314.0506725979
Mexico,Mortalidad_Media,-0.23077113763592627,-0.4301183840342295,0.4440415789231875,-0.4363191352017872,0.5434875195066959,-0.6261509903210307,1.0342084940805156,-0.07735070152492568,8841.2707511328
Mexico,Mortalidad_Media,-0.19952864551701488,-0.2689019008016983,0.4051123524117693,-0.463058347338989,0.3680431710085552,-0.6170354113956379,-0.925362882917365,-0.20601501431372793,10369.5553585271
Mexico,Mortalidad_Media,-0.31336862480021227,-0.3701649129323301,0.42536244174226434,-0.3965932880026427,0.3678667275370816,-0.6342004375980385,1.07286932911319,-0.09448976257060288,10084.7937553679
Mexico,Mortalidad_Media,-0.162341806447334,-0.28303193413661615,0.40937468516043585,-0.47395030853913284,0.43926714441167924,-0.6096666616716078,-0.9293261635994443,-0.19013937186851104,9649.27816772402
Mexico,Mortalidad_Media,-0.11438683953188829,-0.3567050875349172,0.498944729096284,-0.4726752255247828,0.5259602127404416,-0.6523585641389622,1.0678960768196566,-0.09036960924210541,9097.92397674769
Mexico,Mortalidad_Media,-0.11279471591231464,-0.2932815891856273,0.4226287964205587,-0.48740271223843856,0.5301738509365765,-0.6108895577319752,-0.9580832341902978,-0.17318252489448072,10021.2386124039
Mexico,Mortalidad_Media,-0.23961297992332037,-0.36946457323425214,0.4514668650751256,-0.4262508331215228,0.4327522669130065,-0.6397981268464695,1.0460161672584676,-0.09403466361765644,11391.3773510244
Mexico,Mortalidad_Media,-0.1400437216712381,-0.2865494140804212,0.4065925397423898,-0.4774176513462657,0.4845878783149985,-0.6009024745570622,-0.984206208938617,-0.17734321588288937,11216.800851866
Mexico,Mortalidad_Media,-0.23614432930108986,-0.3616009127432272,0.4531502008800316,-0.4272450938622955,0.42168119953107974,-0.6409786496357446,1.0326194303191123,-0.09703358092995235,10744.1335229686
Mexico,Mortalidad_Media,-0.1323378563674024,-0.29177298369975807,0.4079113342301912,-0.480598439748585,0.4989849506859896,-0.5991064195310939,-0.9681015159642639,-0.17438940700986072,10664.4944046282
Mexico,Mortalidad_Media,-0.1294816262338191,-0.37393630378582005,0.4906743801977816,-0.4700785656590249,0.5404547761809614,-0.6478867916994233,1.0333726937881977,-0.08959892797417501,9728.80078237782
Mexico,Mortalidad_Media,-0.09748471816199875,-0.3116196283310505,0.3978341701675586,-0.48961862361307634,0.5722435206997466,-0.5744687524844928,-0.9836563222268329,-0.15149907402581447,8423.56933214711
Mexico,Mortalidad_Media,-0.23896288597259752,-0.36024210481060054,0.45179123363149476,-0.4266350534861723,0.41600693502168595,-0.6406242338506756,1.0162965579515573,-0.09889465310071227,10523.7685427665
Mexico,Mortalidad_Media,-0.1380737311169583,-0.2969717639941843,0.3925470137690247,-0.4778037601511836,0.49518042033397214,-0.5816307068456286,-0.9784480342960087,-0.16845193123116003,10134.3327129706
Mexico,Mortalidad_Media,-0.20595512455995504,-0.3325727118025807,0.4665041691407153,-0.43657469189606296,0.3979737344198543,-0.647319274414254,1.0113675339514712,-0.10498104807059966,9512.63575346699
Mexico,Mortalidad_Media,-0.1854719647405802,-0.3601644850108688,0.47070909069933964,-0.4481515454845329,0.4638578770115296,-0.6446409188405358,0.9978593073763227,-0.09836666608419092,8671.75891885163
Mexico,Mortalidad_Media,-0.23080689992347844,-0.3745761623182434,0.4524939747706708,-0.43246011832518144,0.4470551525339733,-0.6386335124321292,0.9893896696989593,-0.09727060554243416,7849.66759649565
Mexico,Mortalidad_Media,-0.09033750309873917,-0.3406050159816387,0.35609603961554737,-0.4902380634530808,0.6063362422205592,-0.5175735312598347,-0.9832856916976369,-0.12435826270784112,7434.07465031562
Mexico,Mortalidad_Media,-0.33036811969278407,-0.42640280127373537,0.35034081504474746,-0.39010535666319235,0.41790734147505837,-0.5452183646581312,0.9960995188789163,-0.05672699929036773,7983.03398381759
Mexico,Mortalidad_Media,-0.18544739469418325,-0.35881353509747005,0.2544298421644645,-0.4585409949189285,0.46878338200127834,-0.41882471033621504,-0.9860095709018233,-0.11345283125108924,7952.76479510706
Mexico,Mortalidad_Media,-0.3695273595110874,-0.460727810578957,0.2553429672671221,-0.3666662419092486,0.4059157249273113,-0.4380465929630171,1.0055637358542793,-0.009476808257869285,7524.0271380091
Mexico,Mortalidad_Media,-0.07272609021871604,-0.49651426895079787,0.10059287971184705,-0.4830280214219553,0.7640783366682095,-0.18154448950535207,-1.0425170716358176,0.029267333144223057,4183.87847727479
Moldova,Mortalidad_Media,-0.30922268759342497,-0.43927687607590327,0.36793519350022635,-0.39536370866013143,0.4691945169755295,-0.5568453054471725,1.1360809747005425,-0.04393792071931374,5744.29618434435
Moldova,Mortalidad_Media,-0.47858795434125856,-0.37181216390817173,0.3081279103115615,-0.3258423688071909,0.1918943598039452,-0.5483312374044153,1.0289005922503391,-0.0761689463793288,5274.60582195352
Moldova,Mortalidad_Media,-0.3929993714022676,-0.24347695380449874,0.27767925112827957,-0.39657377518231796,0.05082433745400983,-0.5240034785225517,-1.0212976243401253,-0.22830350458675225,4375.7788930524
Moldova,Mortalidad_Media,-0.6102103934694345,-0.3513633885608069,0.18770705012142083,-0.2591734760614801,-0.007346820143171173,-0.42605621758856266,1.037273014169882,-0.011799647009684333,4405.33418162155
Moldova,Mortalidad_Media,-0.6329300692548211,-0.33438397039678497,0.20287953881765686,-0.2528245105642224,-0.045106976565864654,-0.46042191818727773,1.022552428993843,-0.04041038308219902,4156.44981956646
Moldova,Mortalidad_Media,-0.6788131984533001,-0.3011438471588715,0.2201076872894578,-0.23713325933565008,-0.12914791346644194,-0.5049189546926176,1.0008342728902115,-0.07588482018168519,3453.26727720294
Moldova,Mortalidad_Media,-0.5891148357358088,-0.32983039164520744,0.2738196447780429,-0.27886844917590425,0.0186314284595146,-0.5476636973162109,1.0180413194394182,-0.09304759213015773,2847.08794770479
Moldova,Mortalidad_Media,-0.6143799758374061,-0.323022892139025,0.26012790059700863,-0.26792411038623554,-0.018973214585078002,-0.5401147374678291,1.0082080491918297,-0.09412067751887321,2749.55137054338
Moldova,Mortalidad_Media,-0.7761879600192744,-0.23332279161581973,0.11266251725361842,-0.09414517307699416,-0.3645903852020018,-0.3864063657922415,1.0004134215600906,-0.15675088628191025,3289.95758568777
Moldova,Mortalidad_Media,-0.677722318410584,-0.3163580196359492,0.19693296641435082,-0.23611269647733263,-0.11147203085355342,-0.475958092947049,0.9994396291269967,-0.06346393677520346,3321.04397795719
Moldova,Mortalidad_Media,-0.5933155141659605,-0.3601516389526218,0.20388605681087363,-0.2693051541925068,0.0328108669341281,-0.4495738478240684,1.03388920299394,-0.0326838322229987,3044.8084324815
Moldova,Mortalidad_Media,-0.6099949258287871,-0.3454998727697852,0.22647604176387598,-0.2669082195566147,0.00881566385205984,-0.49494157453819443,1.0144790442494873,-0.07092840551724333,2941.36224066021
Moldova,Mortalidad_Media,-0.6019571238431856,-0.3795220944436599,0.15634599484542405,-0.26144081183987855,0.03699778869495207,-0.3882680289068533,1.0335657454632527,7.132037236212696e-05,2436.79935102421
Moldova,Mortalidad_Media,-0.390362259222905,-0.5483127517658186,0.09677603202170516,-0.3432706597999235,0.47516416317015864,-0.2404240119066368,1.0905409453926038,0.0924193482872614,1898.43975710988
Moldova,Mortalidad_Media,-0.48224005097865297,-0.4872197647377123,0.11076565113097026,-0.3080888120457986,0.3037292432741925,-0.29495442022182594,1.0631903801855553,0.049725383982388405,2110.55305353857
Moldova,Mortalidad_Media,-0.5582295599633448,-0.43147179073145236,0.041651421290086366,-0.24402350690000468,0.15302852161795066,-0.22507625101949372,1.0406566944313413,0.014402084423116746,1531.21618590748
Moldova,Mortalidad_Media,-0.725282253347949,-0.25356273019664577,-0.08415125448799979,0.05140689136822907,-0.3827462635274961,-0.07064694813277755,1.0481315285594817,-0.160291328825369,1183.02481442894
Moldova,Mortalidad_Media,-0.6983444042115109,-0.2973722307846048,-0.13765337669126856,0.22428605592788953,-0.504408356515389,0.04364470257318914,1.1212561694642114,-0.17576359739039538,1034.39197746993
Moldova,Mortalidad_Media,-0.6798702351153304,-0.33867291926029086,-0.1367679969799882,0.3483049553613432,-0.618596561087995,0.06998042166539159,1.1016710983612907,-0.19133203022255157,897.178494749468
Moldova,Mortalidad_Media,-0.6692818783774721,-0.3646390249536463,-0.13211436714750505,0.42518539581086623,-0.6915826094627421,0.08035076578753547,1.091083069044116,-0.20120821273188777,682.319095965299
Moldova,Mortalidad_Media,-0.6465664424673604,-0.4457129959626181,-0.12943786151647518,0.6463079371725,-0.9064310198917402,0.10640469980638195,1.0715369686343799,-0.23223058879437114,570.799866188293
Moldova,Mortalidad_Media,-0.6320435747464667,-0.5012775954286236,-0.12610504139648687,0.796345828453112,-1.0536339678063111,0.1207791644318234,1.059702909525826,-0.25354642545006123,507.404076252819
Moldova,Mortalidad_Media,-0.6156968070352854,-0.5714118195258959,-0.15006633352767623,0.9782350488664566,-1.2247148166982877,0.16500954526510764,1.0454702542709104,-0.28014481846145456,440.538683980372
Moldova,Mortalidad_Alta,-0.7731374991440876,-0.5648003568020924,-0.22301432975313296,1.7601151840036307,-1.47629613272544,0.3947071583161832,-0.8905836962423606,-0.1951300847779982,593.593177049161
Mongolia,Mortalidad_Media,-0.7272770313177398,-0.3170044103070242,0.3230882789765827,-0.03010724608356774,-0.5979322242650377,-0.6583790561860304,0.9900061021054991,-0.09043609793571356,4993.51487463495
Mongolia,Mortalidad_Media,-0.5911670222065164,-0.4482750414935932,0.3374813969562215,0.0657599771034878,-0.7653102671914577,-0.6284681319940297,-0.8799146178997468,-0.12193186803926948,4517.61578018785
Mongolia,Mortalidad_Media,-0.6071856536642317,-0.4515540514738443,0.32998380505267977,0.07848408024410258,-0.7703661335552807,-0.6230847033305409,-0.8982453817792653,-0.17545983755370653,4001.25193077703
Mongolia,Mortalidad_Media,-0.6153927634466111,-0.4546638510902489,0.32817519857022015,0.07411162759992929,-0.771265085093604,-0.6269763068281945,-0.8876385523208903,-0.21104816012479405,4347.54610314873
Mongolia,Mortalidad_Media,-0.7699325388324125,-0.3045435080083503,0.29683759905138585,0.025584273686217296,-0.5932074318329524,-0.6209374488326638,0.9941455371382595,-0.15793868429422941,4107.64288528468
Mongolia,Mortalidad_Media,-0.6353407333593808,-0.4112362117218742,0.2945371953628296,-0.058227479421425754,-0.6324891273703643,-0.6114561810479571,-0.9726592454599963,-0.22546670947454117,3645.96708669551
Mongolia,Mortalidad_Media,-0.7844514814882277,-0.2599442186356216,0.2773544138700668,-0.11763661012495602,-0.4540983766733102,-0.6243764395761459,0.9054756717915466,-0.14856854395065433,3619.90026383792
Mongolia,Mortalidad_Media,-0.6140245460217484,-0.42737689131518725,0.23962685837521291,0.003887557285290222,-0.6603431717283055,-0.5178826933704693,-1.0082488402983725,-0.2303566258729151,3838.92126989984
Mongolia,Mortalidad_Media,-0.7606162022585669,-0.2926773714192819,0.13831996086819134,0.09832310352248375,-0.5484933744267918,-0.3821840575983506,1.0728262952980205,-0.17974988615644416,4126.23975800524
Mongolia,Mortalidad_Media,-0.590585666602859,-0.44467167216523446,0.14906623623211676,0.11019540062917477,-0.7000911672249235,-0.36487837309606486,-0.9234240881131535,-0.23506487058153946,4340.14310544449
Mongolia,Mortalidad_Media,-0.7545936439313503,-0.2669188470029985,0.06554017367455191,0.04256640503712683,-0.45764979451841664,-0.2891699851455208,1.0648693729706435,-0.16849707883046805,4328.89001905655
Mongolia,Mortalidad_Media,-0.7481136026617307,-0.27086132958855486,0.04224466787293471,0.06549371114150715,-0.46470564369016365,-0.2505978817382043,1.074323793308474,-0.16950356033970992,3736.04201455077
Mongolia,Mortalidad_Media,-0.71954859677376,-0.2892392845292329,-0.06028539373294251,0.17127818738284462,-0.49968497998403916,-0.07986776743283597,1.1232275801687983,-0.17432829325015514,2625.21881402433
Mongolia,Mortalidad_Media,-0.592339726997229,-0.5037377875376808,-0.07980086950916107,0.5534546692039835,-0.8977081699332992,0.007803087797861652,-0.8236369489561486,-0.23999966407398393,1703.32756790019
Mongolia,Mortalidad_Media,-0.6263999253050472,-0.5162886429284467,-0.09881007083604587,0.7908862948237778,-1.016429024061902,0.07485873258011583,-0.8242455727389524,-0.2319237028155547,2127.42678594737
Mongolia,Mortalidad_Alta,-0.620029427367202,-0.5371747617847138,-0.08659036944638104,0.9032117292315167,-1.1682582082609223,0.09546468294485694,1.0511232604376277,-0.2677241661075663,1627.68787743359
Mongolia,Mortalidad_Alta,-0.6530531824439105,-0.5325418794908156,-0.17302923135122736,0.9649446312042096,-1.0908781500784213,0.18180165162662942,-0.7741035219335388,-0.2290552375203634,1329.89179579053
Mongolia,Mortalidad_Alta,-0.6579349621414676,-0.5391430294081595,-0.29468889662539866,0.9393316256740603,-1.0402577616892232,0.2943018306214005,-0.7523104735581014,-0.2312577836071782,994.90010913241
Mongolia,Mortalidad_Alta,-0.6570964940631372,-0.5383628062654778,-0.40368390154465583,0.8567537821964908,-0.9565497394436345,0.3835501621383398,-0.7802740531685881,-0.23239815212967774,794.154552001815
Mongolia,Mortalidad_Alta,-0.6314157849004863,-0.5305142489748076,-0.5708813674791773,0.561182325740768,-0.7421448243253783,0.4855953292256001,-0.8026425463832529,-0.2411024119255063,643.168068921658
Mongolia,Mortalidad_Alta,-0.6784129252502561,-0.4453707558962486,-0.5802976985705164,0.5255005850001255,-0.6699211271848089,0.5238445786703119,1.0828843426615435,-0.2271907555316659,570.249213248399
Mongolia,Mortalidad_Alta,-0.6983393881110004,-0.5555773184021672,-0.6500694036540038,1.0009757820211198,-0.9467456014967709,0.6525448148578576,-0.8088017924142485,-0.2258502842268278,524.453483552485
Mongolia,Mortalidad_Alta,-0.7552607005615465,-0.5795982414337634,-0.6754104518862336,1.415753451639614,-1.1613333343724,0.7616134137024504,-0.7784833724911608,-0.21362580575873202,476.02755082717
Mongolia,Mortalidad_Alta,-0.728095220305895,-0.7585833180864597,-0.7770089154303819,1.990678069252301,-1.6986165256628931,0.9521586805314237,1.0563634099448211,-0.3044051300757822,652.67456284915
Montenegro,Mortalidad_Baja,0.20853131529722327,-0.20404658056630273,0.5489433102925096,-0.5593949393800849,0.8155471657404,-0.6610866807245701,-0.7782577888267239,-0.10311001974271056,9990.20444616996
Montenegro,Mortalidad_Media,0.27498309020865175,-0.19461489419128472,0.6592859382358363,-0.6032445517426848,0.6038034371891481,-0.7095843096345615,1.1386044013313883,-0.10962290088065696,9377.48879714989
Montenegro,Mortalidad_Baja,0.15723525010941672,-0.17864726632234346,0.6190202831825515,-0.5544661233531041,0.4700555353798903,-0.7029333280592286,1.1692642375462734,-0.11571090611957036,7612.62845881291
Montenegro,Mortalidad_Baja,0.06435382684103796,-0.2228694765018598,0.5804525415416477,-0.523598751093637,0.4615141601426559,-0.6886342765611357,1.161140336256302,-0.10896349042653936,8842.48528706869
Montenegro,Mortalidad_Baja,0.05462011195497116,-0.23622555201518994,0.5753660774406304,-0.5215320735622044,0.4755029069849659,-0.685746164192924,1.155329453537798,-0.10648345759533007,8790.88152116679
Montenegro,Mortalidad_Baja,0.15434912773326084,-0.2389396530879631,0.6107647289325195,-0.5613981584863637,0.5703358948218002,-0.6931016903125036,1.1355084758839846,-0.10352452025287229,7758.36921956034
Montenegro,Mortalidad_Baja,0.07962188525652136,-0.256820176606989,0.5818551254560058,-0.5341935824791828,0.53326144808805,-0.684417285073431,1.1390363618761101,-0.10169356210432234,6999.1358134109
Montenegro,Mortalidad_Baja,0.13288807994555676,-0.25178332806322545,0.6015388135910895,-0.5546176668817451,0.5728432657561365,-0.6893794161831699,1.132138267689464,-0.10143171678085472,6491.19280618646
Montenegro,Mortalidad_Baja,-0.06576898133226061,-0.28318251778752634,0.5266173009037958,-0.4801352158614935,0.4467487793499043,-0.6688632831079708,1.1506918700283977,-0.09984409952363682,7364.96590101549
Montenegro,Mortalidad_Baja,-0.009703850963699454,-0.26043501302304595,0.5494249434395129,-0.4992958897700647,0.45863837118562967,-0.6768657874177306,1.1533518080419216,-0.10311486195697117,7172.92908521143
Montenegro,Mortalidad_Baja,0.02871052743357491,-0.3235065158020242,0.5556306855160811,-0.5229592353645911,0.6010161864271945,-0.6698165645292657,1.1104464638241969,-0.08936664928010002,6577.74033229273
Montenegro,Mortalidad_Baja,0.04128267973492364,-0.2857461812561811,0.564657002472533,-0.5228816452207071,0.5479481091799524,-0.6768146122517502,1.1296143946604418,-0.09673899128312224,7325.64689244715
Montenegro,Mortalidad_Baja,-0.12415359939181167,-0.28601156347496554,0.5049862335748898,-0.4578966434848992,0.3981742295288263,-0.6635940150602696,1.1467705862831745,-0.10179900861949531,6688.40259641346
Montenegro,Mortalidad_Media,-0.24214066632341696,-0.32025656694462723,0.45899886545592633,-0.4152400413127839,0.3504949276322493,-0.6491832784889626,1.1619342096313554,-0.09656499794733153,6727.10776676969
Montenegro,Mortalidad_Media,-0.23312333368213983,-0.1929145062204397,0.4752010123683367,-0.40482220706328204,0.13774740374056166,-0.6686141691451408,1.1542528331641968,-0.12898865846678825,7367.75190910882
Montenegro,Mortalidad_Media,-0.4985895703698725,-0.2769757416814097,0.36899533969224674,-0.31233442830784314,0.039451059120322096,-0.6337745611037229,1.1191718046788002,-0.12140338472200479,5976.39414454596
