country,categoria_expectativa_vida,AE_Latente_1,AE_Latente_2,AE_Latente_3,AE_Latente_4,gdp_per_capita_current_us$
Australia,Mortalidad_Baja,4.499551834883892,0.0,2.099067535292748,7.1279756703358075,60607.7788605166
Australia,Mortalidad_Baja,4.5359028129803125,0.0,2.114368236019124,7.213278256456195,51791.540179984
Australia,Mortalidad_Baja,4.422402771301758,0.0,2.1698376658753955,6.879245616067996,54972.7017885437
Australia,Mortalidad_Baja,2.317396722201943,0.0,0.21602159209792382,5.487318881810991,57196.4220783778
Australia,Mortalidad_Baja,4.398011228709799,0.0,2.1812779753267306,6.666983187179553,53901.7145392154
Australia,Mortalidad_Baja,2.4337339394322055,0.0,0.1932327215876028,5.576836409583966,49888.0410842736
Australia,Mortalidad_Baja,4.482438504274212,0.0,2.15122171800452,6.907416652817974,56739.0265346593
Australia,Mortalidad_Baja,2.4659006849501632,0.0,0.23987589397465095,5.972773270243436,62544.0873773726
Australia,Mortalidad_Baja,4.533170389162592,0.0,2.1650936106257404,7.255395138836296,68190.7010035651
Australia,Mortalidad_Baja,4.471372754348964,0.0,2.1879411046058643,7.199583463048794,68072.8732340801
Australia,Mortalidad_Baja,4.460342792149129,0.0,2.2199024534156084,7.268463349991733,62605.600458306
Australia,Mortalidad_Baja,2.4807037819080815,0.0,0.30162385819757037,6.089962777482043,52144.6654705468
Australia,Mortalidad_Baja,4.436041038004608,0.0,2.2567212257317677,7.280200151185005,42816.5674002829
Australia,Mortalidad_Baja,2.425313429791518,0.0,0.34237313733356806,6.13504752692565,49701.2817843335
Australia,Mortalidad_Baja,4.472340862057116,0.0,2.2490599689196196,7.353639187455431,41051.6120652288
