country,categoria_expectativa_vida,gdp_per_capita_current_us$,government_integrity,energy_use_kg_of_oil_equivalent_per_capita,life_expectancy_at_birth_total_years,agriculture_value_added_of_gdp,services_value_added_of_gdp,infant_mortality_rate_per_1_000_live_births,tiene_dato_gini,ratio_servicios_agri,government_integrity^2,government_integrity energy_use_kg_of_oil_equivalent_per_capita,government_integrity life_expectancy_at_birth_total_years,government_integrity agriculture_value_added_of_gdp,government_integrity services_value_added_of_gdp,government_integrity infant_mortality_rate_per_1_000_live_births,energy_use_kg_of_oil_equivalent_per_capita^2,energy_use_kg_of_oil_equivalent_per_capita life_expectancy_at_birth_total_years,energy_use_kg_of_oil_equivalent_per_capita agriculture_value_added_of_gdp,energy_use_kg_of_oil_equivalent_per_capita services_value_added_of_gdp,energy_use_kg_of_oil_equivalent_per_capita infant_mortality_rate_per_1_000_live_births,life_expectancy_at_birth_total_years^2,life_expectancy_at_birth_total_years agriculture_value_added_of_gdp,life_expectancy_at_birth_total_years services_value_added_of_gdp,life_expectancy_at_birth_total_years infant_mortality_rate_per_1_000_live_births,agriculture_value_added_of_gdp^2,agriculture_value_added_of_gdp services_value_added_of_gdp,agriculture_value_added_of_gdp infant_mortality_rate_per_1_000_live_births,services_value_added_of_gdp^2,services_value_added_of_gdp infant_mortality_rate_per_1_000_live_births,infant_mortality_rate_per_1_000_live_births^2,ratio_auto_government_integrity_div_energy_use_kg_of_oil_equivalent_per_capita,ratio_auto_energy_use_kg_of_oil_equivalent_per_capita_div_government_integrity,ratio_auto_government_integrity_div_life_expectancy_at_birth_total_years,ratio_auto_life_expectancy_at_birth_total_years_div_government_integrity,ratio_auto_government_integrity_div_agriculture_value_added_of_gdp,ratio_auto_agriculture_value_added_of_gdp_div_government_integrity,ratio_auto_government_integrity_div_services_value_added_of_gdp,ratio_auto_services_value_added_of_gdp_div_government_integrity,ratio_auto_government_integrity_div_infant_mortality_rate_per_1_000_live_births,ratio_auto_infant_mortality_rate_per_1_000_live_births_div_government_integrity,ratio_auto_energy_use_kg_of_oil_equivalent_per_capita_div_life_expectancy_at_birth_total_years,ratio_auto_life_expectancy_at_birth_total_years_div_energy_use_kg_of_oil_equivalent_per_capita,ratio_auto_energy_use_kg_of_oil_equivalent_per_capita_div_agriculture_value_added_of_gdp,ratio_auto_agriculture_value_added_of_gdp_div_energy_use_kg_of_oil_equivalent_per_capita,ratio_auto_energy_use_kg_of_oil_equivalent_per_capita_div_services_value_added_of_gdp,ratio_auto_services_value_added_of_gdp_div_energy_use_kg_of_oil_equivalent_per_capita,ratio_auto_energy_use_kg_of_oil_equivalent_per_capita_div_infant_mortality_rate_per_1_000_live_births,ratio_auto_infant_mortality_rate_per_1_000_live_births_div_energy_use_kg_of_oil_equivalent_per_capita,ratio_auto_life_expectancy_at_birth_total_years_div_agriculture_value_added_of_gdp,ratio_auto_agriculture_value_added_of_gdp_div_life_expectancy_at_birth_total_years,ratio_auto_life_expectancy_at_birth_total_years_div_services_value_added_of_gdp,ratio_auto_services_value_added_of_gdp_div_life_expectancy_at_birth_total_years,ratio_auto_life_expectancy_at_birth_total_years_div_infant_mortality_rate_per_1_000_live_births,ratio_auto_infant_mortality_rate_per_1_000_live_births_div_life_expectancy_at_birth_total_years,ratio_auto_agriculture_value_added_of_gdp_div_services_value_added_of_gdp,ratio_auto_services_value_added_of_gdp_div_agriculture_value_added_of_gdp,ratio_auto_agriculture_value_added_of_gdp_div_infant_mortality_rate_per_1_000_live_births,ratio_auto_infant_mortality_rate_per_1_000_live_births_div_agriculture_value_added_of_gdp,ratio_auto_services_value_added_of_gdp_div_infant_mortality_rate_per_1_000_live_births,ratio_auto_infant_mortality_rate_per_1_000_live_births_div_services_value_added_of_gdp,bin_auto_government_integrity,bin_auto_energy_use_kg_of_oil_equivalent_per_capita,bin_auto_life_expectancy_at_birth_total_years,bin_auto_agriculture_value_added_of_gdp,bin_auto_services_value_added_of_gdp,bin_auto_infant_mortality_rate_per_1_000_live_births
Madagascar,Mortalidad_Alta,352.620095849925,30.0,247.053924908213,59.693,32.0297909636333,49.9000478604401,58.3,0.0,1.5579261168796488,900.0,7411.61774724639,1790.79,960.893728908999,1497.001435813203,1749.0,61035.641812552945,14747.389939545958,7913.085571555221,12328.002677029403,14403.243822148817,3563.2542489999996,1911.9543119921627,2978.6835569332507,3480.1018999999997,1025.9075091740456,1598.2881020451935,1867.3368131798215,2490.0147764742123,2909.1727902636576,3398.89,0.121430979131968,8.235130830273766,0.5025714907945655,1.9897666666666667,0.9366280296384721,1.0676596987877767,0.6012018281806797,1.6633349286813366,0.5145797598627787,1.9433333333333331,4.138741978258975,0.2416193145774855,7.713254363374353,0.12964696260354175,4.950975710467667,0.20198038901417686,4.237631645080841,0.2359808694464578,1.8636712324403104,0.5365753264810498,1.196251357652977,0.8359447147980517,1.023893653516295,0.9766639304441057,0.6418789627860452,1.5579261168796488,0.5493960714173809,1.820180470930764,0.8559184881722144,1.168335552764454,1.0,0.0,0.0,3.0,1.0,3.0
Madagascar,Mortalidad_Alta,304.941777398445,30.0,235.904702374408,59.17,34.1425139825593,50.2028794922736,60.6,0.0,1.4703920021214099,900.0,7077.14107123224,1775.1000000000001,1024.275419476779,1506.086384768208,1818.0,55651.02860235802,13958.481239493722,8054.379599369716,11843.095344963076,14295.824963889125,3501.0889,2020.2125523480338,2970.504379557829,3585.702,1165.7112610492575,1714.052515029691,2069.036347343094,2520.3291093157454,3042.2944972317805,3672.36,0.1271699957569584,7.863490079146933,0.507013689369613,1.9723333333333335,0.8786699191314564,1.1380837994186435,0.597575284593329,1.67342931640912,0.49504950495049505,2.02,3.9868971163496365,0.2508216216313076,6.909412191935045,0.14473011194313198,4.699027321943048,0.2128099990673176,3.8928168708648183,0.256883391429056,1.7330299705002759,0.577024065955033,1.178617652979576,0.8484515716118574,0.9764026402640265,1.0241676525266181,0.680090750328653,1.4703920021214099,0.5634078214943778,1.774913236645542,0.8284303546579802,1.2071020748785246,1.0,0.0,0.0,3.0,1.0,3.0
Madagascar,Mortalidad_Alta,319.283278235657,30.0,254.167832334244,58.674,29.8513134115876,50.9264110852576,63.0,1.0,1.7060023585256763,900.0,7625.03497002732,1760.22,895.539402347628,1527.792332557728,1890.0,64601.28699348837,14913.043394379432,7587.243622153366,12943.855514102537,16012.573437057372,3442.638276,1751.495963111491,2988.0562440164044,3696.462,891.1009123968298,1520.2202582333737,1880.6327449300188,2593.499346024648,3208.3638983712285,3969.0,0.11803224556185549,8.472261077808133,0.5112997238981491,1.9558,1.0049809060781454,0.9950437803862534,0.5890852970136852,1.6975470361752534,0.47619047619047616,2.1,4.331864749876334,0.23084746586987695,8.514460614506222,0.11744725183134726,4.990884433398088,0.20036528862663747,4.034410037051492,0.24786771567989652,1.9655416561076366,0.5087656101780619,1.1521330238993654,0.8679553309005283,0.9313333333333333,1.0737294201861132,0.5861656609104562,1.7060023585256763,0.4738303716125016,2.1104599027641053,0.8083557315120253,1.2370791237287388,1.0,0.0,0.0,3.0,1.0,3.0
Madagascar,Mortalidad_Alta,280.282905559649,30.0,255.709986506438,57.974,30.8787172940737,48.3695987195514,65.5,0.0,1.5664380828679882,900.0,7671.299595193141,1739.2199999999998,926.361518822211,1451.087961586542,1965.0,65387.59719912271,14824.530757724237,7895.996382603699,12368.58943589831,16749.00411617169,3360.9846759999996,1790.1627564066284,2804.1791161672727,3797.2969999999996,953.4951817273261,1493.5911644888167,2022.5559827618272,2339.618080290428,3168.2087161306167,4290.25,0.117320408208792,8.523666216881267,0.5174733501224688,1.9324666666666666,0.9715429470173509,1.0292905764691234,0.620224289515839,1.61231995731838,0.4580152671755725,2.183333333333333,4.410770112575259,0.2267177781832169,8.281107795741061,0.12075679059682037,5.2865848234353425,0.18915803555577443,3.903969259640275,0.2561495579225292,1.87747436034613,0.5326304428549643,1.1985627653463748,0.8343326097828578,0.8850992366412214,1.1298168144340568,0.6383910164959103,1.5664380828679882,0.47143079838280455,2.1212021009878828,0.7384671560236855,1.3541563654429152,1.0,0.0,0.0,3.0,1.0,3.0
Madagascar,Mortalidad_Alta,273.149653945976,10.0,243.796187348118,54.845,34.9596662452556,43.5835155830029,79.1,0.0,1.2466799676303446,100.0,2437.96187348118,548.45,349.59666245255596,435.835155830029,791.0,59436.58096547865,13371.00189510753,8523.03334155601,10625.494930363395,19284.278419236132,3007.974025,1917.3628952210431,2390.337912149794,4338.2395,1222.1782639796636,1523.6651585766779,2765.3095999997176,1899.5228305738565,3447.456082615529,6256.8099999999995,0.04101786869095267,24.3796187348118,0.1823320266204759,5.4845,0.2860439207241318,3.49596662452556,0.2294445472384034,4.35835155830029,0.12642225031605564,7.909999999999999,4.4451852921527575,0.2249625008355299,6.973641728665066,0.14339709995274244,5.593770582453791,0.17877029192737023,3.082126262302377,0.3244513413454356,1.568807883211501,0.6374266796472896,1.2583886193290235,0.794667072349401,0.6933628318584071,1.4422463305679643,0.8021304793248365,1.2466799676303446,0.4419679677023464,2.2626074129278826,0.5509926116688104,1.814906368655771,0.0,0.0,0.0,3.0,0.0,3.0
Malawi,Mortalidad_Alta,604.269751184515,29.4,479.05300560963695,66.037,27.5975518762201,49.2359417778991,30.5,0.0,1.7840691811625542,864.3599999999999,14084.158364923325,1941.4878,811.3680251608708,1447.5366882702335,896.6999999999999,229491.78218362684,31635.223331443598,13220.690173771114,23586.625892723656,14611.116671093927,4360.8853690000005,1822.4595332499468,3251.3938871871233,2014.1285000000003,761.6248695606595,1358.7914573901228,841.725332224713,2424.17796275667,1501.6962242259226,930.25,0.06137107930798998,16.294319918695134,0.44520496085527805,2.2461564625850343,1.0653118846144107,0.9386922406877585,0.597124761675565,1.6746918972074525,0.9639344262295082,1.0374149659863947,7.254312061566045,0.13784904640346038,17.358532661095246,0.057608555949043246,9.729741898116245,0.10277764923996677,15.70665592162744,0.06366727615284676,2.392857174295301,0.41791044227054674,1.341235642407119,0.7455811405408952,2.165147540983607,0.4618622893226524,0.56051638050738,1.7840691811625542,0.9048377664334458,1.1051704925421608,1.614293173045872,0.6194661643232904,1.0,1.0,1.0,3.0,1.0,2.0
Malawi,Mortalidad_Alta,617.447520802454,26.8,432.3058157765225,64.782,25.5328304255348,49.7686602288935,31.4,0.0,1.9492026304737842,718.24,11585.795862810803,1736.1576,684.2798554043327,1333.800094134346,841.52,186888.3183542046,28005.635357634677,11037.991086194435,21515.281260356376,13574.402615382805,4196.7075239999995,1654.0678206269954,3224.113346948179,2034.1547999999998,651.9254295391156,1270.734762130396,801.7308753617928,2476.919540979046,1562.7359311872558,985.9599999999999,0.06199315165783954,16.130814021512034,0.4136951622364237,2.417238805970149,1.0496290287189598,0.952717553191597,0.5384914899606057,1.8570395607796082,0.8535031847133758,1.171641791044776,6.673239723634999,0.14985225189172244,16.931370653845853,0.05906196376209249,8.686306076721444,0.11512373512601799,13.767701139379698,0.07263376724090155,2.537204020092226,0.3941346427330864,1.301662526217461,0.7682482823761771,2.06312101910828,0.4847025408292427,0.5130302947297657,1.9492026304737842,0.8131474657813631,1.2297892351408708,1.5849891792641244,0.6309191337598141,0.0,0.0,1.0,3.0,1.0,2.0
Malawi,Mortalidad_Alta,602.507478176106,24.8,479.05300560963695,65.216,25.0150110062267,50.3386872937921,32.3,0.0,2.0123392022998456,615.0400000000001,11880.514539118996,1617.3567999999998,620.3722729544222,1248.399444886044,801.04,229491.78218362684,31241.92081383808,11983.516207891049,24114.899446534746,15473.412081191273,4253.1266559999995,1631.3789577820803,3282.887830551945,2106.4767999999995,625.7507756416429,1259.2228166932134,807.9848555011223,2533.983438462186,1625.9395995894847,1043.2899999999997,0.051768801593134406,19.31665345200149,0.38027477919528957,2.6296774193548385,0.9914047207025741,1.0086697986381734,0.4926628272060325,2.029785777975488,0.7678018575851394,1.3024193548387095,7.345636126251794,0.13613524857652634,19.15062142048995,0.05221762667868644,9.51659710182222,0.105079577216579,14.83136240277514,0.06742468917170327,2.6070746074733497,0.3835716849580885,1.2955443120592183,0.7718763385333677,2.0190712074303407,0.49527723258096173,0.496934114714422,2.0123392022998456,0.774458545084418,1.2912246967214978,1.558473290829477,0.6416536015626955,0.0,1.0,1.0,3.0,1.0,2.0
Malawi,Mortalidad_Alta,580.889816066776,25.2,588.9031608555861,64.995,22.9473991790142,52.5126504640364,33.6,1.0,2.288392251094849,635.04,14840.359653560768,1637.874,578.2744593111579,1323.3187916937172,846.72,346806.9328657003,38275.76093980882,13513.795909936343,30924.865843175594,19787.146204747693,4224.350025000001,1491.4662096400282,3413.059716910046,2183.8320000000003,526.5831290810216,1205.0287521462885,771.0326124148772,2757.578458758062,1764.425055591623,1128.96,0.04279141576246298,23.369173049824845,0.38772213247172854,2.579166666666667,1.0981636656691727,0.9106110785323096,0.4798843664777189,2.0838353358744603,0.75,1.3333333333333335,9.060745608978937,0.11036619315401912,25.66317674005289,0.03896633725938089,11.214500804123379,0.08917026423791573,17.52687978736863,0.057055221016617315,2.832347121038408,0.35306406922092776,1.2377017618737836,0.8079490801451864,1.934375,0.5169628432956381,0.43698802052906977,2.288392251094849,0.6829583088992321,1.4642182208922303,1.562876501905845,0.6398458219702919,0.0,1.0,1.0,3.0,1.0,2.0
Malawi,Mortalidad_Alta,533.203173686705,28.9,326.673407541554,64.464,21.632593506951,53.509369127,34.5,0.0,2.4735531183446096,835.2099999999999,9440.86147795091,1863.0095999999999,625.1819523508839,1546.4207677703,997.05,106715.51519481024,21058.674543758738,7066.79303487698,17480.08794811592,11270.232560183613,4155.607296,1394.5235078320893,3449.427971402928,2224.008,467.96910183697855,1157.5464311377846,746.3244759898095,2863.2525843695407,1846.0732348815,1190.25,0.08846756219764787,11.303578115624706,0.4483122362869198,2.2305882352941175,1.3359470740627484,0.7485326472993427,0.5400923328288224,1.8515352639100346,0.8376811594202899,1.193771626297578,5.067532383059599,0.19733470344322396,15.100982110008543,0.06622085853192461,6.104975873780573,0.16380081112109934,9.46879442149432,0.10561006559926822,2.979947826379966,0.3355763450445365,1.2047236035805262,0.8300659147275999,1.8685217391304347,0.5351824274013403,0.4042767436784361,2.4735531183446096,0.6270316958536521,1.5948157112513779,1.55099620657971,0.644746902511916,1.0,0.0,1.0,3.0,1.0,2.0
Malawi,Mortalidad_Alta,495.769683367165,31.3,280.78866197904824,63.914,22.9262319821323,53.1222211157681,36.1,0.0,2.3170934132206824,979.69,8788.68511994421,2000.5082,717.591061040741,1662.7255209235416,1129.93,78842.27269598421,17946.32654172889,6437.4260024841915,14916.117388451668,10136.470697443641,4084.999396,1465.3071909060038,3395.253640393202,2307.2954,525.612112898546,1217.8923647062263,827.6369745549761,2821.970376272558,1917.7121822792285,1303.21,0.11147173742483779,8.970883769298666,0.4897205620051945,2.0419808306709264,1.3652483331929053,0.7324674754674856,0.589207291084245,1.6971955628040927,0.8670360110803323,1.1533546325878594,4.39322624118422,0.22762315098310168,12.24748411330229,0.08164942209754537,5.285710124340088,0.1891893381354976,7.778079279198012,0.12856644476155413,2.7878109254853465,0.3587043837364631,1.203149993685573,0.8311515648491425,1.7704709141274237,0.5648214788622211,0.4315751770275129,2.3170934132206824,0.63507567817541,1.5746154897208908,1.4715296707969001,0.6795649587265573,1.0,0.0,1.0,3.0,1.0,2.0
Malawi,Mortalidad_Alta,450.506105510719,33.0,324.659189407743,63.163,22.1929077690151,53.9094692362352,37.6,1.0,2.4291305040929143,1089.0,10713.753250455518,2084.379,732.3659563774983,1779.0124847957618,1240.8,105403.58926689274,20506.44838056127,7205.131446889244,17502.20458363778,12207.185521731137,3989.5645689999997,1401.7706334143006,3405.083805368324,2374.9288,492.5251552440108,1196.4078786363248,834.4533321149678,2906.23087333259,2026.9960432824437,1413.7600000000002,0.10164505141591709,9.838157254780091,0.5224577679970869,1.914030303030303,1.4869615258832083,0.6725123566368212,0.6121373567117051,1.6336202798859152,0.8776595744680851,1.1393939393939394,5.140021680536754,0.1945517085631385,14.628961323446758,0.06835755306818926,6.02230357685517,0.16604941734308873,8.634552909780398,0.1158137555526813,2.846089419980639,0.3513593047989345,1.1716494503630734,0.8534976051839718,1.6798670212765956,0.5952852144451657,0.4116699363476233,2.4291305040929143,0.5902369087504016,1.6942349507032919,1.4337624796871065,0.6974655943139428,1.0,0.0,0.0,3.0,2.0,2.0
Malawi,Mortalidad_Alta,539.605363240686,37.0,479.40354529298895,62.324,22.9948363698368,53.2072107130481,39.3,0.0,2.313876465885272,1369.0,17737.931175840593,2305.988,850.8089456839616,1968.6667963827797,1454.1,229827.7592394869,29878.346556840243,11023.806079131926,25507.72545098636,18840.559330014465,3884.2809759999996,1433.1301819137086,3316.0862004800097,2449.3331999999996,528.7624996755693,1223.4911040419686,903.6970693345862,2831.0072718627002,2091.04338102279,1544.4899999999998,0.07717923733206299,12.956852575486188,0.5936717797317246,1.6844324324324325,1.6090568945528267,0.6214820640496432,0.6953944682337281,1.438032721974273,0.9414758269720103,1.0621621621621622,7.692117728210464,0.13000321047252683,20.848312968290603,0.04796551171890778,9.010123606713027,0.11098626874052496,12.198563493460279,0.08197686559865068,2.710347618813794,0.36895636303569734,1.1713449956269963,0.8537194453669229,1.585852417302799,0.6305757011745073,0.4321751894466014,2.313876465885272,0.5851103401994098,1.7090793501601647,1.3538730461335395,0.7386216919347435,2.0,1.0,0.0,3.0,1.0,2.0
Malawi,Mortalidad_Alta,529.5133440206,31.9,424.134889150862,61.651,23.8734416539637,52.6198508476428,41.4,0.0,2.2041166753561208,1017.6099999999999,13529.902963912498,1966.6669,761.562788761442,1678.5732420398053,1320.6599999999999,179890.404195014,26148.340051039795,10125.559529553466,22317.914606399874,17559.184410845686,3800.8458010000004,1471.8215514085161,3244.0664246080264,2552.3514,569.9412164052089,1256.2169390514728,988.3604844740971,2768.848703228175,2178.461825092412,1713.9599999999998,0.07521192152776042,13.295764550183764,0.51742875216947,1.9326332288401256,1.3362128704515317,0.748383750907953,0.6062350897262001,1.6495251049417807,0.7705314009661836,1.297805642633229,6.87961086034066,0.14535705874946578,17.765971714448764,0.05628737994593996,8.060359015059083,0.12406395275095199,10.244804085769614,0.0976104561520151,2.5824093942384763,0.3872352703762096,1.1716300788937293,0.8535117167222397,1.4891545893719809,0.6715219542262088,0.45369649038131304,2.2041166753561208,0.5766531800474324,1.7341446030311416,1.2710108900396813,0.7867753202089243,1.0,0.0,0.0,3.0,1.0,2.0
Malawi,Mortalidad_Alta,496.947368267313,30.0,280.78866197904824,60.816,23.8492870296807,52.4849872843715,43.6,0.0,2.200694185073682,900.0,8423.659859371448,1824.48,715.478610890421,1574.549618531145,1308.0,78842.27269598421,17076.4432669178,6696.609394218313,14737.189353566035,12242.385662286504,3698.585856,1450.4182399970614,3191.9269866863374,2651.5776,568.788491824096,1251.7295264941176,1039.8289144940786,2754.673890240638,2288.3454455985975,1900.96,0.10684192085447712,9.359622065968274,0.4932912391475927,2.0272,1.2578992387766004,0.7949762343226899,0.5715920218758084,1.7494995761457166,0.6880733944954128,1.4533333333333334,4.617019566874642,0.21658994195619602,11.773461472018164,0.08493678790869509,5.349885300680238,0.18691989524950192,6.440106926124959,0.15527692497517342,2.5500133368479245,0.3921548117219268,1.158731346746639,0.8630128138051087,1.3948623853211009,0.7169166008945015,0.4544020731197228,2.200694185073682,0.547001996093594,1.8281468936886593,1.2037841120268693,0.8307137384595082,1.0,0.0,0.0,3.0,1.0,2.0
Malawi,Mortalidad_Alta,558.46208832772,34.0,506.8051010013784,59.87,23.5292854390256,52.5104116951348,46.6,0.0,2.2317044787106535,1156.0,17231.373434046865,2035.58,799.9957049268704,1785.3539976345833,1584.4,256851.41040101735,30342.421396952523,11924.761883415631,26612.544502776753,23617.117706664234,3584.4168999999997,1408.6983192344626,3143.7983481877204,2789.942,553.6272732711421,1235.5324652955749,1096.464701458593,2757.3433363925496,2446.9851849932816,2171.56,0.06708693328622896,14.906032382393482,0.5678971104058794,1.7608823529411763,1.4450077580174918,0.6920378070301647,0.6474906385689254,1.5444238733863176,0.7296137339055794,1.3705882352941177,8.465092717577726,0.11813219693666258,21.53933243381854,0.046426694191780846,9.651516425805037,0.1036106613595272,10.875645944235588,0.09194856150406674,2.544488660956095,0.3930062709040521,1.1401548391506342,0.8770738549379455,1.284763948497854,0.778353098379823,0.4480880015878001,2.2317044787106535,0.5049202883911073,1.9805106330475037,1.126832868994309,0.8874430516856449,1.0,1.0,0.0,3.0,1.0,3.0
Malawi,Mortalidad_Alta,763.061000394572,33.0,366.1968037137868,58.859,23.9314133083531,51.6606062394182,49.9,0.0,2.158694330910511,1089.0,12084.494522554964,1942.347,789.7366391756523,1704.8000059008007,1646.7,134100.09905019368,21553.977669789776,8763.607061872484,18917.948882791454,18273.22050531796,3464.3818810000002,1408.5790559163552,3040.691622645916,2937.0641,572.7125429352199,1236.311319675602,1194.1775240868196,2668.818237024215,2577.864251346968,2490.0099999999998,0.09011547797613285,11.09687283981172,0.5606619208617204,1.7836060606060606,1.3789407075461595,0.7251943426773667,0.6387846059541643,1.5654729163460062,0.6613226452905812,1.512121212121212,6.221594041927093,0.16073051267264254,15.301929685279733,0.06535123481595838,7.088511544302599,0.141073340115211,7.3386133008774905,0.1362655257881524,2.4594870031957394,0.4065888531635451,1.1393400946017018,0.8777010523355511,1.1795390781563126,0.8477887833636317,0.4632429824273509,2.158694330910511,0.47958744104916035,2.0851254941379804,1.0352826901687013,0.9659197526397818,1.0,0.0,0.0,3.0,1.0,3.0
Malawi,Mortalidad_Alta,683.124694716799,28.0,391.7128819408584,57.787,24.6321400620979,51.1943503329606,53.6,1.0,2.0783557662427654,784.0,10967.960694344034,1618.036,689.6999217387412,1433.441809322897,1500.8,153438.98187841286,22635.912308716383,9648.726572095242,20053.48650801394,20995.81047203001,3339.337369,1423.4174777684514,2958.3679226907943,3097.3832,606.7423240388083,1261.0264077895938,1320.2827073284475,2620.8615060139036,2744.0171778466884,2872.96,0.07148092720685019,13.989745783602086,0.4845380448889889,2.0638214285714285,1.1367262417886423,0.8797192879320679,0.5469353516138417,1.828369654748593,0.5223880597014925,1.9142857142857144,6.77856407048053,0.14752386930365186,15.902511148172502,0.06288315038313422,7.651486529142665,0.13069355819829798,7.308076155613029,0.13683491779597037,2.345999976222867,0.42625746382573765,1.1287768987038953,0.8859146578462388,1.078115671641791,0.9275442573589215,0.48114957806660397,2.0783557662427654,0.45955485190481155,2.176018805709687,0.9551184763612053,1.0469905302322113,1.0,0.0,0.0,3.0,1.0,3.0
Malawi,Mortalidad_Alta,625.869729869625,27.0,335.7310960620082,56.714,25.3093021258133,50.3807859032207,55.5,0.0,1.9906035201119454,729.0,9064.739593674221,1531.278,683.3511573969591,1360.2812193869588,1498.5,112715.36886299738,19040.653382060733,8497.119743263813,16914.396471753655,18633.075831441456,3216.4777959999997,1435.3917607633755,2857.2958917152587,3147.627,640.5607740956976,1275.1025317605283,1404.6662679826381,2538.223588226161,2796.1336176287487,3080.25,0.08042150493862268,12.434485039333637,0.4760729273195331,2.1005185185185185,1.0668014418486211,0.9373815602153074,0.5359185950744363,1.8659550334526185,0.4864864864864865,2.0555555555555554,5.919721692386505,0.16892686041070545,13.265126568606233,0.07538563577422919,6.663871752753779,0.15006291193805762,6.049208938054202,0.16531087126272442,2.240836184185285,0.4462619833870526,1.1257069333722807,0.8883306750224054,1.0218738738738737,0.9785943506012625,0.5023602087992707,1.9906035201119454,0.45602346172636576,2.19286963046661,0.9077619081661387,1.1016104454307856,1.0,0.0,0.0,3.0,1.0,3.0
Malawi,Mortalidad_Alta,554.048820396119,27.0,427.8993943618906,55.715,24.9323563197161,49.887973712386,57.3,0.0,2.0009329672918,729.0,11553.283647771046,1504.305,673.1736206323346,1346.975290234422,1547.1,183097.89169527276,23840.414756872735,10668.540169221375,21347.033737471887,24518.63529693633,3104.1612250000003,1389.1062323529825,2779.5084553855863,3192.4695,621.6223916532873,1243.8247366658377,1428.6240171197323,2488.8099211277167,2858.5808937197176,3283.2899999999995,0.06309894418117612,15.84812571710706,0.4846091716772862,2.0635185185185185,1.0829301351933929,0.9234206044339296,0.5412126007694824,1.8477027300883704,0.4712041884816754,2.1222222222222222,7.680147076404748,0.13020583981682324,17.162412925388633,0.05826686517492444,8.577205336677231,0.1165880914292528,7.467703217485002,0.13390998154005151,2.234646388233329,0.44749809422446557,1.116802224143397,0.8954136895339854,0.9723385689354277,1.0284483532262405,0.49976686692981453,2.0009329672918,0.435119656539548,2.298218398021534,0.8706452654866667,1.1485734082996795,1.0,0.0,0.0,3.0,1.0,3.0
Malawi,Mortalidad_Alta,475.180261659331,28.0,420.9585709809056,54.687,22.8824872507399,49.5765681184685,59.9,0.0,2.1665725222622143,784.0,11786.839987465357,1531.2359999999999,640.7096430207172,1388.143907317118,1677.2,177206.11848228617,23020.961371232785,9632.579133560259,20869.681269288027,25215.418401756247,2990.6679689999996,1251.3745802812127,2711.1937806946867,3275.7513,523.608222780274,1134.4351879062935,1370.66098631932,2457.8361064051473,2969.636430296263,3588.0099999999998,0.06651485901511686,15.034234677889486,0.5120046811856566,1.9531071428571427,1.2236432033451532,0.8172316875264249,0.5647829420764061,1.7705917185167321,0.4674457429048414,2.1392857142857142,7.6975985331231485,0.12991064624856055,18.39653908109548,0.05435805047850619,8.491079293245555,0.11777065853047392,7.02768899801178,0.14229428767876784,2.389906280762014,0.4184264496267833,1.1030815983333009,0.9065512483491233,0.9129716193656093,1.0953243001078867,0.46155851683924054,2.1665725222622143,0.3820114733011669,2.6177224242990955,0.8276555612432137,1.2082320796563117,1.0,0.0,0.0,3.0,1.0,3.0
Malawi,Mortalidad_Alta,440.822149023873,28.0,380.84794291230463,53.652,25.6738776075689,48.8725353335126,61.9,0.0,1.9035899477492453,784.0,10663.74240154453,1502.256,718.8685730119292,1368.430989338353,1733.2,145045.15562053406,20433.25383313097,9777.843473424897,18613.0045466772,23574.487666271656,2878.537104,1377.4548814012867,2622.1092657136182,3321.0588,659.1479914084279,1254.747490524189,1589.213023908515,2388.5247099254375,3025.20993714443,3831.6099999999997,0.0735201555399956,13.601712246868022,0.5218817565048833,1.9161428571428571,1.0906026907188082,0.9169242002703178,0.5729189167069872,1.7454476904825929,0.45234248788368336,2.210714285714286,7.098485478869467,0.14087512089399443,14.834063974817232,0.06741240982225985,7.7926782458357895,0.12832558569120633,6.1526323572262465,0.16253205814020455,2.0897505558016247,0.4785260122189089,1.0977944899701173,0.9109173065964475,0.8667528271405494,1.1537314545590098,0.5253232195212912,1.9035899477492453,0.4147637739510323,2.411010948410508,0.7895401507837254,1.2665600337200897,1.0,0.0,0.0,3.0,1.0,3.0
Malawi,Mortalidad_Alta,414.361121984475,28.0,440.4290544146819,52.469,27.3766782308788,47.8108177015335,65.1,0.0,1.7464068247551874,784.0,12332.013523611093,1469.132,766.5469904646063,1338.702895642938,1822.7999999999997,193977.75197261083,23108.872056083947,12057.484506240957,21057.273231079136,28671.931442395788,2752.995961,1436.4269300959797,2508.5857939817615,3415.7318999999998,749.4825109570731,1308.901372170087,1782.2217528302097,2285.874289289269,3112.484232369831,4238.009999999999,0.06357437076264469,15.72960908623864,0.5336484400312566,1.8738928571428572,1.0227683491716735,0.9777385082456714,0.5856415210213382,1.7075292036261964,0.4301075268817205,2.3249999999999997,8.394081351172728,0.11913155926947158,16.087746318248048,0.06215911043212544,9.211912190335859,0.10855509467937524,6.76542326289834,0.1478104120231489,1.9165583040245906,0.5217686296837903,1.097429463088164,0.9112202958229335,0.8059754224270355,1.2407326230726714,0.5726042671301292,1.7464068247551874,0.4205326917185684,2.3779364118241406,0.734421162849977,1.361616536374611,1.0,0.0,0.0,3.0,1.0,3.0
