country,categoria_expectativa_vida,government_integrity,energy_use_kg_of_oil_equivalent_per_capita,government_integrity infant_mortality_rate_per_1_000_live_births,ratio_auto_agriculture_value_added_of_gdp_div_government_integrity,ratio_auto_infant_mortality_rate_per_1_000_live_births_div_agriculture_value_added_of_gdp,gdp_per_capita_current_us$
Malta,Mortalidad_Baja,0.58,0.09020463851543799,0.06603415559772297,0.003586749744947163,0.05661437227318932,21176.3216665018
Malta,Mortalidad_Baja,0.64,0.09950096739417857,0.07286527514231499,0.00262641394388265,0.07085148312159627,22315.3104812611
Malta,Mortalidad_Baja,0.66,0.09845556459631528,0.07514231499051233,0.004160191256555673,0.04209395322963021,19444.1743635565
Malta,Mortalidad_Baja,0.68,0.09678280361725085,0.07741935483870968,0.004173718871395658,0.040615967985554176,16653.6038312389
Malta,Mortalidad_Baja,0.5,0.09709379295439857,0.05787476280834915,0.005593901532132849,0.04200529495155204,15831.3439802756
Malta,Mortalidad_Baja,0.5,0.0954551896343351,0.05787476280834915,0.0057787106858546555,0.04055631786043251,15212.1312964883
Malta,Mortalidad_Baja,0.3,0.0956815654078185,0.03529411764705882,0.01001203790212529,0.03957960395426909,13593.9787182902
Malta,Mortalidad_Baja,0.3,0.08549092272279493,0.03586337760910816,0.010987247377662804,0.03640374883654625,11251.2024877398
Malta,Mortalidad_Baja,0.3,0.0924260704225559,0.03700189753320683,0.011328974247324004,0.03642854404608229,10357.7026407269
Malta,Mortalidad_Baja,0.3,0.0799131250578094,0.0381404174573055,0.009683910775826381,0.04460797404604774,10348.4860163
Malta,Mortalidad_Baja,0.1,0.0867516041280078,0.01555977229601518,0.03523565194250503,0.0450433507339284,9828.22830085662
Mauritania,Mortalidad_Media,0.23500000000000001,0.04458120010801144,0.1426944971537002,0.14135041628751893,0.016710763295614342,1960.35240077424
Mauritania,Mortalidad_Alta,0.21,0.041583995779837374,0.13110056925996205,0.1426685162673467,0.01951038706289593,1947.78918383313
Mauritania,Mortalidad_Alta,0.219,0.02464947568605282,0.1404592030360531,0.13683228271527836,0.020129836675389465,1795.76459566714
Mauritania,Mortalidad_Media,0.306,0.039570628158884145,0.20206451612903228,0.10204785352466333,0.019849345778102694,1767.072710621
Mauritania,Mortalidad_Media,0.289,0.0272804540775864,0.19632258064516125,0.12807185054614817,0.01679140516130348,1722.93528854073
Mauritania,Mortalidad_Media,0.292,0.027938598608324327,0.2033472485768501,0.1217345772884323,0.01814622838451983,1615.00401327323
Mauritania,Mortalidad_Alta,0.3,0.043269684446239194,0.2140417457305503,0.11337920575044054,0.01966241911290426,1565.76575722696
Mauritania,Mortalidad_Alta,0.3,0.02330232453050047,0.21916508538899432,0.10759181845713697,0.02147693495264957,1554.94897871782
Mauritania,Mortalidad_Alta,0.239,0.03681698776559806,0.17822960151802655,0.12316859569368778,0.02443230169782433,1713.00865264234
Mauritania,Mortalidad_Alta,0.24,0.020877461717292812,0.18261859582542694,0.10615082701904788,0.029396854428887717,1934.24103064714
Mauritania,Mortalidad_Alta,0.23,0.030388137325647824,0.17806451612903226,0.10942838989984081,0.030374359846299867,1859.11733247641
Mauritania,Mortalidad_Alta,0.25,0.020877461717292812,0.19686907020872865,0.09084784750440629,0.03465714311789874,1931.19975525465
Mauritania,Mortalidad_Alta,0.28,0.02390953536207917,0.22527514231499052,0.09350350353991742,0.030341623460122674,1659.96369705455
Mauritania,Mortalidad_Alta,0.26,0.022338462521030066,0.21411764705882355,0.11541039606783646,0.026744516885063338,1435.43010811893
Mauritania,Mortalidad_Alta,0.31,0.034407048316749705,0.26352941176470585,0.09367282521228777,0.02874781051114282,1635.5630623124
Mauritania,Mortalidad_Alta,0.3,0.014972486749891795,0.26584440227703987,0.0961333955455857,0.03033708434361289,1405.15016203368
Mauritania,Mortalidad_Alta,0.3,0.01619736933709084,0.27893738140417457,0.08661328972588171,0.03587338533542814,1300.60367988659
Mauritania,Mortalidad_Alta,0.3,0.017395193455834967,0.29487666034155596,0.10467457707442264,0.030966108534171595,998.96583416747
Mauritania,Mortalidad_Alta,0.3,0.016134311015896387,0.31309297912713474,0.11952655180574277,0.02856196393233259,823.554457141893
Mauritania,Mortalidad_Alta,0.3,0.015136591399653143,0.33244781783681215,0.1261029434226086,0.028767274447558035,732.017820812675
Mauritania,Mortalidad_Alta,0.3,0.028368551447080708,0.35180265654648957,0.12636980161386563,0.030562662107892387,648.879643934862
Mauritania,Mortalidad_Alta,0.3,0.02809628382417341,0.36944971537001897,0.1297021586689518,0.03134766929198322,651.817840199777
Mauritania,Mortalidad_Alta,0.3,0.015436031745681561,0.38481973434535105,0.1294924234864365,0.03284764069277741,680.911061879778
Mauritania,Mortalidad_Alta,0.26239999999999997,0.012863459022409965,0.36248045540796964,0.16775604507120628,0.031054761193611197,904.719170071042
Mauritius,Mortalidad_Media,0.5650000000000001,0.05040023300340784,0.1479506641366224,0.00986692808655191,0.048122715551432424,10223.7882316574
Mauritius,Mortalidad_Media,0.55,0.04931848002547023,0.1461100569259962,0.00933153851355845,0.053365673874553744,9068.97300226707
Mauritius,Mortalidad_Media,0.533,0.04715621158464074,0.1426053130929791,0.009222967674994526,0.056284042669128044,9011.04288445023
Mauritius,Mortalidad_Media,0.40299999999999997,0.05352877321103827,0.10629411764705882,0.01051072766309602,0.06486911212559994,11403.2527870674
Mauritius,Mortalidad_Media,0.521,0.05255384293868952,0.1344516129032258,0.007699578041577334,0.0671279996963226,11643.4605962124
Mauritius,Mortalidad_Media,0.443,0.053204070440209215,0.11096015180265652,0.010577122652633397,0.05522091887925055,10841.6847754844
Mauritius,Mortalidad_Media,0.54,0.05226396511432417,0.1332068311195446,0.008974208331485668,0.052426419484081055,9965.72531085228
Mauritius,Mortalidad_Media,0.52,0.052275621319911626,0.12827324478178367,0.009243225291270928,0.052885506174062916,9507.87133656424
Mauritius,Mortalidad_Media,0.534,0.05080568410620753,0.1317267552182163,0.009352453029300637,0.050773409774898,10366.3550754936
Mauritius,Mortalidad_Media,0.51,0.04992739466464462,0.1267741935483871,0.010217893879482697,0.04892113817163764,9764.64413060045
Mauritius,Mortalidad_Media,0.54,0.04903189753831863,0.1352561669829222,0.010596786339387947,0.04461936286169705,9291.23627601053
Mauritius,Mortalidad_Media,0.54,0.048442683510409756,0.13423149905123338,0.010731161944252332,0.04366079515245048,9197.04299089459
Mauritius,Mortalidad_Media,0.55,0.04831272363868863,0.13567362428842505,0.010359942581998953,0.04409452185068957,8000.37643182154
Mauritius,Mortalidad_Media,0.47000000000000003,0.045934600820010295,0.1159392789373814,0.012918626336946354,0.041176718077167704,7318.12640972422
Mauritius,Mortalidad_Media,0.51,0.04719657084828833,0.12774193548387094,0.012501298803747134,0.03970822295013467,8030.05228087539
Mauritius,Mortalidad_Media,0.42,0.04630959210849308,0.10679316888045542,0.016301875269149384,0.037355527472349506,6574.6635764099
Mauritius,Mortalidad_Media,0.41000000000000003,0.04623654180185055,0.10502846299810246,0.01872380708369891,0.03323043900832574,5695.97525509869
Mauritius,Mortalidad_Media,0.44,0.043439687604236464,0.11354838709677419,0.01746625583117016,0.03346086381779842,5354.02974260642
Mauritius,Mortalidad_Media,0.45,0.04223693375397902,0.11783681214421252,0.018101294671640587,0.031892905850180946,5460.60800184198
Mauritius,Mortalidad_Media,0.45,0.04173811041045293,0.12039848197343453,0.017762560382644555,0.03334377821232583,4858.26575549747
Mauritius,Mortalidad_Media,0.47000000000000003,0.04007353500855696,0.1302087286527514,0.01705260187529524,0.03454115146074114,4073.06053055903
Mauritius,Mortalidad_Media,0.49,0.040703320006482906,0.14318785578747628,0.01937047067691644,0.03040400584742977,3908.55694927435
Mauritius,Mortalidad_Media,0.5,0.03905356618127114,0.15749525616698296,0.01761525264539238,0.03585164443738613,3981.98343249582
Mauritius,Mortalidad_Media,0.43060000000000004,0.031896784661139245,0.15851309297912713,0.032978242501538364,0.025078680538806488,3648.01649622256
Mexico,Mortalidad_Media,0.32,0.06543944672912237,0.06740037950664136,0.01906554106103003,0.03449408486103892,11402.1410374782
Mexico,Mortalidad_Media,0.39799999999999996,0.06446527176679905,0.08685009487666034,0.014870503793706283,0.03706366404015361,10314.0506725979
Mexico,Mortalidad_Media,0.36700000000000005,0.06219789404369121,0.08217457305502847,0.015821700288302223,0.03891485210708818,8841.2707511328
Mexico,Mortalidad_Media,0.263,0.06724234388306811,0.060884250474383304,0.019721585260659494,0.045561598120418524,10369.5553585271
Mexico,Mortalidad_Media,0.269,0.06837149787289303,0.06431499051233397,0.019176624581271364,0.047440202158798385,10084.7937553679
Mexico,Mortalidad_Media,0.3,0.06750290536803276,0.07400379506641366,0.017197920666852645,0.0490422994898257,9649.27816772402
Mexico,Mortalidad_Media,0.35000000000000003,0.06974951305714532,0.0896584440227704,0.014512090783214658,0.05191324608063947,9097.92397674769
Mexico,Mortalidad_Media,0.34,0.070418689376339,0.08967741935483871,0.014197547276036847,0.05651792833583408,10021.2386124039
Mexico,Mortalidad_Media,0.297,0.0724559946535106,0.08059013282732447,0.015947271892728255,0.05941951619034999,11391.3773510244
Mexico,Mortalidad_Media,0.3,0.07480996117454287,0.0842504743833017,0.01577427171577671,0.061668247856840094,11216.800851866
Mexico,Mortalidad_Media,0.31,0.07571594966368451,0.08941176470588234,0.015387498416298464,0.06289484091134215,10744.1335229686
Mexico,Mortalidad_Media,0.33,0.07482688146947473,0.0983111954459203,0.014108644552247819,0.06675053311966234,10664.4944046282
Mexico,Mortalidad_Media,0.36,0.07247112927560614,0.11066413662239087,0.013438444530029217,0.06626238189378532,9728.80078237782
Mexico,Mortalidad_Media,0.35000000000000003,0.07409443768241633,0.11157495256166983,0.013860800650714052,0.06863898143402582,8423.56933214711
Mexico,Mortalidad_Media,0.33,0.07684712830147349,0.10833017077798861,0.01436023725308454,0.07253724733641102,10523.7685427665
Mexico,Mortalidad_Media,0.35000000000000003,0.07753306341760238,0.11888045540796964,0.013598243944239754,0.07482940605133725,10134.3327129706
Mexico,Mortalidad_Media,0.36,0.07897599084783996,0.12637571157495256,0.012790631432781434,0.08016230010175472,9512.63575346699
Mexico,Mortalidad_Media,0.36,0.07875619009747545,0.13115749525616696,0.012802440504774432,0.0832405108671458,8671.75891885163
Mexico,Mortalidad_Media,0.36,0.07566451129785406,0.1366223908918406,0.013846719173461015,0.08004771572509799,7849.66759649565
Mexico,Mortalidad_Media,0.37,0.07533095673635336,0.14603415559772295,0.013563013775652328,0.082803111878102,7434.07465031562
Mexico,Mortalidad_Media,0.33,0.07126394184772081,0.13588235294117648,0.014747139877353484,0.08933010934453814,7983.03398381759
Mexico,Mortalidad_Media,0.34,0.07154133969373394,0.1464516129032258,0.014843204481148252,0.09014015216979121,7952.76479510706
Mexico,Mortalidad_Media,0.33,0.0705187904249978,0.14840607210626186,0.014979005320366745,0.09630159636563561,7524.0271380091
Mexico,Mortalidad_Media,0.5,0.06686029220537854,0.2846299810246679,0.012925609190486397,0.09313058424698238,4183.87847727479
Moldova,Mortalidad_Media,0.34700000000000003,0.06556973575025575,0.08954838709677419,0.03658738373224406,0.01895160159311059,5744.29618434435
Moldova,Mortalidad_Media,0.387,0.07433897297095068,0.09987096774193549,0.04280119027539916,0.013754652210086515,5274.60582195352
Moldova,Mortalidad_Media,0.37200000000000005,0.06737812518385371,0.09670588235294117,0.03939618251534727,0.01611783169130615,4375.7788930524
Moldova,Mortalidad_Media,0.254,0.06916823933224486,0.0660303605313093,0.0625900886132721,0.014600063337973505,4405.33418162155
Moldova,Mortalidad_Media,0.266,0.06896170249222192,0.06965464895635673,0.05968451400680691,0.014755499512935545,4156.44981956646
Moldova,Mortalidad_Media,0.28600000000000003,0.06440511250618024,0.07543453510436433,0.06674059601894237,0.011825950434556346,3453.26727720294
Moldova,Mortalidad_Media,0.35000000000000003,0.06248953410027509,0.09297912713472485,0.05578898592932072,0.011592738750837965,2847.08794770479
Moldova,Mortalidad_Media,0.35000000000000003,0.060249548076269734,0.09430740037950663,0.057315668117781306,0.011403109857089616,2749.55137054338
Moldova,Mortalidad_Media,0.295,0.05882459053417542,0.08060721062618596,0.07462983111820129,0.010285799573221847,3289.95758568777
Moldova,Mortalidad_Media,0.29,0.05453073564290438,0.0803415559772296,0.062317272322385854,0.013480941566014386,3321.04397795719
Moldova,Mortalidad_Media,0.29,0.060656745842309095,0.08144212523719167,0.05637066857624139,0.015505559379362226,3044.8084324815
Moldova,Mortalidad_Media,0.33,0.06092423012114546,0.09455407969639469,0.05397609032369817,0.014308973063091346,2941.36224066021
Moldova,Mortalidad_Media,0.29,0.059994580417499485,0.08419354838709679,0.0602179490299737,0.014898751244985365,2436.79935102421
Moldova,Mortalidad_Media,0.28,0.051128066661881355,0.0828842504743833,0.047483429495123845,0.02107312610575566,1898.43975710988
Moldova,Mortalidad_Media,0.32,0.0537614347728017,0.09715370018975332,0.043080706662277445,0.020808685097376725,2110.55305353857
Moldova,Mortalidad_Media,0.29,0.05400387413323612,0.09079696394686906,0.053860777566474456,0.01864299737427389,1531.21618590748
Moldova,Mortalidad_Media,0.23,0.05513942960992238,0.0750664136622391,0.09863188703885446,0.0124488783390272,1183.02481442894
Moldova,Mortalidad_Media,0.24,0.05615000082771081,0.08197343453510436,0.10691485000150962,0.0112708515521448,1034.39197746993
Moldova,Mortalidad_Media,0.21,0.05367078890950097,0.07690702087286527,0.13103184183172403,0.011268769123126863,897.178494749468
Moldova,Mortalidad_Media,0.31,0.05326976853568915,0.12352941176470589,0.09250580773166278,0.011910830350967122,682.319095965299
Moldova,Mortalidad_Media,0.26,0.048902885951202485,0.11347248576850094,0.12650509020326844,0.01122472741930691,570.799866188293
Moldova,Mortalidad_Media,0.26,0.048096639301469284,0.12531309297912713,0.13491924073194336,0.011740079234311323,507.404076252819
Moldova,Mortalidad_Media,0.3,0.04530411594666591,0.1588235294117647,0.13252037445534762,0.011276794148788547,440.538683980372
Moldova,Mortalidad_Alta,0.1,0.07370381021717007,0.06413662239089184,0.4580212577879976,0.012028365376332124,593.593177049161
Mongolia,Mortalidad_Media,0.37,0.08729004394995714,0.08144212523719165,0.055091167890319495,0.008520109376947277,4993.51487463495
Mongolia,Mortalidad_Media,0.374,0.08882259962723386,0.08374193548387096,0.05506807136257832,0.008600309737192342,4517.61578018785
Mongolia,Mortalidad_Media,0.369,0.08176802446804966,0.08542314990512334,0.05497673943733835,0.009191247661615404,4001.25193077703
Mongolia,Mortalidad_Media,0.298,0.0932154789040239,0.07237950664136623,0.06068643868479412,0.01140159005095594,4347.54610314873
Mongolia,Mortalidad_Media,0.348,0.08180636206549957,0.08914611005692599,0.05138093461136526,0.012382620772046727,4107.64288528468
Mongolia,Mortalidad_Media,0.368,0.07397962322988344,0.09915749525616697,0.0473522192352832,0.013626632153995075,3645.96708669551
Mongolia,Mortalidad_Media,0.39,0.07326120543704659,0.1110056925996205,0.050661195095325885,0.012469490292788406,3619.90026383792
Mongolia,Mortalidad_Media,0.38,0.06991978127780958,0.11320683111954459,0.05797026958321567,0.011503807084377914,3838.92126989984
Mongolia,Mortalidad_Media,0.282,0.08140423659104644,0.08829222011385199,0.07402140312695847,0.013118982256814541,4126.23975800524
Mongolia,Mortalidad_Media,0.27,0.08080078211496122,0.0886337760910816,0.07773335286655597,0.013821661923162172,4340.14310544449
Mongolia,Mortalidad_Media,0.27,0.07188514454319828,0.09324478178368122,0.06523929627571204,0.018162487435705272,4328.89001905655
Mongolia,Mortalidad_Media,0.27,0.07014033505670864,0.09939278937381403,0.05973025745796655,0.02168798531551009,3736.04201455077
Mongolia,Mortalidad_Media,0.3,0.06506013610488486,0.11840607210626186,0.06119028666112335,0.020236669889378375,2625.21881402433
Mongolia,Mortalidad_Media,0.3,0.06241774752717015,0.12808349146110057,0.09317061141285102,0.013420606473473805,1703.32756790019
Mongolia,Mortalidad_Media,0.28,0.06109533840817896,0.1296394686907021,0.10737323006449488,0.013557995246045692,2127.42678594737
Mongolia,Mortalidad_Alta,0.3,0.0618268287527699,0.15142314990512334,0.096109645070335,0.015863288315848014,1627.68787743359
Mongolia,Mortalidad_Alta,0.3,0.05993071790112593,0.16451612903225807,0.09201921679048461,0.018446046115633115,1329.89179579053
Mongolia,Mortalidad_Alta,0.43,0.05300912810061024,0.25702087286527514,0.07203819755034559,0.01782322762745225,994.90010913241
Mongolia,Mortalidad_Alta,0.43,0.04629642125231197,0.2806831119544592,0.07288169905028889,0.01950109365448264,794.154552001815
Mongolia,Mortalidad_Alta,0.43,0.045420287067220254,0.30516129032258066,0.06709527396629811,0.023627838573785948,643.168068921658
Mongolia,Mortalidad_Alta,0.43,0.04714891246265391,0.3312713472485768,0.06884040831500188,0.025190906551939868,570.249213248399
Mongolia,Mortalidad_Alta,0.43,0.04463015815430219,0.3590132827324478,0.08357614697509957,0.022132565593896106,524.453483552485
Mongolia,Mortalidad_Alta,0.5,0.04499441459201891,0.4497153700189753,0.08581206756704517,0.01964797700447109,476.02755082717
Mongolia,Mortalidad_Alta,0.5,0.054846371653324545,0.5929791271347249,0.10183476861622787,0.022197777152269678,652.67456284915
Montenegro,Mortalidad_Baja,0.46399999999999997,0.0772424724550492,0.019370018975332068,0.020380579542849175,0.0015308586891019413,9990.20444616996
Montenegro,Mortalidad_Media,0.51,0.07985912221517041,0.022258064516129033,0.0198231606270599,0.0014240738514150375,9377.48879714989
Montenegro,Mortalidad_Baja,0.47500000000000003,0.07500252822611071,0.022533206831119545,0.02488544888143062,0.001091554730812717,7612.62845881291
Montenegro,Mortalidad_Baja,0.395,0.08018777313360334,0.0194876660341556,0.0253265254743825,0.002097050745861404,8842.48528706869
Montenegro,Mortalidad_Baja,0.381,0.07749452482220491,0.020242884250474383,0.027646828074726085,0.002220105186675757,8790.88152116679
Montenegro,Mortalidad_Baja,0.434,0.07498550710279198,0.024705882352941175,0.02470917741701863,0.0025095304758303992,7758.36921956034
Montenegro,Mortalidad_Baja,0.42,0.07158547610934649,0.02550284629981025,0.027821456579593205,0.0023870265724467237,6999.1358134109
Montenegro,Mortalidad_Baja,0.44,0.07378342364805451,0.02922201138519924,0.02866533961049637,0.002462683978474508,6491.19280618646
Montenegro,Mortalidad_Baja,0.378,0.07066239694609942,0.027256166982922197,0.03352704281129897,0.002926941880466209,7364.96590101549
Montenegro,Mortalidad_Baja,0.4,0.07262123620163012,0.031878557874762806,0.031428126148481984,0.0036384748190018434,7172.92908521143
Montenegro,Mortalidad_Baja,0.37,0.07851126753947231,0.032296015180265654,0.031514340191548175,0.004893342700082929,6577.74033229273
Montenegro,Mortalidad_Baja,0.39,0.08360450728456867,0.03774193548387097,0.03238756286210982,0.00508577243405468,7325.64689244715
Montenegro,Mortalidad_Baja,0.34,0.0840331538815093,0.036774193548387096,0.03533334211158983,0.0065546934707505135,6688.40259641346
Montenegro,Mortalidad_Media,0.33,0.07171411809935632,0.03944971537001898,0.039201891970243694,0.006814719626019249,6727.10776676969
Montenegro,Mortalidad_Media,0.35380000000000006,0.09075141706095201,0.04699430740037951,0.032904428147400425,0.009189273785647536,7367.75190910882
Montenegro,Mortalidad_Media,0.25579999999999997,0.08440356104021006,0.03786034155597723,0.044217364326045415,0.011023918400528049,5976.39414454596
Montenegro,Mortalidad_Media,0.378,0.0850182658021817,0.06096774193548386,0.03398884871487406,0.010441957993143985,4425.67887307803
Montenegro,Mortalidad_Media,0.5346000000000001,0.07671728748240024,0.09434117647058825,0.025631260034173268,0.010797550142574722,3674.6179242797
Montenegro,Mortalidad_Media,0.3616,0.04485066128407417,0.06930094876660342,0.04007592363603,0.011176737778367547,3380.16512135859
Montenegro,Mortalidad_Media,0.1,0.0353961844996771,0.02049335863377609,0.15513257604442077,0.011160455625420193,2789.15906483509
Montenegro,Mortalidad_Media,0.1,0.057480307192090914,0.021821631878557873,0.17091645483721338,0.010675682105821638,2106.6350684523
Montenegro,Mortalidad_Media,0.2864,0.03780465783292646,0.06630132827324478,0.059062515266889104,0.011680913097026412,1909.59870186179
Montenegro,Mortalidad_Media,0.204,0.046600821505340104,0.04916129032258064,0.08668247135665778,0.011617821916679306,1627.06511911987
Montenegro,Mortalidad_Media,0.5670000000000001,0.06762238433472842,0.14524667931688806,0.014020897598728684,0.03197549737317076,10795.966586356715
Morocco,Mortalidad_Media,0.41000000000000003,0.02753267746428098,0.12447817836812144,0.0374676148377755,0.01833525978350124,3455.39624023438
Morocco,Mortalidad_Media,0.399,0.02815335770396958,0.12568121442125238,0.04696996313021206,0.015098805603602985,3785.93627929688
Morocco,Mortalidad_Media,0.392,0.026265947351619915,0.12868311195445922,0.042562806243833934,0.018238310261624528,3268.0302734375
Morocco,Mortalidad_Media,0.392,0.028066759073535733,0.1338899430740038,0.04327631448568282,0.018740374843996238,3508.09765625
Morocco,Mortalidad_Media,0.413,0.026334598431326052,0.14654838709677417,0.04283039786505627,0.018659482481562108,3501.69799804688
Morocco,Mortalidad_Media,0.371,0.026353325492874884,0.1379810246679317,0.04706654981578259,0.02001604350019683,3296.52661132813
Morocco,Mortalidad_Media,0.39,0.025447426871441962,0.151707779886148,0.04141032318780987,0.023067575431275706,3140.85546875
Morocco,Mortalidad_Media,0.37,0.02570458055600623,0.1516508538899431,0.04988281945386897,0.021010152601060844,3146.24780273438
Morocco,Mortalidad_Media,0.33299999999999996,0.02533275207470686,0.14343643263757114,0.048645085071210625,0.025809547950747736,3435.40698242188
Morocco,Mortalidad_Media,0.34,0.025273861296713628,0.15483870967741936,0.056871277371017374,0.02248268389617923,3379.7431640625
Morocco,Mortalidad_Media,0.34,0.025521426035037646,0.16322580645161291,0.052137751078923225,0.026347131512893154,3164.17724609375
Morocco,Mortalidad_Media,0.33,0.025507352167363596,0.16719165085388996,0.05728385424015491,0.026039866942608864,3301.98876953125
Morocco,Mortalidad_Media,0.35000000000000003,0.0239640469882845,0.1872865275142315,0.0534748462532096,0.02799871478638221,3067.9853515625
Morocco,Mortalidad_Media,0.35000000000000003,0.02297833233797025,0.19724857685009486,0.05348810661084061,0.029655478579521624,3119.58862304688
Morocco,Mortalidad_Media,0.32,0.023120979529842448,0.19066413662239087,0.053123791733711706,0.03506992344579662,3183.20043945313
Morocco,Mortalidad_Media,0.32,0.022542705184213283,0.20098671726755218,0.048284619515108616,0.04120130930849657,2755.5859375
Morocco,Mortalidad_Media,0.32,0.02213017559602887,0.21191650853889943,0.060160732810619844,0.03435843020754894,2438.12646484375
Morocco,Mortalidad_Media,0.33,0.0220473446082365,0.22981024667931688,0.05072653934796232,0.04224292740069022,2242.98828125
Morocco,Mortalidad_Media,0.37,0.02107726419308482,0.270303605313093,0.050192110422975666,0.03976519871875168,2183.55541992188
Morocco,Mortalidad_Media,0.47000000000000003,0.01809976079048082,0.3585199240986717,0.04158532471259446,0.039425862425321784,1941.87255859375
Morocco,Mortalidad_Media,0.47000000000000003,0.01841990886629413,0.37368121442125235,0.03942619922352925,0.04367166040041168,1596.02062988281
Morocco,Mortalidad_Media,0.41000000000000003,0.018361939708471504,0.3384250474383302,0.04532143662653932,0.04533031140920392,1506.24523925781
Morocco,Mortalidad_Alta,0.37,0.017539978763189336,0.31734345351043647,0.04536839930810802,0.052635948861781766,1499.107421875
Morocco,Mortalidad_Alta,0.5,0.01596447448072578,0.5161290322580645,0.04222193044779382,0.05023007301477395,1466.78820800781
Mozambique,Mortalidad_Alta,0.263,0.01619243040983358,0.23205882352941176,0.15253163879927237,0.02077817457272959,578.251663751351
Mozambique,Mortalidad_Alta,0.23800000000000002,0.015935778650492265,0.21541935483870966,0.1768067466595801,0.020246590390857026,509.907829475551
Mozambique,Mortalidad_Alta,0.23199999999999998,0.015464185260540789,0.21615180265654646,0.18129424524480311,0.020949123482637975,462.433876479921
Mozambique,Mortalidad_Alta,0.281,0.016244202245817914,0.2650037950664137,0.1379198262760459,0.02333871556673126,519.09255091362
Mozambique,Mortalidad_Alta,0.282,0.0165453098878135,0.2707628083491461,0.14171837068600993,0.023000544100263687,517.507260258101
Mozambique,Mortalidad_Alta,0.309,0.016800448993418756,0.3019639468690702,0.13203103251384338,0.02292177591682734,470.93856305196
Mozambique,Mortalidad_Alta,0.31,0.017221210394493945,0.31117647058823533,0.119251237479708,0.02642518280619542,441.489734819071
Mozambique,Mortalidad_Alta,0.3,0.017422669085226175,0.3062618595825427,0.12290832254808794,0.027009150769490214,610.563774706589
Mozambique,Mortalidad_Alta,0.262,0.017338023039726116,0.2724402277039848,0.14723897473892636,0.026208674977387183,697.142680444123
Mozambique,Mortalidad_Alta,0.27,0.01721085356843468,0.2874193548387097,0.14054354857854545,0.02741019766989676,686.505672517351
Mozambique,Mortalidad_Alta,0.27,0.0164797446695885,0.29459203036053133,0.14787294309621654,0.026616377819080467,685.685748199513
Mozambique,Mortalidad_Alta,0.25,0.016760139111560046,0.2832068311195446,0.16575579712350802,0.02662672908423025,618.17649286789
Mozambique,Mortalidad_Alta,0.26,0.014300981517922796,0.31328273244781785,0.16434227194543644,0.027570642890613364,496.185839392659
Mozambique,Mortalidad_Alta,0.28,0.01620366896212523,0.3384440227703985,0.155963153708692,0.027000753114087037,547.697144193651
Mozambique,Mortalidad_Alta,0.28,0.015265371564113124,0.355977229601518,0.15001282110428513,0.029834848161455207,592.159111184122
Mozambique,Mortalidad_Alta,0.28,0.015256299950080272,0.37032258064516127,0.13420151372255493,0.035231663591770684,507.874923914304
Mozambique,Mortalidad_Alta,0.28,0.019443574253069907,0.40220113851992406,0.13474451956457412,0.03838011845692557,457.487647833183
Mozambique,Mortalidad_Alta,0.27,0.019248600572532856,0.4108918406072106,0.1328276012037587,0.04315438541623465,436.773856167384
Mozambique,Mortalidad_Alta,0.22,0.019336204498584354,0.35316888045540795,0.15994847515520919,0.04664285747194328,400.056973161545
Mozambique,Mortalidad_Alta,0.22,0.019092630518403406,0.3736242884250474,0.1616034354956695,0.048994545309063796,339.488737800648
Mozambique,Mortalidad_Alta,0.22,0.018550790700580064,0.39449715370018973,0.16168413331772827,0.05188858517074596,313.886661721198
Mozambique,Mortalidad_Alta,0.35000000000000003,0.0184436111326232,0.6648007590132827,0.08147562400936181,0.06962053933304214,304.792138621913
Mozambique,Mortalidad_Alta,0.1,0.01792766264504316,0.20132827324478178,0.2978920839257877,0.07068916657371015,327.12623979157
Mozambique,Mortalidad_Alta,0.1,0.017593334267135947,0.25673624288425045,0.4904566686988831,0.054006686256801016,191.826096861406
Namibia,Mortalidad_Alta,0.539,0.03168470669573844,0.40603984819734346,0.02542560694347427,0.056878216426432725,4349.79908493314
Namibia,Mortalidad_Alta,0.474,0.031148996507616357,0.37416318785578745,0.03156652874001129,0.05445590974329586,4412.8355693052
Namibia,Mortalidad_Alta,0.46,0.031029006443804304,0.3762049335863377,0.03115028992180543,0.059183708987505614,3878.58982993966
Namibia,Mortalidad_Alta,0.498,0.03288786199422155,0.42145730550284627,0.022256589918233968,0.08029109512915752,4731.9210318831
Namibia,Mortalidad_Alta,0.454,0.03357498508917645,0.39369639468690704,0.02677200148482214,0.07480734353970567,5308.60813408705
Namibia,Mortalidad_Alta,0.413,0.03272927833622492,0.36284440227703985,0.02908068189563236,0.07678275418660335,5143.96072323076
Namibia,Mortalidad_Alta,0.49,0.03479409485477801,0.4425806451612903,0.021458118318705727,0.09074453571091427,4395.68776162376
Namibia,Mortalidad_Alta,0.48,0.03282259626035548,0.43263757115749524,0.02167799542134853,0.09153041729628748,4774.10650865775
Namibia,Mortalidad_Alta,0.44200000000000006,0.031619282714581406,0.3933548387096774,0.02881085795240778,0.07320793848150611,5378.32326241205
Namibia,Mortalidad_Alta,0.44,0.030724800722431736,0.3974193548387097,0.02781289937019029,0.0775017487204438,5346.62131149967
Namibia,Mortalidad_Alta,0.44,0.03052590524131969,0.40075901328273245,0.028641477147590712,0.07582353071250658,5942.64680978673
