country,categoria_expectativa_vida,tsne_dim1,tsne_dim2,umap_dim1,umap_dim2,gdp_per_capita_current_us$
Italy,Mortalidad_Baja,45.283745,-33.3743,15.583969,5.8737326,33537.1286994269
Italy,Mortalidad_Baja,45.356728,-32.287243,15.489183,5.791381,32062.723833669
Italy,Mortalidad_Baja,45.288185,-32.493496,15.50052,5.766824,31348.1901841445
Italy,Mortalidad_Baja,45.23442,-31.863836,15.42368,5.720103,27577.5700319855
Italy,Mortalidad_Baja,44.7747,-33.92643,15.602242,5.9200926,22451.3964379368
Italy,Mortalidad_Baja,12.251653,38.675922,-3.5599706,5.4156184,20570.4385917862
Italy,Mortalidad_Baja,44.46917,-33.947323,15.602077,5.9745483,20190.0035636084
Italy,Mortalidad_Baja,36.16566,-12.561424,13.323227,5.8024945,20712.1798690324
Jamaica,Mortalidad_Media,0.0006821976,32.25364,-3.633136,8.824343,6022.15339791763
Jamaica,Mortalidad_Media,12.053755,-48.319256,10.095553,10.953048,5165.33782130331
Jamaica,Mortalidad_Media,-0.048604358,31.59119,-3.4983058,8.793714,4879.44025773374
Jamaica,Mortalidad_Media,0.55347526,31.32425,-3.4819386,8.662419,5607.24299266608
Jamaica,Mortalidad_Media,14.499196,-47.868435,10.060262,10.705074,5578.10347525832
Jamaica,Mortalidad_Media,0.28596243,28.135563,-3.245628,8.530935,5259.31332766957
Jamaica,Mortalidad_Media,0.4205789,27.729567,-3.1250062,8.461776,5009.79448724295
Jamaica,Mortalidad_Media,0.5499851,27.570562,-3.0970411,8.466313,5062.8955502426
Jamaica,Mortalidad_Media,1.2220248,23.888866,-2.7356236,8.352779,4975.11325459872
Jamaica,Mortalidad_Media,1.3457693,23.686214,-2.7240396,8.309772,5124.21301411137
Jamaica,Mortalidad_Media,1.6063753,23.31834,-2.6433153,8.376797,5340.83333232158
Jamaica,Mortalidad_Media,1.3810352,23.072613,-2.6730819,8.350096,5232.63644918132
Jamaica,Mortalidad_Media,1.6724241,22.928942,-2.6673384,8.344287,4809.977380312
Jamaica,Mortalidad_Media,2.0818412,22.687471,-2.6457098,8.34345,4428.38153333557
Jamaica,Mortalidad_Media,2.5783432,23.435831,-2.6784737,8.280204,5029.80095281745
Jamaica,Mortalidad_Media,2.3776543,24.022854,-2.7152393,8.291393,4716.48612542727
Jamaica,Mortalidad_Media,1.8907741,23.885418,-2.7009516,8.30284,4417.00127135363
Jamaica,Mortalidad_Media,2.460466,24.19748,-2.7074132,8.290772,4184.43974867497
Jamaica,Mortalidad_Media,21.681114,-45.45662,10.3246,9.707119,3807.56293124552
Jamaica,Mortalidad_Media,2.6378465,23.823044,-2.6784902,8.268176,3549.70758394618
Jamaica,Mortalidad_Media,21.691517,-45.544987,10.346421,9.77384,3680.64551727724
Jamaica,Mortalidad_Media,2.2257826,24.483349,-2.778555,8.304819,3503.55026688858
Jamaica,Mortalidad_Media,2.2234957,24.48074,-2.737731,8.304362,3453.09252800226
Jamaica,Mortalidad_Media,-0.18526639,32.67996,-3.632802,8.820468,2630.84935382822
Japan,Mortalidad_Baja,16.83903,50.606224,-1.4473479,2.6759639,34065.6438962526
Japan,Mortalidad_Baja,16.89036,50.626972,-1.4336668,2.6591341,40094.5599795288
Japan,Mortalidad_Baja,60.79729,-4.78637,11.943054,0.22878888,40028.7341726762
Japan,Mortalidad_Baja,60.89982,-5.353628,11.9256315,0.26215062,40415.9567649547
Japan,Mortalidad_Baja,60.74945,-5.180718,11.909664,0.2591597,39751.1330982711
Japan,Mortalidad_Baja,59.64693,-3.5653691,11.926783,0.22312644,38834.0529341227
Japan,Mortalidad_Baja,60.965538,-6.0216107,11.888285,0.28595284,39375.4731620781
Japan,Mortalidad_Baja,61.046654,-6.616034,11.874778,0.30751118,34960.6393843385
Japan,Mortalidad_Baja,60.59176,-5.787077,11.886915,0.26370424,38475.3952461838
Japan,Mortalidad_Baja,60.154423,-5.521274,11.860986,0.28994185,40898.6478964744
Japan,Mortalidad_Baja,60.329987,-5.9607105,11.845936,0.30495307,49145.2804308193
Japan,Mortalidad_Baja,60.29674,-6.336803,11.869262,0.28428978,48760.0789494211
Japan,Mortalidad_Baja,60.38917,-7.8897,11.805269,0.42738783,44968.1562349739
Japan,Mortalidad_Baja,60.441715,-6.896148,11.859117,0.30178753,41308.9968370512
Japan,Mortalidad_Baja,60.155293,-7.0735636,11.83331,0.361788,39876.3039685725
Japan,Mortalidad_Baja,16.946352,48.545444,-1.8188065,2.9857585,35779.0245416427
Japan,Mortalidad_Baja,16.926579,48.06371,-1.8756107,3.0433095,35991.546002862
Japan,Mortalidad_Baja,16.927464,48.137115,-1.8568571,3.0299544,37812.8950199948
Japan,Mortalidad_Baja,16.946962,48.235348,-1.8376027,3.0159042,38298.9801712303
Japan,Mortalidad_Baja,16.865425,48.185024,-1.8524323,3.0203836,35387.0374203599
Japan,Mortalidad_Baja,16.957472,47.496864,-1.9236317,3.0930245,32820.7936433254
Japan,Mortalidad_Baja,17.103876,47.112164,-1.9606678,3.1441243,34406.1824638092
Japan,Mortalidad_Baja,17.219103,46.89538,-1.9864626,3.204067,39169.3595701504
Japan,Mortalidad_Baja,17.130554,54.411327,-1.1681725,2.3568268,44197.6191013908
Jordan,Mortalidad_Baja,6.241412,35.443645,-3.9342484,6.2230296,4332.25159897931
Jordan,Mortalidad_Media,6.9876876,34.64632,-3.923134,6.2055745,4183.49998326866
Jordan,Mortalidad_Baja,6.7747054,34.929752,-3.943807,6.2305336,4022.0401356135
Jordan,Mortalidad_Baja,6.476425,35.37869,-3.9303975,6.21274,4170.1144003465
Jordan,Mortalidad_Baja,6.526587,35.36374,-3.9619236,6.274464,4145.43989673265
Jordan,Mortalidad_Baja,6.3094926,35.07217,-3.954823,6.2565274,4065.61628749384
Jordan,Mortalidad_Baja,6.3457394,34.799244,-3.9345593,6.255459,3986.71677010853
Jordan,Mortalidad_Media,5.7537107,34.226574,-3.9324825,6.286611,4042.75678097555
Jordan,Mortalidad_Media,5.8186073,34.07508,-3.9457543,6.291903,4191.18050084986
Jordan,Mortalidad_Media,5.8405366,33.816727,-3.940454,6.299943,4311.21916713038
Jordan,Mortalidad_Media,6.050213,33.993305,-3.9288719,6.276959,4169.50470054618
Jordan,Mortalidad_Media,5.550347,34.45738,-3.9108067,6.3331294,3946.85503855525
Jordan,Mortalidad_Media,23.459408,-40.367966,10.5042715,9.461692,3718.46571622945
Jordan,Mortalidad_Media,5.6793113,33.910458,-3.9257154,6.329476,3435.8337590698
Jordan,Mortalidad_Media,23.482304,-40.33667,10.530301,9.427212,3241.6524135556
Jordan,Mortalidad_Media,9.289571,34.957035,-3.826969,5.9084435,2506.20599484139
Jordan,Mortalidad_Media,24.363806,-41.320698,10.325035,9.3648205,2342.63459574933
Jordan,Mortalidad_Media,9.258424,32.160553,-3.6635711,5.8699775,2087.87079273635
Jordan,Mortalidad_Media,9.034436,32.06371,-3.6837008,5.906306,1940.08641342805
Jordan,Mortalidad_Media,9.242747,32.44948,-3.679881,5.869555,1775.67625581432
Jordan,Mortalidad_Media,24.101921,-41.9305,10.338424,9.469923,1706.26744384401
Jordan,Mortalidad_Media,8.965903,31.90236,-3.6701338,5.893393,1632.29454010563
Jordan,Mortalidad_Media,9.058355,32.092888,-3.7013602,5.9148297,1570.61002940477
Jordan,Mortalidad_Media,2.2937047,28.482203,-3.22127,8.121536,1415.71151592128
Kazakhstan,Mortalidad_Media,-3.7884126,46.76488,-4.9757495,7.685016,11255.3396437881
Kazakhstan,Mortalidad_Media,17.747606,-16.50175,13.498858,8.814974,9983.60103576902
Kazakhstan,Mortalidad_Media,16.907446,-16.916517,13.428325,9.167626,8781.50797787648
Kazakhstan,Mortalidad_Media,16.601358,-16.831696,13.410449,9.207929,9457.12614657136
Kazakhstan,Mortalidad_Media,16.863535,-16.603209,13.462829,9.003768,9472.48527327758
Kazakhstan,Mortalidad_Media,16.411974,-17.244387,13.413794,9.307852,8943.08416791984
Kazakhstan,Mortalidad_Media,-0.37438887,-28.738369,13.497982,12.101953,7475.56688689424
Kazakhstan,Mortalidad_Media,-0.27129173,-28.815464,13.470021,12.133224,10196.1226255982
Kazakhstan,Mortalidad_Media,-1.2528088,-29.165987,13.531006,12.351,12427.7094576939
Kazakhstan,Mortalidad_Media,-2.141907,-29.118254,13.611715,12.469333,13478.459627612
Kazakhstan,Mortalidad_Media,-2.3502967,-29.219286,13.648319,12.50216,12018.7966527993
Kazakhstan,Mortalidad_Media,-2.62898,-29.258163,13.673631,12.494945,11287.1464926039
Kazakhstan,Mortalidad_Media,-2.7728815,-29.882235,13.626062,12.535245,8793.07589980782
Kazakhstan,Mortalidad_Media,-2.9824057,-30.478638,13.626662,12.545391,6938.01175663001
Kazakhstan,Mortalidad_Alta,-2.9963205,-30.410856,13.652906,12.5538845,8123.54705891736
Kazakhstan,Mortalidad_Alta,-3.1227834,-30.83194,13.643692,12.570616,6449.43931096532
Kazakhstan,Mortalidad_Alta,-3.480411,-30.965681,13.636416,12.589579,5030.13494711519
Kazakhstan,Mortalidad_Alta,-3.7994637,-31.40098,13.600422,12.626034,3577.35804001782
Kazakhstan,Mortalidad_Alta,-3.8158357,-31.527948,13.606868,12.61804,2722.47407755402
Kazakhstan,Mortalidad_Alta,-4.160798,-31.966808,13.603004,12.624892,1958.02050246511
Kazakhstan,Mortalidad_Alta,-4.305578,-32.169422,13.586485,12.620027,1573.55219932325
Kazakhstan,Mortalidad_Alta,-4.3942003,-32.27028,13.571771,12.651503,1422.27331810957
Kazakhstan,Mortalidad_Alta,-17.407894,48.93207,-5.623529,9.778123,1180.0444563226
Kazakhstan,Mortalidad_Alta,-19.031368,19.391834,-2.6392272,12.384099,1217.79138769863
Kenya,Mortalidad_Alta,-25.176455,13.444283,-2.2872086,13.820023,2109.56288513137
Kenya,Mortalidad_Alta,-19.137003,-53.27176,9.77002,14.226535,2061.35622089594
Kenya,Mortalidad_Alta,-19.322845,-53.091995,9.765699,14.25683,1927.66459027849
Kenya,Mortalidad_Alta,-25.05746,13.402182,-2.292732,13.854973,1960.40808854893
Kenya,Mortalidad_Alta,-24.290386,12.998234,-2.1753092,13.692955,1836.45275528993
Kenya,Mortalidad_Alta,-23.91552,12.66898,-2.123206,13.621454,1667.48447230835
Kenya,Mortalidad_Alta,-23.653433,12.660184,-2.1251764,13.584595,1554.12610314423
Kenya,Mortalidad_Alta,-18.856255,-53.540165,9.767749,14.190171,1489.11959777284
Kenya,Mortalidad_Alta,-22.722826,12.327959,-2.0460217,13.523188,1482.81566253497
Kenya,Mortalidad_Alta,-22.944666,12.170501,-2.036611,13.535165,1370.87885214659
Kenya,Mortalidad_Alta,-22.949999,11.972276,-2.0107286,13.543662,1285.00536171512
Kenya,Mortalidad_Alta,-23.08322,11.971695,-2.0283415,13.582704,1096.14499807675
Kenya,Mortalidad_Alta,-22.492714,12.285297,-2.053468,13.465688,1091.51873101194
Kenya,Mortalidad_Alta,-22.161657,12.459418,-2.0548851,13.460464,1047.9678324485
Kenya,Mortalidad_Alta,-27.94517,9.490858,-2.0070724,14.386883,915.54435473604
Kenya,Mortalidad_Alta,-28.074635,9.039788,-1.9022932,14.462402,840.201439476765
Kenya,Mortalidad_Alta,-28.217371,8.843182,-1.8601748,14.58718,699.80237063381
Kenya,Mortalidad_Alta,-22.142746,-54.184982,9.457854,14.446631,523.456312433863
Kenya,Mortalidad_Alta,-38.803223,1.8137095,-2.1892934,15.774015,463.662781300121
Kenya,Mortalidad_Alta,-38.63029,1.4125606,-2.1588354,15.84099,442.898457253405
Kenya,Mortalidad_Alta,-38.473812,0.63344324,-2.0078464,15.917881,402.936385605382
Kenya,Mortalidad_Alta,-38.54818,0.023433773,-2.0041287,15.967705,410.700452474814
Kenya,Mortalidad_Alta,-38.275105,-0.7226036,-1.9228536,16.031925,414.626365130846
Kenya,Mortalidad_Alta,-42.01045,-1.371401,-2.1664343,16.3535,340.064842175429
Kuwait,Mortalidad_Baja,39.50794,46.806095,-2.3070042,-1.546289,39981.7690981957
Kuwait,Mortalidad_Baja,41.458443,42.77708,-2.5313525,-1.9721301,34018.6342879647
Kuwait,Mortalidad_Baja,42.771088,40.8023,-2.4465065,-2.2144632,25236.0755520534
Kuwait,Mortalidad_Baja,41.52091,42.519478,-2.5139463,-2.1178758,31707.8737464917
Kuwait,Mortalidad_Baja,41.516026,42.827896,-2.5716248,-2.0183694,32067.9623689512
Kuwait,Mortalidad_Baja,41.98125,42.19359,-2.572632,-2.0822144,29047.6535822842
Kuwait,Mortalidad_Baja,42.360332,41.529346,-2.5603712,-2.1309104,27323.6890643847
Kuwait,Mortalidad_Baja,42.19353,41.89728,-2.5515013,-2.107613,29882.2126867068
Kuwait,Mortalidad_Baja,39.3732,47.464134,-2.3332858,-1.3661894,44368.781373043
Kuwait,Mortalidad_Baja,40.053192,47.683865,-2.2986336,-1.4263799,49651.0439709448
Kuwait,Mortalidad_Baja,40.328445,47.701874,-2.3245606,-1.4282073,52155.2225460479
Kuwait,Mortalidad_Baja,40.38553,47.56218,-2.3531303,-1.4347837,49169.6063983139
Kuwait,Mortalidad_Baja,41.989517,44.588974,-2.590717,-1.786415,39212.2522190461
Kuwait,Mortalidad_Baja,41.791946,45.03733,-2.535248,-1.6893522,37907.1001320042
Kuwait,Mortalidad_Baja,42.96638,41.882736,-2.5446694,-2.1150076,55585.1889344442
Kuwait,Mortalidad_Baja,42.176414,43.32468,-2.64982,-1.8439776,45709.4132876371
Kuwait,Mortalidad_Baja,42.242626,44.064686,-2.6409967,-1.7662816,42946.6374104066
Kuwait,Mortalidad_Baja,42.15576,44.88521,-2.6043463,-1.7673949,36122.6142741227
Kuwait,Mortalidad_Baja,38.518726,40.113243,-2.0201628,-2.2649255,27552.2827399787
Kuwait,Mortalidad_Baja,38.381893,40.214657,-2.0594673,-2.264639,22690.655175144
Kuwait,Mortalidad_Baja,35.798813,37.116516,-1.9575821,-2.3207803,18512.7523035862
Kuwait,Mortalidad_Baja,36.961567,40.029026,-1.8693253,-2.2015052,17374.2318664227
Kuwait,Mortalidad_Baja,35.737965,37.074364,-1.9710058,-2.2996616,19296.3471698729
Kuwait,Mortalidad_Baja,35.480145,37.04668,-1.9874147,-2.3070743,16168.165602374
Kyrgyz Republic,Mortalidad_Media,-3.9894454,-39.669853,11.685886,12.40642,1739.72018344174
Kyrgyz Republic,Mortalidad_Media,-4.0525527,-40.296215,11.623178,12.419755,1349.99730650542
Kyrgyz Republic,Mortalidad_Media,-4.229168,-40.160416,11.689151,12.469775,1229.51766602907
Kyrgyz Republic,Mortalidad_Media,-4.361534,-39.454247,11.703128,12.440421,1421.99927504102
Kyrgyz Republic,Mortalidad_Media,-4.6902704,-39.82577,11.691427,12.481788,1283.5203037417
Kyrgyz Republic,Mortalidad_Media,-4.735658,-40.170307,11.594717,12.516562,1221.39046807082
Kyrgyz Republic,Mortalidad_Media,-4.9990425,-40.56112,11.479549,12.647798,1103.27489428412
Kyrgyz Republic,Mortalidad_Media,-8.059121,-45.763897,10.843414,13.213926,1105.65193844261
Kyrgyz Republic,Mortalidad_Media,-8.193411,-46.422226,10.829217,13.28705,1264.52668823891
Kyrgyz Republic,Mortalidad_Media,-8.3209095,-46.334396,10.836582,13.281204,1269.66303464348
Kyrgyz Republic,Mortalidad_Media,-8.84192,-46.81982,10.783915,13.357981,1168.62244675446
Kyrgyz Republic,Mortalidad_Media,-9.078875,-47.321304,10.75259,13.463388,1117.40174350185
Kyrgyz Republic,Mortalidad_Media,-9.306449,-47.564392,10.725655,13.478743,876.954476440354
Kyrgyz Republic,Mortalidad_Media,-9.828168,-47.593864,10.666107,13.567989,870.198894546917
Kyrgyz Republic,Mortalidad_Media,-21.229134,-45.789764,10.488423,14.377989,966.388569370494
Kyrgyz Republic,Mortalidad_Media,-22.220715,-46.0471,10.352274,14.594074,721.771577544361
Kyrgyz Republic,Mortalidad_Media,-23.015547,-46.15704,10.202501,14.796373,543.113512472219
Kyrgyz Republic,Mortalidad_Media,-23.161264,-46.113884,10.2053995,14.770463,476.548193640077
Kyrgyz Republic,Mortalidad_Media,-23.971355,-46.047108,10.073872,14.921042,433.233873286
Kyrgyz Republic,Mortalidad_Media,-25.024763,-46.016827,10.021222,15.02609,380.505828812441
Kyrgyz Republic,Mortalidad_Media,-25.326939,-46.021732,9.995986,15.068919,321.726775366804
Kyrgyz Republic,Mortalidad_Media,-25.755186,-45.87769,9.957412,15.12208,308.41129550148
Kyrgyz Republic,Mortalidad_Media,-26.087831,-45.87533,9.880253,15.181415,279.621738464365
Kyrgyz Republic,Mortalidad_Alta,-56.59957,-2.0496435,-3.2022223,17.32459,364.250365258345
Latvia,Mortalidad_Media,29.097042,-19.24758,12.633865,8.192077,20227.2307431581
Latvia,Mortalidad_Media,24.716026,-22.174875,12.4325905,8.605316,20261.8887788916
Latvia,Mortalidad_Baja,23.862648,-22.929865,12.423701,8.66547,17564.2321549354
Latvia,Mortalidad_Baja,17.446077,-22.971724,12.861169,9.233836,17294.9751600969
Latvia,Mortalidad_Media,24.24574,-23.077345,12.360338,8.630327,17252.1710428626
Latvia,Mortalidad_Media,35.403107,-14.48809,13.569259,5.968776,15132.4958333982
Latvia,Mortalidad_Media,26.707151,-22.511425,12.4169855,8.507159,13838.5266823272
Latvia,Mortalidad_Media,26.491432,-22.613995,12.396344,8.523691,13321.9753140616
Latvia,Mortalidad_Media,24.60899,-23.684206,12.247349,8.639818,15185.814581236
Latvia,Mortalidad_Media,24.405436,-23.795849,12.253865,8.679863,14484.4715282132
Latvia,Mortalidad_Media,24.446014,-23.597324,12.292908,8.688073,13329.3499931271
Latvia,Mortalidad_Media,24.692402,-23.368347,12.33279,8.633395,12902.574053337
Latvia,Mortalidad_Media,25.771906,-22.993572,12.2942505,8.578682,11188.4191700977
Latvia,Mortalidad_Media,25.618727,-23.493406,12.2426405,8.612819,11996.0322729773
Latvia,Mortalidad_Media,25.365063,-23.457388,12.264292,8.629262,15677.6080864506
Latvia,Mortalidad_Media,24.533655,-25.187832,11.119174,9.293012,13370.9789452508
Latvia,Mortalidad_Media,24.520624,-25.485949,10.891766,9.443623,9211.7374468148
Latvia,Mortalidad_Media,19.983524,-45.53359,10.798165,9.490363,7283.78738127622
Latvia,Mortalidad_Media,19.933989,-45.78764,10.704925,9.569797,6109.73265186817
Latvia,Mortalidad_Media,19.872135,-46.006195,10.583368,9.676899,4914.57992829302
Latvia,Mortalidad_Media,19.726088,-46.09154,10.575429,9.722681,4003.60935783538
Latvia,Mortalidad_Media,1.6059448,25.887957,-2.959107,8.386814,3504.61829462397
Latvia,Mortalidad_Media,2.1189327,26.131653,-3.0433156,8.2960615,3278.17896440803
Latvia,Mortalidad_Alta,-2.0710056,-44.147728,13.329439,12.485622,2256.77360387054
Lebanon,Mortalidad_Baja,11.430974,23.346075,-2.5456264,6.002087,3654.35845534878
Lebanon,Mortalidad_Media,11.414564,23.14386,-2.5532196,5.984925,4045.37391066234
Lebanon,Mortalidad_Baja,11.371235,23.39298,-2.5756073,5.976607,5561.19166950397
Lebanon,Mortalidad_Baja,11.148889,24.463093,-2.6056385,5.95647,8905.88005497437
Lebanon,Mortalidad_Baja,11.144619,24.816292,-2.593105,5.973761,9174.53666204759
Lebanon,Mortalidad_Baja,11.275154,25.108557,-2.5925105,5.958104,8608.21084982387
Lebanon,Mortalidad_Baja,11.621393,25.522928,-2.6145718,5.9299417,8089.012088155
Lebanon,Mortalidad_Baja,11.66478,25.728844,-2.6310413,5.9192047,7714.1099998804
Lebanon,Mortalidad_Baja,11.24294,25.495272,-2.5931776,5.9492745,7577.6413302369
Lebanon,Mortalidad_Baja,11.14202,25.808355,-2.6098523,5.942413,8162.37929361396
Lebanon,Mortalidad_Baja,11.197735,25.642927,-2.602821,5.9589467,8406.98405608118
Lebanon,Mortalidad_Baja,29.176458,-47.02298,9.520315,8.861419,7834.96257108993
Lebanon,Mortalidad_Baja,11.611966,26.288988,-2.688744,5.8606944,7625.81051551165
Lebanon,Mortalidad_Baja,11.359269,26.68608,-2.7198658,5.8304768,7090.85493856621
Lebanon,Mortalidad_Baja,11.7842865,27.089266,-2.8048437,5.7232075,5912.04532820842
Lebanon,Mortalidad_Baja,11.494054,26.656523,-2.6837177,5.8678756,5125.25809960149
Lebanon,Mortalidad_Baja,11.079729,26.04056,-2.6418424,5.9263864,4635.2514117486
Lebanon,Mortalidad_Baja,11.401411,26.49834,-2.6991816,5.848328,4602.19804637945
Lebanon,Mortalidad_Baja,9.53956,25.464626,-2.586544,6.87318,4600.68371412993
Lebanon,Mortalidad_Baja,-7.276617,31.049099,-2.5775273,7.0876384,4437.71588507526
Lebanon,Mortalidad_Media,-7.232836,30.93095,-2.5746298,7.1065836,4290.85283803266
Lebanon,Mortalidad_Media,-7.126151,30.735176,-2.5742614,7.0894375,4009.55929751102
Lebanon,Mortalidad_Media,-7.1499753,30.645796,-2.5634742,7.102706,3986.83513941026
Lebanon,Mortalidad_Media,0.68555224,29.371725,-3.293944,8.574257,2958.74263957462
Lesotho,Mortalidad_Alta,-10.198459,-2.2867203,0.46227774,14.051335,1030.12579628833
Lesotho,Mortalidad_Alta,-11.94944,-3.0244558,0.34071222,14.270851,1066.58643600093
Lesotho,Mortalidad_Alta,-11.841051,-2.8029778,0.3405809,14.243831,918.582577421982
Lesotho,Mortalidad_Alta,-11.730441,-2.9442832,0.33513403,14.250487,1082.05706777516
Lesotho,Mortalidad_Alta,-11.685907,-3.2130716,0.3663555,14.328481,1170.65569702819
Lesotho,Mortalidad_Alta,-17.757816,-60.605118,9.143923,13.600469,1069.36673247542
Lesotho,Mortalidad_Alta,-11.653695,-5.6962643,0.47096404,14.455266,992.491840678465
Lesotho,Mortalidad_Alta,-11.734614,-5.76025,0.500307,14.497632,1121.19851342518
Lesotho,Mortalidad_Alta,-12.877879,-6.3890367,0.5442039,14.661642,1173.5377928819
Lesotho,Mortalidad_Alta,-13.260699,-6.7176504,0.54763275,14.699391,1151.03735837227
Lesotho,Mortalidad_Alta,-13.555298,-6.9727716,0.567269,14.759558,1217.93071228944
Lesotho,Mortalidad_Alta,-13.894185,-7.278827,0.5654448,14.849718,1280.73390931581
Lesotho,Mortalidad_Alta,-13.849909,-7.4672813,0.5721025,14.859602,1119.47557793042
Lesotho,Mortalidad_Alta,-13.923124,-7.7382965,0.57273275,14.900037,878.847950537772
Lesotho,Mortalidad_Alta,-14.606514,-8.437095,0.576103,14.995637,898.482517882593
Lesotho,Mortalidad_Alta,-14.404133,-8.386881,0.57983387,14.980338,861.188420899563
Lesotho,Mortalidad_Alta,-14.788403,-8.661837,0.575028,15.011912,925.467485502842
Lesotho,Mortalidad_Alta,-14.718027,-8.401647,0.5656461,15.008683,861.381496414995
Lesotho,Mortalidad_Alta,-14.8067255,-8.256605,0.5809677,14.977211,766.685820928242
Lesotho,Mortalidad_Alta,-14.79694,-7.9314704,0.5584476,15.004244,583.270036200288
Lesotho,Mortalidad_Alta,-28.323532,-59.13533,8.848364,14.440398,388.92334985135
Lesotho,Mortalidad_Alta,-15.184327,-7.653308,0.49261817,15.022282,412.677473676821
Lesotho,Mortalidad_Alta,-14.447946,-7.1001997,0.5235013,14.827908,442.779545779081
Lesotho,Mortalidad_Alta,-16.016489,-1.9411687,0.19805942,14.375614,513.413448796175
Liberia,Mortalidad_Alta,-55.898968,-1.2232083,-3.1814938,17.277773,744.617175237387
Liberia,Mortalidad_Alta,-55.69129,-1.3730855,-3.1893332,17.280483,667.96610514319
Liberia,Mortalidad_Alta,-55.10503,-1.3596964,-3.2101457,17.280388,616.787867006715
Liberia,Mortalidad_Alta,-54.103756,0.094903626,-3.1553268,17.067457,658.164180770507
Liberia,Mortalidad_Alta,-51.731453,1.1226913,-3.084339,16.780764,692.203127129794
Liberia,Mortalidad_Alta,-51.837406,1.2170117,-3.0807748,16.756634,699.269095727404
Liberia,Mortalidad_Alta,-27.46927,-49.545395,9.522078,15.192296,714.613063145659
Liberia,Mortalidad_Alta,-50.806953,1.1316912,-3.0514605,16.689154,692.590082351257
Liberia,Mortalidad_Alta,-28.829962,-49.23089,9.358157,15.427744,706.714490064507
Liberia,Mortalidad_Alta,-52.664043,-5.2237954,-2.7583647,17.576733,710.744570927863
Liberia,Mortalidad_Alta,-53.58912,-6.118726,-2.7140539,17.676725,638.368751462083
Liberia,Mortalidad_Alta,-51.735214,-1.3922731,-2.9114609,17.239248,568.087865520004
Liberia,Mortalidad_Alta,-51.723015,-1.3744531,-2.9225254,17.102913,492.252808033724
Liberia,Mortalidad_Alta,-54.13148,-19.053247,-1.4699848,18.70031,448.386367025545
Liberia,Mortalidad_Alta,-53.67981,-19.409796,-1.3860142,18.769331,451.713856283285
Liberia,Mortalidad_Alta,-54.131046,-20.35701,-1.3767426,18.808596,374.211308104278
Liberia,Mortalidad_Alta,-53.69297,-19.399237,-1.3932751,18.77978,320.55808618515
Liberia,Mortalidad_Alta,-53.446117,-19.517164,-1.3791914,18.791698,287.487333441381
Liberia,Mortalidad_Alta,-53.36155,-19.49102,-1.3757346,18.776718,284.140223992458
Liberia,Mortalidad_Alta,-52.802235,-19.554705,-1.3686321,18.79719,239.779556677091
Liberia,Mortalidad_Alta,-52.45859,-19.654667,-1.3452913,18.789333,299.536445539621
Liberia,Mortalidad_Alta,-52.408703,-19.625021,-1.3441538,18.781433,300.463828598983
Liberia,Mortalidad_Alta,-52.303127,-19.60849,-1.343405,18.774685,298.485340578945
Liberia,Mortalidad_Alta,-48.85622,-18.608953,-1.0637392,18.426693,62.1438140627579
Libya,Mortalidad_Media,-24.558393,51.031956,-6.704887,10.229941,5986.63694851258
Libya,Mortalidad_Media,-24.170616,50.044125,-6.56598,10.224251,4935.82787349801
Libya,Mortalidad_Media,11.257718,23.289398,-2.5557191,5.963263,6650.33810585348
Libya,Mortalidad_Media,-12.001714,44.093826,-4.9861603,9.165459,9963.19489084483
Libya,Mortalidad_Media,-11.804241,44.174606,-5.002883,9.024067,11196.5854810844
Libya,Mortalidad_Media,5.477947,25.764267,-3.2174518,7.8250556,9965.83236729757
Libya,Mortalidad_Media,8.8171215,24.439861,-2.6084538,6.082247,7525.80299308216
Libya,Mortalidad_Media,8.197687,24.606602,-2.6520321,6.372196,7458.48917756374
Libya,Mortalidad_Media,7.4542966,24.80293,-2.8645937,7.0796666,8926.42074591474
Libya,Mortalidad_Media,-11.994779,44.179283,-5.0660615,9.2640085,11951.7134126011
Libya,Mortalidad_Media,-23.34022,49.133038,-6.41666,10.209162,14975.8902795144
Libya,Mortalidad_Media,4.4010983,25.93415,-3.204925,8.000336,7593.8391525702
Libya,Mortalidad_Media,-24.093903,49.96866,-6.5335636,10.2159815,11600.9068649472
Libya,Mortalidad_Media,-24.046192,49.723236,-6.547211,10.238949,9551.05403869755
Libya,Mortalidad_Media,-25.03867,51.68336,-6.7465215,10.2422905,13906.1407818125
Libya,Mortalidad_Media,-25.03498,51.486015,-6.7114553,10.214726,11144.9448413435
Libya,Mortalidad_Media,-25.156319,51.81211,-6.7797785,10.235942,10048.8480434289
Libya,Mortalidad_Media,-22.9652,48.9016,-6.2731867,10.1598835,8079.24957329001
Libya,Mortalidad_Media,-12.827463,43.85659,-5.0351624,9.312276,5773.76333234281
Libya,Mortalidad_Media,-12.880906,43.8138,-5.0254483,9.31534,4674.09943200321
Libya,Mortalidad_Media,-5.984197,29.456015,-2.678925,7.089341,3718.29434696755
Libya,Mortalidad_Media,-13.521969,43.09211,-4.9999237,9.400297,6312.80030498965
Libya,Mortalidad_Media,-13.108105,43.724518,-5.076978,9.367524,7214.10040377084
Libya,Mortalidad_Media,-13.148336,40.78876,-4.8412647,9.467555,5205.25706378741
Lithuania,Mortalidad_Baja,35.177887,-14.19505,13.567492,5.971509,25085.784063499
