country,categoria_expectativa_vida,government_integrity,energy_use_kg_of_oil_equivalent_per_capita,life_expectancy_at_birth_total_years,services_value_added_of_gdp,tiene_dato_gini,government_integrity infant_mortality_rate_per_1_000_live_births,ratio_auto_agriculture_value_added_of_gdp_div_government_integrity,ratio_auto_infant_mortality_rate_per_1_000_live_births_div_agriculture_value_added_of_gdp,gdp_per_capita_current_us$
Luxembourg,Mortalidad_Baja,0.85,0.3392927401573858,0.9605121968667285,0.8267902919472774,1.0,0.03548387096774194,0.0004821024595212626,0.1082270591040051,120000.140729859
Luxembourg,Mortalidad_Baja,0.85,0.3579982980681476,0.9546846402007194,0.8258456803447513,1.0,0.037096774193548385,0.0005300431899684535,0.10275058618014668,112584.676270958
Luxembourg,Mortalidad_Baja,0.8200000000000001,0.37373984095729457,0.9488919790836083,0.8254162793236808,1.0,0.035787476280834916,0.00047914851239749454,0.11830749885717198,119025.057203467
Luxembourg,Mortalidad_Baja,0.8300000000000001,0.3864026904883779,0.9437972289444623,0.826210291043162,1.0,0.0377988614800759,0.0005059816534392845,0.11541749236871957,110885.991378721
Luxembourg,Mortalidad_Baja,0.84,0.3689033174021467,0.943867020042259,0.823694384606129,1.0,0.03825426944971537,0.00043462149129118894,0.13326458589115536,109419.746953106
Luxembourg,Mortalidad_Baja,0.86,0.3998425326075001,0.9424711980863278,0.8028856894988001,1.0,0.04079696394686907,0.0005599526452535488,0.10454644192113202,120422.137934157
Luxembourg,Mortalidad_Baja,0.85,0.4069928271853711,0.9259307079085528,0.776851635808303,1.0,0.041935483870967745,0.0006685980397063481,0.09173941490885473,107475.320297978
Luxembourg,Mortalidad_Baja,0.84,0.4252105039200578,0.9245697815015208,0.792518098095882,1.0,0.04303605313092979,0.0005806940557435171,0.11168817596358788,90788.8004876145
Luxembourg,Mortalidad_Baja,0.87,0.43717781817629725,0.9266286188865183,0.7701711907106115,1.0,0.047874762808349146,0.0006411391070657702,0.10470455059803585,80988.1376230858
Luxembourg,Mortalidad_Baja,0.9,0.43491675440359046,0.9221968841764387,0.7577183963730862,1.0,0.052941176470588235,0.0009308348999300211,0.07357032198328917,76544.9170868473
Luxembourg,Mortalidad_Baja,0.87,0.39648260114648415,0.9022366302066342,0.7566790380216029,1.0,0.054478178368121445,0.000834895572214668,0.09107933073247484,65689.3214536911
Luxembourg,Mortalidad_Baja,0.86,0.3803528558557269,0.9056563939986637,0.7572281300350905,1.0,0.057115749525616696,0.0012565438360817014,0.06398254964582323,53005.7339209179
Luxembourg,Mortalidad_Baja,0.88,0.3701865589467899,0.9036324521625652,0.7570597674262293,1.0,0.06178368121442126,0.000996182697278935,0.08437861617898282,48440.1420151355
Luxembourg,Mortalidad_Baja,0.87,0.3560663666367194,0.9043303631405293,0.7467956003316498,1.0,0.0643833017077799,0.0010734186204445217,0.08345404801865658,48659.5988753233
Luxembourg,Mortalidad_Baja,0.7994,0.3571549184704659,0.8848586468552999,0.718453322182861,1.0,0.08039506641366224,0.0018293012537897867,0.07199019460022903,51032.349635318
Madagascar,Mortalidad_Alta,0.23,0.013873619402268214,0.6925101938622218,0.47877323870911925,0.0,0.19508538899430738,0.14655954152006795,0.024245878310192218,503.514533472879
Madagascar,Mortalidad_Alta,0.20199999999999999,0.01388665721916916,0.6846126332355675,0.49211168688847307,0.0,0.17210246679316887,0.17444888045756005,0.023167716740469836,483.469463351371
Madagascar,Mortalidad_Alta,0.25,0.013552291395090173,0.687330996494742,0.501080881070042,0.0,0.2120493358633776,0.15454099712685054,0.020733112784172225,450.771615201509
Madagascar,Mortalidad_Alta,0.14300000000000002,0.014110417356191209,0.6987481221832748,0.49435802997827993,0.0,0.1207495256166983,0.25117463885580477,0.022435754506033467,499.818837622534
Madagascar,Mortalidad_Alta,0.17800000000000002,0.013137967866050952,0.6985621289076471,0.4822257825317805,0.0,0.14929032258064517,0.2107269916227732,0.02117760970646786,500.45718552916
Madagascar,Mortalidad_Alta,0.25,0.013445786782071511,0.6977323127548465,0.5085645581635635,0.0,0.20825426944971537,0.15364724065703544,0.02044026162858065,491.866848718929
Madagascar,Mortalidad_Alta,0.28,0.013161246964841795,0.6977036984047498,0.5081246239449473,0.0,0.2327134724857685,0.1404445824760585,0.01983640322245972,453.970714522463
Madagascar,Mortalidad_Alta,0.28,0.0123309165924616,0.6967165033264182,0.5053574963188187,0.0,0.2327134724857685,0.1438526753686924,0.019288216455683047,445.320069480568
Madagascar,Mortalidad_Alta,0.273,0.012138363625954473,0.6952714786465413,0.5058636057135129,0.0,0.22741366223908918,0.1481259553347106,0.01925041020975097,505.684922503435
Madagascar,Mortalidad_Alta,0.3,0.012008994564536723,0.6938407611417126,0.5137132067547973,0.0,0.2510436432637571,0.1381723939064473,0.018799322969599665,515.301589361832
Madagascar,Mortalidad_Alta,0.26,0.011858073250012707,0.6916374561842762,0.507487562768281,1.0,0.22003795066413662,0.16850198505584021,0.017846454158253644,493.511162904211
Madagascar,Mortalidad_Alta,0.3,0.011582000564004838,0.6895343014521782,0.4867342117947766,0.0,0.2573055028462998,0.15150912789112955,0.01735658051254687,506.163691559309
Madagascar,Mortalidad_Alta,0.34,0.011405345360839406,0.6857715144144787,0.4823936352335182,1.0,0.2980645161290323,0.13381287275270162,0.01779337735273714,450.009391645726
Madagascar,Mortalidad_Alta,0.32,0.011319063482521603,0.6815795121253307,0.4625718860188346,0.0,0.2878178368121442,0.14895811095455,0.017355906267520257,446.315238370592
Madagascar,Mortalidad_Alta,0.31,0.011577543072269528,0.6771156735102652,0.4709160450289426,0.0,0.28705882352941176,0.13653931155760995,0.02064895163106497,512.579800058444
Madagascar,Mortalidad_Alta,0.28,0.01135683561056926,0.6705486801631018,0.4742569092081914,0.0,0.2677798861480076,0.15683717433148572,0.020540173432349502,419.548001431865
Madagascar,Mortalidad_Alta,0.31,0.011189450379350877,0.6649259603691251,0.5248484672904485,0.0,0.3076470588235294,0.15233548199926705,0.01970506458436616,324.146874882604
Madagascar,Mortalidad_Alta,0.26,0.011186947320513533,0.6581157450461406,0.5127052101957389,1.0,0.26740037950664136,0.1851238704168124,0.020090995244587687,305.812074924388
Madagascar,Mortalidad_Alta,0.17,0.011162127376725393,0.6510193862221902,0.4993885738657585,0.0,0.18129032258064515,0.2891845480254961,0.020446416173539102,272.20074858856
Madagascar,Mortalidad_Alta,0.3,0.0110139880710573,0.6442234780742542,0.4954600669514647,0.0,0.3318785578747628,0.16704892679312594,0.020865180125614915,352.620095849925
Madagascar,Mortalidad_Alta,0.3,0.010496568680260185,0.6367408255240001,0.498913096708441,0.0,0.34497153700189753,0.17806767222682038,0.02026414881082004,304.941777398445
Madagascar,Mortalidad_Alta,0.3,0.011344134288464248,0.62964446670005,0.5071631467628547,1.0,0.3586337760910816,0.15568724361744307,0.0247193371406738,319.283278235657
Madagascar,Mortalidad_Alta,0.3,0.011415703446750618,0.6196294441662493,0.47800916067383736,0.0,0.372865275142315,0.16104559004397015,0.024861965636188754,280.282905559649
Madagascar,Mortalidad_Alta,0.1,0.010862801153887932,0.5748622934401602,0.4234359729595814,0.0,0.15009487666034155,0.5469884021984288,0.026739460956949342,273.149653945976
Malawi,Mortalidad_Alta,0.294,0.02178073190795281,0.7349881965805851,0.4878876147247311,0.0,0.17015180265654647,0.14687032916383777,0.011371704454125706,604.269751184515
Malawi,Mortalidad_Alta,0.268,0.019611262026838838,0.7170326918949852,0.4939619229211263,0.0,0.15968121442125235,0.1490647675268898,0.013026317727829478,617.447520802454
Malawi,Mortalidad_Alta,0.24800000000000003,0.02178073190795281,0.7232420058659417,0.5004616416112097,0.0,0.152,0.15781920732088828,0.013842021113112035,602.507478176106
Malawi,Mortalidad_Alta,0.252,0.026878719703423756,0.7200801201802705,0.5252501997680116,1.0,0.16066793168880456,0.14247667451292462,0.016138925859450336,580.889816066776
Malawi,Mortalidad_Alta,0.289,0.014709013807140193,0.71248301022963,0.536615258238651,0.0,0.18919354838709676,0.11711744439070344,0.01787292137693426,533.203173686705
Malawi,Mortalidad_Alta,0.313,0.01257956872486235,0.7046140639530725,0.5322008131721166,0.0,0.2144079696394687,0.11460384411497333,0.017604714893871522,495.769683367165
Malawi,Mortalidad_Alta,0.33,0.014615536838986672,0.693869375491809,0.5411773892637157,1.0,0.2354459203036053,0.10522310391489986,0.019192950690569574,450.506105510719
Malawi,Mortalidad_Alta,0.37,0.021796999950756717,0.6818656556262965,0.5331699048309517,0.0,0.27592030360531306,0.09723876618977445,0.01939004576526949,539.605363240686
Malawi,Mortalidad_Alta,0.319,0.01923206106784118,0.6722369268187995,0.5264725493366844,0.0,0.25059962049335865,0.11709414765822093,0.01972284723031564,529.5133440206
Malawi,Mortalidad_Alta,0.3,0.01257956872486235,0.6602904356534802,0.524934771085819,0.0,0.24819734345351044,0.12438413374638686,0.020970953531478875,496.947368267313
Malawi,Mortalidad_Alta,0.34,0.023068666761472834,0.6467558480578008,0.5252246722641989,0.0,0.3006451612903226,0.10827810874187217,0.022993948309929603,558.46208832772
Malawi,Mortalidad_Alta,0.33,0.016543237808649157,0.6322912940839831,0.5155347877945227,0.0,0.3124667931688805,0.11346587006913014,0.024382961986181947,763.061000394572
Malawi,Mortalidad_Alta,0.28,0.0177274023198294,0.6169540024322198,0.5102183170229052,1.0,0.28478178368121443,0.137643261326731,0.025589789118932966,683.124694716799
Malawi,Mortalidad_Alta,0.27,0.01512936811095585,0.601602403605408,0.5009416699035124,0.0,0.2843453510436433,0.1466652565489023,0.025813524311041617,625.869729869625
Malawi,Mortalidad_Alta,0.27,0.019406766343212357,0.5873095357321696,0.4953223917942544,0.0,0.29356736242884246,0.14448088761287017,0.027212282359227173,554.048820396119
Malawi,Mortalidad_Alta,0.28,0.019084652707527846,0.5726017597825308,0.49177159765899325,0.0,0.31825426944971535,0.12786628220361507,0.03145446609384403,475.180261659331
Malawi,Mortalidad_Alta,0.28,0.017223176117853723,0.5577938336075541,0.4837438822528425,0.0,0.3288804554079696,0.14346444263065541,0.028709874512355113,440.822149023873
Malawi,Mortalidad_Alta,0.28,0.019988249854888007,0.5408684455254309,0.47163767473900575,0.0,0.3458823529411765,0.15297961389026554,0.02827073055923701,414.361121984475
Malawi,Mortalidad_Alta,0.29,0.017043703143305833,0.5208956291580227,0.45662223049549033,1.0,0.3862998102466793,0.15577914859044045,0.028979414925259545,404.674248445428
Malawi,Mortalidad_Alta,0.32,0.018100663305150155,0.4998354674869446,0.45086218545449597,0.0,0.4687666034155598,0.14731051325600014,0.030719731646832296,383.348596852642
Malawi,Mortalidad_Alta,0.41000000000000003,0.018170307716564717,0.47944774304313614,0.46355331745774164,0.0,0.6620683111954458,0.12321317901431453,0.03169343591544546,428.210439838398
Malawi,Mortalidad_Alta,0.41000000000000003,0.012372472971052302,0.46555547607124964,0.47205314128428666,0.0,0.7243074003795066,0.11199043447107142,0.03881989974058967,215.474524898357
Malawi,Mortalidad_Alta,0.41000000000000003,0.020654719546135927,0.4507475498962729,0.44596883848686075,0.0,0.7795445920303605,0.11319080467099886,0.04155144749308305,224.22415918428
Malawi,Mortalidad_Alta,0.3,0.010374276302596502,0.41689677373202655,0.4915624707825935,0.0,0.6552182163187855,0.11653520931085586,0.06509236451001633,200.362370007247
Malaysia,Mortalidad_Baja,0.539,0.13260639857230283,0.8695757922598182,0.5069278284699263,0.0,0.06852561669829221,0.02598244918221192,0.006636618360181716,11748.0919307944
Malaysia,Mortalidad_Media,0.532,0.1291908683329516,0.8477287359610843,0.5154359209052597,1.0,0.06763567362428843,0.028134508115379188,0.005997158232643806,10903.1116425938
Malaysia,Mortalidad_Baja,0.494,0.12590066974873806,0.878346090564418,0.5512014045827283,0.0,0.0628045540796964,0.025863862791297352,0.007591686492474492,9957.52626697613
Malaysia,Mortalidad_Baja,0.554,0.1331262842700981,0.8760998640818372,0.5439746875789307,0.0,0.0704326375711575,0.020451167022247557,0.008982790469202258,10920.191763972
Malaysia,Mortalidad_Baja,0.5479999999999999,0.13132347697119004,0.8737248730238214,0.5307051127048994,1.0,0.06966982922201138,0.021448209209598397,0.008539968449436856,10901.8019954421
Malaysia,Mortalidad_Baja,0.518,0.12103526366177685,0.8709778954145504,0.5180594013049267,0.0,0.06585578747628083,0.025971229514298907,0.007044006576046055,9862.54806612235
Malaysia,Mortalidad_Baja,0.52,0.1275977898944955,0.8685313684812932,0.5254642696726364,0.0,0.06611005692599621,0.025462881231470474,0.007209971905415826,9476.53409809923
Malaysia,Mortalidad_Baja,0.5,0.12517315969250634,0.8673438729522855,0.5195641677878723,1.0,0.06261859582542695,0.025933693479004878,0.007271769921231403,9648.6797937523
Malaysia,Mortalidad_Baja,0.443,0.13320168133778246,0.8681593819300377,0.4979987433599308,0.0,0.05548007590132826,0.03133919420619421,0.00657380308525957,11013.3107334403
Malaysia,Mortalidad_Baja,0.43,0.13273042992254397,0.869861935760784,0.49596954039831187,1.0,0.05303605313092979,0.033160501826540296,0.00616786256480383,10713.6407638899
Malaysia,Mortalidad_Baja,0.44,0.11962755648561439,0.8711209671650333,0.4854526627047058,0.0,0.05426944971537002,0.034826289886292786,0.005509970446947416,10600.5744240026
Malaysia,Mortalidad_Baja,0.45,0.11980358439341941,0.8702053079619427,0.4711349153116351,1.0,0.05550284629981025,0.03982272522523933,0.004233094090450364,10217.1068585031
Malaysia,Mortalidad_Baja,0.51,0.11694328457257175,0.8686029043565349,0.47923857583981355,0.0,0.06290322580645161,0.030954814921364832,0.005251313647037832,8899.34505544675
Malaysia,Mortalidad_Baja,0.51,0.11481782087477908,0.8670720366263682,0.4833275377659555,0.0,0.06290322580645161,0.0282832421648412,0.006059249279399662,7191.43287234626
Malaysia,Mortalidad_Media,0.5,0.12386873266976446,0.8653837899706702,0.4275932017000843,1.0,0.061669829222011384,0.031194227571705514,0.005355422246890408,8371.82156086005
Malaysia,Mortalidad_Media,0.51,0.11950383692114112,0.8626654267114957,0.4341170089083063,0.0,0.06290322580645161,0.03063838520907238,0.0053396522104585484,7168.93031942508
Malaysia,Mortalidad_Media,0.5,0.11427642318779367,0.8588883324987482,0.4273443145520456,1.0,0.061669829222011384,0.0269428244784356,0.0067215215124014575,6158.40785533236
Malaysia,Mortalidad_Media,0.52,0.1162730074707899,0.8542098862579584,0.430432956846864,0.0,0.06413662239089184,0.024860394756758174,0.007143331934689738,5555.58179951206
Malaysia,Mortalidad_Media,0.49,0.10959256725753176,0.8493025252163959,0.4344289038228354,0.0,0.0613662239089184,0.02960338949907255,0.006150055821085279,4939.24851854427
Malaysia,Mortalidad_Media,0.5,0.10416120951522834,0.84501037270191,0.4590883528328774,1.0,0.0635673624288425,0.0291211057196483,0.006257096482491242,4465.32194567208
Malaysia,Mortalidad_Media,0.48,0.09953405058114248,0.841319121539452,0.4817356961410144,0.0,0.06284629981024668,0.029288128342772356,0.006894154238361986,4184.03163773539
Malaysia,Mortalidad_Media,0.51,0.09866744025625103,0.8357536304456683,0.4871709845750448,0.0,0.0696774193548387,0.02457682638448689,0.008631208712735091,3943.79943910239
Malaysia,Mortalidad_Media,0.53,0.09711756691342467,0.8307747335288647,0.45442769030358776,0.0,0.07743833017077799,0.025385400821269083,0.00858716997871153,4083.52874483605
Malaysia,Mortalidad_Media,0.7000000000000001,0.07702445239517339,0.8200014307175048,0.47245177965939944,1.0,0.13548387096774192,0.028944341434959667,0.007156242719496872,4363.14458333034
Mali,Mortalidad_Alta,0.28300000000000003,0.012156047932273723,0.6491165319407681,0.33399387296104033,0.0,0.31683111954459203,0.18225574080756407,0.020461297258539155,969.72220560562
Mali,Mortalidad_Alta,0.23600000000000002,0.020491594037915718,0.6359682380713927,0.32920514363745645,1.0,0.27092979127134725,0.21240182919609224,0.02177107190545053,1027.27345365357
Mali,Mortalidad_Alta,0.207,0.012456551967455447,0.6322769869089346,0.3285203573563238,0.0,0.24392220113851992,0.24406640997603934,0.022232990273250177,953.242943290974
Mali,Mortalidad_Alta,0.29600000000000004,0.0143161841930008,0.6374132627512696,0.351682648004011,0.0,0.3577836812144212,0.1705666602392986,0.0229085461098749,971.949318638092
Mali,Mortalidad_Alta,0.314,0.017335988274536984,0.632491594534659,0.3563788779852603,1.0,0.3878823529411765,0.1619316338567129,0.02329558213277274,996.379292136901
Mali,Mortalidad_Alta,0.34299999999999997,0.013663050956751379,0.628042063094642,0.36507612814883655,0.0,0.4334686907020873,0.14323762450256772,0.024858839439442885,924.057531692284
Mali,Mortalidad_Alta,0.32,0.010921648974447034,0.6240932827813148,0.37480842955170296,0.0,0.4129032258064516,0.15156698548047012,0.025823739736921293,872.468587171653
Mali,Mortalidad_Alta,0.28,0.014922275919742328,0.6178839688103583,0.3836814204935467,0.0,0.36872865275142325,0.1705729738419792,0.026884579697485304,838.11986940103
Mali,Mortalidad_Alta,0.277,0.014699304184503747,0.6125903140424922,0.38858090427800335,0.0,0.37213662239089185,0.16698988854618385,0.02849499430294336,940.243260037952
Mali,Mortalidad_Alta,0.28,0.012863459022409965,0.6064382287717289,0.3991031179693928,0.0,0.38413662239089186,0.15901504654971105,0.030431769322157638,903.190452512378
Mali,Mortalidad_Alta,0.27,0.008529664653650581,0.6013448744545389,0.3656947307737963,0.0,0.37861480075901327,0.17719181777816098,0.02878726554706308,878.217175344858
Mali,Mortalidad_Alta,0.28,0.014032467327844644,0.5966378138636526,0.3954410405018031,0.0,0.40113851992409866,0.15347582626276907,0.03319623415564841,941.574944706639
Mali,Mortalidad_Alta,0.31,0.01440729820177922,0.5912869303955934,0.39599257805737315,0.0,0.4547058823529412,0.12632666651892843,0.03770384767112808,827.617660082715
Mali,Mortalidad_Alta,0.27,0.01436415986648293,0.5854925245010372,0.39472984477481027,1.0,0.40525616698292216,0.14087787098126095,0.039898922231972056,815.78868795173
Mali,Mortalidad_Alta,0.28,0.01436415986648293,0.5797553473066741,0.4179247595138657,0.0,0.43089184060721064,0.13284581523626843,0.04199172767617026,820.715705601841
Mali,Mortalidad_Alta,0.29,0.017182969662094233,0.5735889548608626,0.42202263634818477,0.0,0.45783681214421257,0.11854191225680391,0.04697583922054124,711.675463215078
Mali,Mortalidad_Alta,0.32,0.01319290485131435,0.5671364189140853,0.40518074835825757,1.0,0.5185578747628083,0.10062233436033376,0.05179611953630239,633.221946737432
Mali,Mortalidad_Alta,0.3,0.014055197060784414,0.5597968381143144,0.41656721169471267,0.0,0.4998102466793169,0.11739368704363803,0.04848869584043492,591.630393473705
Mali,Mortalidad_Alta,0.1,0.016980733220463017,0.5520852707632877,0.44744031136573803,0.0,0.17172675521821631,0.3384559513750927,0.05224616319958874,542.887347640863
Mali,Mortalidad_Alta,0.1,0.011315706580746565,0.5432005150583017,0.35137845305198817,0.0,0.17722960151802655,0.4674578387038553,0.0382055854948747,371.627016389759
Mali,Mortalidad_Alta,0.1,0.010549856712214976,0.5340868445525431,0.32883857385796,0.0,0.18311195445920303,0.5118549751164766,0.035863472473676127,318.042432039222
Mali,Mortalidad_Alta,0.1,0.010486632914463423,0.5241433578939838,0.33550849505706487,1.0,0.1891840607210626,0.5134105619884676,0.03703962370000285,291.159497911347
Mali,Mortalidad_Alta,0.1,0.010704703348271647,0.5141998712354245,0.3513623879820195,0.0,0.1950664136622391,0.5147915294679553,0.0381823952574626,256.199554978241
Mali,Mortalidad_Alta,0.1,0.012850143815838046,0.4811073753487373,0.36534240364784076,0.0,0.21897533206831118,0.5900044974381827,0.037330496640122314,265.717051612187
Malta,Mortalidad_Baja,0.5579999999999999,0.06713081916945252,0.969794412873666,0.8404030762057891,1.0,0.052941176470588235,0.002160930982443312,0.08284069142780473,36224.2819955817
Malta,Mortalidad_Baja,0.55,0.06281244441589309,0.9670725600596022,0.8290655546317799,1.0,0.0532258064516129,0.0023609583811619638,0.07828907543107445,38065.354346575
Malta,Mortalidad_Baja,0.551,0.06158424005904126,0.9647694538323168,0.8222870540392233,1.0,0.054368121442125245,0.002063453388193445,0.09171047943384192,31833.596382464
Malta,Mortalidad_Baja,0.503,0.06639930621767012,0.9727954300789168,0.806919675327623,1.0,0.05154079696394687,0.0014685306255087943,0.14856607562183888,32421.9179753188
Malta,Mortalidad_Baja,0.499,0.06487773558764949,0.9669329778640088,0.8058578461288809,1.0,0.052077798861480076,0.001950736913799309,0.11407610381528312,33382.2677502638
Malta,Mortalidad_Baja,0.536,0.06689710487086793,0.9683287998199384,0.8094502833659337,1.0,0.056956356736242886,0.0019723316423099313,0.10674214000800751,30317.2443357939
Malta,Mortalidad_Baja,0.55,0.060421165632792914,0.9698642039714627,0.7907863895497435,1.0,0.0594876660341556,0.0028750602522499696,0.07158193802882873,26459.0772054811
Malta,Mortalidad_Baja,0.56,0.06678864963075505,0.9619080188226581,0.7945395079936649,1.0,0.06163187855787476,0.0026295833444810067,0.0785212131373435,25529.6813131565
Malta,Mortalidad_Baja,0.5579999999999999,0.08277670147807539,0.9640366473054525,0.7743294626921507,1.0,0.062470588235294125,0.0028076087213622885,0.07493365299440001,27424.5765369278
Malta,Mortalidad_Baja,0.56,0.08411021104028538,0.9597444947909664,0.7593265522800571,1.0,0.0626944971537002,0.00284917898298637,0.07351683652989155,25415.5566806942
Malta,Mortalidad_Baja,0.56,0.09713576243709877,0.9454373197426795,0.7471623905858796,1.0,0.06375711574952561,0.0030481932413983395,0.06971839432427226,22878.3131257656
Malta,Mortalidad_Baja,0.52,0.09247056499443312,0.9454373197426795,0.7238434226612135,1.0,0.05920303605313093,0.003272953003543706,0.06993517526497657,23516.9691282762
Malta,Mortalidad_Baja,0.58,0.09341865707215362,0.9547544312985163,0.7188852465908953,1.0,0.06603415559772297,0.0034320017205202746,0.059315989248838435,21946.6070188242
Malta,Mortalidad_Baja,0.58,0.09020463851543799,0.9382139411207411,0.708481800077726,1.0,0.06603415559772297,0.003586749744947163,0.05661437227318932,21176.3216665018
Malta,Mortalidad_Baja,0.64,0.09950096739417857,0.9295598449939724,0.6982908669410147,1.0,0.07286527514231499,0.00262641394388265,0.07085148312159627,22315.3104812611
Malta,Mortalidad_Baja,0.66,0.09845556459631528,0.9317931601234608,0.6900106390292411,1.0,0.07514231499051233,0.004160191256555673,0.04209395322963021,19444.1743635565
Malta,Mortalidad_Baja,0.68,0.09678280361725085,0.9267333055332125,0.6709274224251475,1.0,0.07741935483870968,0.004173718871395658,0.040615967985554176,16653.6038312389
Malta,Mortalidad_Baja,0.5,0.09709379295439857,0.9247442592460118,0.6595183464278487,0.0,0.05787476280834915,0.005593901532132849,0.04200529495155204,15831.3439802756
Malta,Mortalidad_Baja,0.5,0.0954551896343351,0.9240812438169455,0.6511271776102386,0.0,0.05787476280834915,0.0057787106858546555,0.04055631786043251,15212.1312964883
Malta,Mortalidad_Baja,0.3,0.0956815654078185,0.9139615346364489,0.6366331642315488,0.0,0.03529411764705882,0.01001203790212529,0.03957960395426909,13593.9787182902
Malta,Mortalidad_Baja,0.3,0.08549092272279493,0.9167182829994118,0.6289501325445715,0.0,0.03586337760910816,0.010987247377662804,0.03640374883654625,11251.2024877398
Malta,Mortalidad_Baja,0.3,0.0924260704225559,0.9182187916020372,0.6408087955760096,0.0,0.03700189753320683,0.011328974247324004,0.03642854404608229,10357.7026407269
Malta,Mortalidad_Baja,0.3,0.0799131250578094,0.9111349951756906,0.612999852604928,0.0,0.0381404174573055,0.009683910775826381,0.04460797404604774,10348.4860163
Malta,Mortalidad_Baja,0.1,0.0867516041280078,0.895990326953845,0.6168815518169001,0.0,0.01555977229601518,0.03523565194250503,0.0450433507339284,9828.22830085662
Mauritania,Mortalidad_Media,0.23500000000000001,0.04458120010801144,0.7670934973889405,0.43517924781065365,0.0,0.1426944971537002,0.14135041628751893,0.016710763295614342,1960.35240077424
Mauritania,Mortalidad_Alta,0.21,0.041583995779837374,0.7453608984905928,0.3971815750284559,0.0,0.13110056925996205,0.1426685162673467,0.01951038706289593,1947.78918383313
Mauritania,Mortalidad_Alta,0.219,0.02464947568605282,0.745818728092138,0.3709495069147036,0.0,0.1404592030360531,0.13683228271527836,0.020129836675389465,1795.76459566714
Mauritania,Mortalidad_Media,0.306,0.039570628158884145,0.7579225981829887,0.41491003077314154,1.0,0.20206451612903228,0.10204785352466333,0.019849345778102694,1767.072710621
Mauritania,Mortalidad_Media,0.289,0.0272804540775864,0.7547607124973172,0.42168975054016555,0.0,0.19632258064516125,0.12807185054614817,0.01679140516130348,1722.93528854073
Mauritania,Mortalidad_Media,0.292,0.027938598608324327,0.7500250375563342,0.42725253513772155,0.0,0.2033472485768501,0.1217345772884323,0.01814622838451983,1615.00401327323
Mauritania,Mortalidad_Alta,0.3,0.043269684446239194,0.7462336361685382,0.426867502688571,0.0,0.2140417457305503,0.11337920575044054,0.01966241911290426,1565.76575722696
Mauritania,Mortalidad_Alta,0.3,0.02330232453050047,0.7415838042778453,0.4566137784018457,0.0,0.21916508538899432,0.10759181845713697,0.02147693495264957,1554.94897871782
Mauritania,Mortalidad_Alta,0.239,0.03681698776559806,0.7374204163387936,0.43232920836117117,1.0,0.17822960151802655,0.12316859569368778,0.02443230169782433,1713.00865264234
Mauritania,Mortalidad_Alta,0.24,0.020877461717292812,0.7328850418484869,0.3586495488136108,0.0,0.18261859582542694,0.10615082701904788,0.029396854428887717,1934.24103064714
Mauritania,Mortalidad_Alta,0.23,0.030388137325647824,0.7317118534945275,0.36967377996594825,0.0,0.17806451612903226,0.10942838989984081,0.030374359846299867,1859.11733247641
Mauritania,Mortalidad_Alta,0.25,0.020877461717292812,0.73093926604192,0.3391986958776275,0.0,0.19686907020872865,0.09084784750440629,0.03465714311789874,1931.19975525465
Mauritania,Mortalidad_Alta,0.28,0.02390953536207917,0.7296086987624293,0.38199661477377284,0.0,0.22527514231499052,0.09350350353991742,0.030341623460122674,1659.96369705455
Mauritania,Mortalidad_Alta,0.26,0.022338462521030066,0.7270906359539309,0.4138771195823233,0.0,0.21411764705882355,0.11541039606783646,0.026744516885063338,1435.43010811893
Mauritania,Mortalidad_Alta,0.31,0.034407048316749705,0.7234852278417625,0.3738895964352993,1.0,0.26352941176470585,0.09367282521228777,0.02874781051114282,1635.5630623124
Mauritania,Mortalidad_Alta,0.3,0.014972486749891795,0.7185063309249589,0.36324623843350073,0.0,0.26584440227703987,0.0961333955455857,0.03033708434361289,1405.15016203368
Mauritania,Mortalidad_Alta,0.3,0.01619736933709084,0.7128979183060302,0.315077246203587,0.0,0.27893738140417457,0.08661328972588171,0.03587338533542814,1300.60367988659
Mauritania,Mortalidad_Alta,0.3,0.017395193455834967,0.7046999070033622,0.3903714450277863,0.0,0.29487666034155596,0.10467457707442264,0.030966108534171595,998.96583416747
Mauritania,Mortalidad_Alta,0.3,0.016134311015896387,0.6968166535517561,0.4150313641252714,1.0,0.31309297912713474,0.11952655180574277,0.02856196393233259,823.554457141893
Mauritania,Mortalidad_Alta,0.3,0.015136591399653143,0.6887474068245223,0.42088121598781075,0.0,0.33244781783681215,0.1261029434226086,0.028767274447558035,732.017820812675
Mauritania,Mortalidad_Alta,0.3,0.028368551447080708,0.6807926174976751,0.40604108000103495,0.0,0.35180265654648957,0.12636980161386563,0.030562662107892387,648.879643934862
Mauritania,Mortalidad_Alta,0.3,0.02809628382417341,0.6723943057443307,0.39709302296355986,0.0,0.36944971537001897,0.1297021586689518,0.03134766929198322,651.817840199777
Mauritania,Mortalidad_Alta,0.3,0.015436031745681561,0.6635524715644894,0.38676718887060907,1.0,0.38481973434535105,0.1294924234864365,0.03284764069277741,680.911061879778
Mauritania,Mortalidad_Alta,0.26239999999999997,0.012863459022409965,0.6323199084340796,0.381942263959496,1.0,0.36248045540796964,0.16775604507120628,0.031054761193611197,904.719170071042
Mauritius,Mortalidad_Media,0.5650000000000001,0.05040023300340784,0.841972017259339,0.6777784220408842,0.0,0.1479506641366224,0.00986692808655191,0.048122715551432424,10223.7882316574
