country,categoria_expectativa_vida,government_integrity,energy_use_kg_of_oil_equivalent_per_capita,life_expectancy_at_birth_total_years,agriculture_value_added_of_gdp,bin_auto_energy_use_kg_of_oil_equivalent_per_capita,gdp_per_capita_current_us$
Kenya,Mortalidad_Alta,0.21,0.020199041189534788,0.602246226482581,0.3268687910839389,0.0,402.936385605382
Kenya,Mortalidad_Alta,0.2,0.020536465917883898,0.5985549753201229,0.3521204209038635,0.0,410.700452474814
Kenya,Mortalidad_Alta,0.25,0.020908555014626986,0.5925888833249875,0.36316269433132975,0.0,414.626365130846
Kenya,Mortalidad_Alta,0.5,0.020819315840852864,0.5893268474139781,0.33314156548746937,0.0,340.064842175429
Kuwait,Mortalidad_Baja,0.438,0.423240089311159,0.9431691090642935,0.004764619016995407,1.0,39981.7690981957
Kuwait,Mortalidad_Baja,0.47500000000000003,0.39729751378010314,0.9166833874505143,0.005657655254634728,1.0,34018.6342879647
Kuwait,Mortalidad_Baja,0.46,0.4112825861797514,0.9170323429394964,0.0059525557382972775,1.0,25236.0755520534
Kuwait,Mortalidad_Baja,0.353,0.3871890944288987,0.962940927070048,0.00435930780387,1.0,31707.8737464917
Kuwait,Mortalidad_Baja,0.36600000000000005,0.4530534532445723,0.9362810766672651,0.005314461721115372,1.0,32067.9623689512
Kuwait,Mortalidad_Baja,0.413,0.44166971212180933,0.9335585259422234,0.006316597762950125,1.0,29047.6535822842
Kuwait,Mortalidad_Baja,0.44,0.4490104563512629,0.9301464391709522,0.006234336890947179,1.0,27323.6890643847
Kuwait,Mortalidad_Baja,0.43,0.45117556154486865,0.9258396305259289,0.006476526211146641,1.0,29882.2126867068
Kuwait,Mortalidad_Baja,0.43700000000000006,0.4024376225186446,0.9216015661122339,0.005374313723918004,1.0,44368.781373043
Kuwait,Mortalidad_Baja,0.46,0.45320137490709717,0.9167580639251562,0.00416622812590918,1.0,49651.0439709448
Kuwait,Mortalidad_Baja,0.45,0.48332728269465647,0.9117966147828014,0.004225668577267321,1.0,52155.2225460479
Kuwait,Mortalidad_Baja,0.41000000000000003,0.48706495862548727,0.9068923943406395,0.005224972871912406,1.0,49169.6063983139
Kuwait,Mortalidad_Baja,0.43,0.5245192866111013,0.902227906319409,0.0053881434075703115,1.0,39212.2522190461
Kuwait,Mortalidad_Baja,0.43,0.4882072826836272,0.8980379977631947,0.002991157449491164,1.0,37907.1001320042
Kuwait,Mortalidad_Baja,0.48,0.49374071222243576,0.8945425106300564,0.0016964036381148415,1.0,55585.1889344442
Kuwait,Mortalidad_Baja,0.47000000000000003,0.4414782936812686,0.891983271073858,0.0023708982720125754,1.0,45709.4132876371
Kuwait,Mortalidad_Baja,0.46,0.48457457849697105,0.8902308166081878,0.002664490445712137,1.0,42946.6374104066
Kuwait,Mortalidad_Baja,0.53,0.5572857941284832,0.8889874882009428,0.003485108835837836,1.0,36122.6142741227
Kuwait,Mortalidad_Baja,0.7000000000000001,0.5086413907761829,0.887941668600462,0.004793680280845699,1.0,27552.2827399787
Kuwait,Mortalidad_Baja,0.7000000000000001,0.47105493360705797,0.8867524282940096,0.00542814277936067,1.0,22690.655175144
Kuwait,Mortalidad_Baja,0.7000000000000001,0.45020138638847534,0.8851367643800201,0.006211971501160557,1.0,18512.7523035862
Kuwait,Mortalidad_Baja,0.7000000000000001,0.45716047880978605,0.8830294221820529,0.005324865910109559,1.0,17374.2318664227
Kuwait,Mortalidad_Baja,0.7000000000000001,0.4401420227753431,0.8807622583701338,0.0041667625406044285,1.0,19296.3471698729
Kuwait,Mortalidad_Baja,0.5834,0.4056281859365731,0.8772409485308104,0.004974369382895433,1.0,16168.165602374
Kyrgyz Republic,Mortalidad_Media,0.28800000000000003,0.029482754513318093,0.8209997923714845,0.13884244804347262,0.3333333333333333,1739.72018344174
Kyrgyz Republic,Mortalidad_Media,0.337,0.027200333895882896,0.8188711638886903,0.1567555348299907,0.3333333333333333,1349.99730650542
Kyrgyz Republic,Mortalidad_Media,0.32,0.025643601841353846,0.8174404463838614,0.15368557210901373,0.3333333333333333,1229.51766602907
Kyrgyz Republic,Mortalidad_Media,0.272,0.027852316866609498,0.814579011374204,0.13095923446472013,0.3333333333333333,1421.99927504102
Kyrgyz Republic,Mortalidad_Media,0.294,0.0323631922040284,0.8117175763645468,0.14742903192492116,0.3333333333333333,1283.5203037417
Kyrgyz Republic,Mortalidad_Media,0.303,0.027844130929161562,0.8088561413548894,0.1580507834784268,0.3333333333333333,1221.39046807082
Kyrgyz Republic,Mortalidad_Media,0.27,0.02852391805829368,0.8052967953672665,0.16209923823914343,0.3333333333333333,1103.27489428412
Kyrgyz Republic,Mortalidad_Media,0.24,0.030137739787666026,0.8010046428527806,0.17761869248108236,0.3333333333333333,1105.65193844261
Kyrgyz Republic,Mortalidad_Media,0.192,0.03164188027950026,0.7974452968651577,0.1859447983667151,0.3333333333333333,1264.52668823891
Kyrgyz Republic,Mortalidad_Media,0.21,0.03084893572604471,0.7945838618555003,0.1849223449912524,0.3333333333333333,1269.66303464348
Kyrgyz Republic,Mortalidad_Media,0.2,0.03348977051486692,0.7917224268458429,0.2104401388612369,0.3333333333333333,1168.62244675446
Kyrgyz Republic,Mortalidad_Media,0.19,0.027245283732338626,0.7859995568265299,0.20931531230944067,0.3333333333333333,1117.40174350185
Kyrgyz Republic,Mortalidad_Media,0.18,0.022920645542561353,0.7816725087631446,0.2204894444272851,0.3333333333333333,876.954476440354
Kyrgyz Republic,Mortalidad_Media,0.21,0.024385241937894115,0.7788459693023864,0.2370996866082297,0.3333333333333333,870.198894546917
Kyrgyz Republic,Mortalidad_Media,0.22,0.027112834976551925,0.7695288577465496,0.2968948249709102,0.3333333333333333,966.388569370494
Kyrgyz Republic,Mortalidad_Media,0.23,0.025566194880751916,0.7615726725977465,0.33985650969169356,0.3333333333333333,721.771577544361
Kyrgyz Republic,Mortalidad_Media,0.22,0.022076440002951947,0.7587112375880893,0.3626376197013511,0.3333333333333333,543.113512472219
Kyrgyz Republic,Mortalidad_Media,0.21,0.022685067904477954,0.7624450613202032,0.36014430415971854,0.3333333333333333,476.548193640077
Kyrgyz Republic,Mortalidad_Media,0.22,0.022654255720719076,0.7652716007809628,0.37813008946128757,0.3333333333333333,433.233873286
Kyrgyz Republic,Mortalidad_Media,0.22,0.023274929806574,0.7667372138346891,0.4251811223952005,0.3333333333333333,380.505828812441
Kyrgyz Republic,Mortalidad_Media,0.22,0.022070685727629224,0.7653064963298604,0.4350846839890026,0.3333333333333333,321.726775366804
Kyrgyz Republic,Mortalidad_Media,0.22,0.019777194605743082,0.7731928903808669,0.4368084287804342,0.0,308.41129550148
Kyrgyz Republic,Mortalidad_Media,0.3,0.021517465485828335,0.7710642618980741,0.43233730808519166,0.3333333333333333,279.621738464365
Kyrgyz Republic,Mortalidad_Alta,0.25,0.023810988992979603,0.7314578138985477,0.5145225956299568,0.3333333333333333,364.250365258345
Latvia,Mortalidad_Media,0.611,0.1041527268328003,0.8528943240644937,0.06393641102692524,0.6666666666666666,20227.2307431581
Latvia,Mortalidad_Media,0.47700000000000004,0.10978649950549037,0.8343298920506201,0.05290985143656835,0.6666666666666666,20261.8887788916
Latvia,Mortalidad_Baja,0.46399999999999997,0.10402674676627975,0.8658754682546461,0.0512957485774346,0.6666666666666666,17564.2321549354
Latvia,Mortalidad_Baja,0.355,0.10829444974227319,0.8687717988132027,0.0484387778394263,0.6666666666666666,17294.9751600969
Latvia,Mortalidad_Media,0.454,0.1110915420716779,0.860117702686434,0.04600400862726054,0.6666666666666666,17252.1710428626
Latvia,Mortalidad_Media,0.6729999999999999,0.10467403245502153,0.8579192831058429,0.04554479169545909,0.6666666666666666,15132.4958333982
Latvia,Mortalidad_Media,0.55,0.10036833454852939,0.8572213721278774,0.041755239336825276,0.6666666666666666,13838.5266823272
Latvia,Mortalidad_Media,0.53,0.09959857244513136,0.85579065462305,0.04465495177593646,0.6666666666666666,13321.9753140616
Latvia,Mortalidad_Media,0.436,0.1005813886516022,0.8506959044839029,0.04543891835544661,0.6666666666666666,15185.814581236
Latvia,Mortalidad_Media,0.42,0.09963273274632307,0.8486719626478043,0.04032213802226085,0.6666666666666666,14484.4715282132
Latvia,Mortalidad_Media,0.43,0.10030521248166112,0.8457407365403504,0.0443816375244432,0.6666666666666666,13329.3499931271
Latvia,Mortalidad_Media,0.45,0.0954618316903548,0.8428444059817957,0.047481588413044215,0.6666666666666666,12902.574053337
Latvia,Mortalidad_Media,0.5,0.0992974236102352,0.841518375123661,0.05176024756192125,0.6666666666666666,11188.4191700977
Latvia,Mortalidad_Media,0.48,0.09497173313820735,0.8357606095554488,0.0412681988835693,0.6666666666666666,11996.0322729773
Latvia,Mortalidad_Media,0.47000000000000003,0.09731289743869959,0.8263039158040202,0.038793343980297816,0.6666666666666666,15677.6080864506
Latvia,Mortalidad_Media,0.42,0.10070886351628985,0.806273870736419,0.04338339083748773,0.6666666666666666,13370.9789452508
Latvia,Mortalidad_Media,0.4,0.09767453305641637,0.8040754511558279,0.04299329317035618,0.6666666666666666,9211.7374468148
Latvia,Mortalidad_Media,0.38,0.09342370725701088,0.8110894564843778,0.048619785553366324,0.6666666666666666,7283.78738127622
Latvia,Mortalidad_Media,0.37,0.09057121907332372,0.8206857324313999,0.054913528086212186,0.6666666666666666,6109.73265186817
Latvia,Mortalidad_Media,0.34,0.08726895632811847,0.8097983211751427,0.05158972033002112,0.6666666666666666,4914.57992829302
Latvia,Mortalidad_Media,0.34,0.08138871894308615,0.8054363775628599,0.05823694053227026,0.6666666666666666,4003.60935783538
Latvia,Mortalidad_Media,0.34,0.08119840889875438,0.8025749425532027,0.05638083765679202,0.6666666666666666,3504.61829462397
Latvia,Mortalidad_Media,0.27,0.07466731882380298,0.7961890571048216,0.05724890187098717,0.6666666666666666,3278.17896440803
Latvia,Mortalidad_Alta,0.2902,0.0853923677045323,0.740056077147079,0.10160828033076907,0.6666666666666666,2256.77360387054
Lebanon,Mortalidad_Baja,0.228,0.028205068907910198,0.906187853208384,0.014726008339538478,0.3333333333333333,3654.35845534878
Lebanon,Mortalidad_Media,0.27899999999999997,0.044695114870797144,0.8439087202231919,0.01739118153800445,0.3333333333333333,4045.37391066234
Lebanon,Mortalidad_Baja,0.25,0.057527783759409416,0.8818084269261035,0.03862835136918372,0.6666666666666666,5561.19166950397
Lebanon,Mortalidad_Baja,0.182,0.06853377324638088,0.9091208240932827,0.039778110950452146,0.6666666666666666,8905.88005497437
Lebanon,Mortalidad_Baja,0.20199999999999999,0.06599697968711996,0.9099077187209386,0.04057285031274257,0.6666666666666666,9174.53666204759
Lebanon,Mortalidad_Baja,0.233,0.0680387081217995,0.9088919092925101,0.03501722033744944,0.6666666666666666,8608.21084982387
Lebanon,Mortalidad_Baja,0.27,0.06248679669896667,0.9105229272480149,0.03418496222487819,0.6666666666666666,8089.012088155
Lebanon,Mortalidad_Baja,0.28,0.059144134516228,0.910079404821518,0.04124063565336769,0.6666666666666666,7714.1099998804
Lebanon,Mortalidad_Baja,0.245,0.05489324126269069,0.9082623935903855,0.05058227583510489,0.6666666666666666,7577.6413302369
Lebanon,Mortalidad_Baja,0.25,0.05701739959414828,0.9066742971600257,0.0497292027789953,0.6666666666666666,8162.37929361396
Lebanon,Mortalidad_Baja,0.25,0.06375373733544784,0.9053008083553902,0.04731364835155551,0.6666666666666666,8406.98405608118
Lebanon,Mortalidad_Baja,0.25,0.057884845352351194,0.9028256670720365,0.047820871379073523,0.6666666666666666,7834.96257108993
Lebanon,Mortalidad_Baja,0.3,0.05861295346969522,0.899406252235496,0.04854666591233236,0.6666666666666666,7625.81051551165
Lebanon,Mortalidad_Baja,0.3,0.061577984628104224,0.8955862364976035,0.04967190997955038,0.6666666666666666,7090.85493856621
Lebanon,Mortalidad_Baja,0.36,0.04880564991979355,0.8912082409328277,0.05689843765196889,0.3333333333333333,5912.04532820842
Lebanon,Mortalidad_Baja,0.31,0.03778342520923655,0.8880034337220115,0.061592153236303016,0.3333333333333333,5125.25809960149
Lebanon,Mortalidad_Baja,0.27,0.04529745721093204,0.8729093640460692,0.05623843123779789,0.3333333333333333,4635.2514117486
Lebanon,Mortalidad_Baja,0.3,0.04964531110432247,0.8785893125402389,0.04497368153975857,0.3333333333333333,4602.19804637945
Lebanon,Mortalidad_Baja,0.1,0.05287479427698079,0.8731382788468416,0.04802716516434583,0.6666666666666666,4600.68371412993
Lebanon,Mortalidad_Baja,0.1,0.05325714500963904,0.8671578796766579,0.06910462393985678,0.6666666666666666,4437.71588507526
Lebanon,Mortalidad_Media,0.1,0.054090394451146565,0.8608770298304598,0.07133898484093053,0.6666666666666666,4290.85283803266
Lebanon,Mortalidad_Media,0.1,0.055225398019322164,0.8539809714571858,0.07387254429830005,0.6666666666666666,4009.55929751102
Lebanon,Mortalidad_Media,0.1,0.05230907971677401,0.8474139781100221,0.07861068663626229,0.6666666666666666,3986.83513941026
Lebanon,Mortalidad_Media,0.41979999999999995,0.05129879725542179,0.8257815294370126,0.08566424671753252,0.3333333333333333,2958.74263957462
Lesotho,Mortalidad_Alta,0.428,0.021077853604491673,0.6030045067601402,0.07498288646897577,0.3333333333333333,1030.12579628833
Lesotho,Mortalidad_Alta,0.322,0.018771555784622626,0.5657629301094498,0.07505120996065409,0.0,1066.58643600093
Lesotho,Mortalidad_Alta,0.29600000000000004,0.013280935399034502,0.5789827598540667,0.06684354135258057,0.0,918.582577421982
Lesotho,Mortalidad_Alta,0.309,0.019319688378237304,0.580642392159668,0.056163348447375624,0.0,1082.05706777516
Lesotho,Mortalidad_Alta,0.329,0.015364421243189211,0.5719007082051648,0.05345471208633676,0.0,1170.65569702819
Lesotho,Mortalidad_Alta,0.396,0.019008134934877904,0.5609700264682738,0.062488894320050406,0.0,1069.36673247542
Lesotho,Mortalidad_Alta,0.49,0.01775249984126395,0.5471492953716288,0.06198891923912641,0.0,992.491840678465
Lesotho,Mortalidad_Alta,0.49,0.0213974455660345,0.5317261606695758,0.04753350996140986,0.3333333333333333,1121.19851342518
Lesotho,Mortalidad_Alta,0.371,0.015413208432379956,0.5167894699191644,0.0497964725016809,0.0,1173.5377928819
Lesotho,Mortalidad_Alta,0.35000000000000003,0.02066596809758653,0.49906288003433713,0.06376381476797124,0.0,1151.03735837227
Lesotho,Mortalidad_Alta,0.35000000000000003,0.01859517291900629,0.48029186637098503,0.06162432445732223,0.0,1217.93071228944
Lesotho,Mortalidad_Alta,0.33,0.02109338847932243,0.46162100293297087,0.057177688538129254,0.3333333333333333,1280.73390931581
Lesotho,Mortalidad_Alta,0.32,0.022806855849997584,0.4489591530152371,0.06120500136036209,0.3333333333333333,1119.47557793042
Lesotho,Mortalidad_Alta,0.33,0.010071956677864978,0.43479504971743327,0.06932166007668683,0.0,878.847950537772
Lesotho,Mortalidad_Alta,0.32,0.013194438469455864,0.42405036125616996,0.06164634616829087,0.0,898.482517882593
Lesotho,Mortalidad_Alta,0.34,0.0,0.4148365405250732,0.06155697295992005,0.0,861.188420899563
Lesotho,Mortalidad_Alta,0.3,1.9042974902402877e-06,0.40799771085199227,0.06095935018472568,0.0,925.467485502842
Lesotho,Mortalidad_Alta,0.3,0.0003327093003378289,0.4141354889477072,0.07144281629852231,0.0,861.381496414995
Lesotho,Mortalidad_Alta,0.3,0.00020780683618707119,0.42025895986837397,0.07540245518073789,0.0,766.685820928242
Lesotho,Mortalidad_Alta,0.3,0.013581151559241802,0.4328778882609628,0.07999491239544484,0.0,583.270036200288
Lesotho,Mortalidad_Alta,0.3,0.019716678376155455,0.44759997138564994,0.08060778159860371,0.0,388.92334985135
Lesotho,Mortalidad_Alta,0.3,0.019759345583741674,0.4648115029687388,0.10469845280051822,0.0,412.677473676821
Lesotho,Mortalidad_Alta,0.3,0.016649825840784484,0.4881321982974461,0.09872835215806892,0.0,442.779545779081
Lesotho,Mortalidad_Alta,0.209,0.012093161077561641,0.5966521210387008,0.1107954377244979,0.0,513.413448796175
Liberia,Mortalidad_Alta,0.251,0.01565006760647133,0.6762858573574646,0.45784262302929624,0.0,744.617175237387
Liberia,Mortalidad_Alta,0.27,0.015637717451180384,0.6652979469203804,0.46690966421956764,0.0,667.96610514319
Liberia,Mortalidad_Alta,0.23800000000000002,0.013005326163267822,0.6667429716002575,0.4969388017830923,0.0,616.787867006715
Liberia,Mortalidad_Alta,0.242,0.02499954802515211,0.6662422204735674,0.4608053625853518,0.3333333333333333,658.164180770507
Liberia,Mortalidad_Alta,0.32,0.01743711610258481,0.6629086486873166,0.44890338287471004,0.0,692.203127129794
Liberia,Mortalidad_Alta,0.314,0.01743711610258481,0.6597324558265969,0.4545467188497742,0.0,699.269095727404
Liberia,Mortalidad_Alta,0.37,0.014378941160981646,0.6555261463624007,0.4542442194594872,0.0,714.613063145659
Liberia,Mortalidad_Alta,0.38,0.017437116102584815,0.6378567851777666,0.43507149914894805,0.0,692.590082351257
Liberia,Mortalidad_Alta,0.33799999999999997,0.016358101324853123,0.6373131125259317,0.46158914500621656,0.0,706.714490064507
Liberia,Mortalidad_Alta,0.32,0.01636089395495528,0.6485013234136918,0.49994674600533356,0.0,710.744570927863
Liberia,Mortalidad_Alta,0.33,0.019322248867732022,0.6455397381786965,0.5908490020678646,0.0,638.368751462083
Liberia,Mortalidad_Alta,0.31,0.0064964056338125435,0.6412618928392588,0.5603207868901824,0.0,568.087865520004
Liberia,Mortalidad_Alta,0.24,0.009306825851157413,0.6394305744330782,0.5666426353537724,0.0,492.252808033724
Liberia,Mortalidad_Alta,0.21,0.00996542118970494,0.6358251663209098,0.7341486096187608,0.0,448.386367025545
Liberia,Mortalidad_Alta,0.142,0.00996542118970494,0.6296587738750983,0.8244946669589348,0.0,451.713856283285
Liberia,Mortalidad_Alta,0.32799999999999996,0.016961643549440623,0.6221045854496028,0.8298553850727272,0.0,374.211308104278
Liberia,Mortalidad_Alta,0.23199999999999998,0.010483502191497962,0.6127763073181198,0.8073268296237566,0.0,320.55808618515
Liberia,Mortalidad_Alta,0.26,0.01043236706693648,0.6023320695328707,0.835355246290316,0.0,287.487333441381
Liberia,Mortalidad_Alta,0.22,0.01043236706693648,0.5906574146934687,0.8228853423050294,0.0,284.140223992458
Liberia,Mortalidad_Alta,0.14,0.015478995496424081,0.5491093783532441,0.9139169079085648,0.0,239.779556677091
Liberia,Mortalidad_Alta,0.26,0.009339307205569997,0.5636454682023033,1.0,0.0,299.536445539621
Liberia,Mortalidad_Alta,0.26,0.009339307205569997,0.5500250375563345,0.9682499362817835,0.0,300.463828598983
Liberia,Mortalidad_Alta,0.26,0.009339307205569997,0.5320409185206381,0.9624404467494524,0.0,298.485340578945
Liberia,Mortalidad_Alta,0.264,0.016532726981375354,0.42789899134415904,0.5853062693093917,0.0,62.1438140627579
Libya,Mortalidad_Media,0.25579999999999997,0.11738910606233421,0.8555261463624007,0.02101412738625315,0.6666666666666666,5986.63694851258
Libya,Mortalidad_Media,0.21,0.10947330201835931,0.8211889262465126,0.02408686300988914,0.6666666666666666,4935.82787349801
Libya,Mortalidad_Media,0.189,0.07784629698242693,0.825853065312254,0.05442912667742974,0.6666666666666666,6650.33810585348
Libya,Mortalidad_Media,0.158,0.15798433311538637,0.8337649331139567,0.025514187624485405,1.0,9963.19489084483
Libya,Mortalidad_Media,0.231,0.1413528989511121,0.8367694398740968,0.045992383698781523,1.0,11196.5854810844
Libya,Mortalidad_Media,0.267,0.16131534211902002,0.8306173546033335,0.04870887388554989,1.0,9965.83236729757
Libya,Mortalidad_Media,0.18,0.144290736112916,0.8174261392088134,0.058036096830376346,1.0,7525.80299308216
Libya,Mortalidad_Media,0.15,0.1494935951605055,0.8152085270763287,0.05518247905998356,1.0,7458.48917756374
Libya,Mortalidad_Media,0.18300000000000002,0.16432561903475115,0.8102868588597181,0.04417692968987178,1.0,8926.42074591474
Libya,Mortalidad_Media,0.2,0.1270603070434631,0.825152013734888,0.03024066251819227,1.0,11951.7134126011
Libya,Mortalidad_Media,0.22,0.14348365109710265,0.8229916303025968,0.022648673850916862,1.0,14975.8902795144
Libya,Mortalidad_Media,0.25,0.12168328140109413,0.7909721725445311,0.03836787794379305,0.6666666666666666,7593.8391525702
Libya,Mortalidad_Media,0.26,0.1448772663388778,0.823106087702983,0.022445378783520098,1.0,11600.9068649472
Libya,Mortalidad_Media,0.25,0.12877574425651514,0.821317690821947,0.0269828885564091,1.0,9551.05403869755
Libya,Mortalidad_Media,0.27,0.11923437038472597,0.8193862221904284,0.0171821986321088,0.6666666666666666,13906.1407818125
Libya,Mortalidad_Media,0.25,0.10923810739711813,0.817268760283282,0.019178798212641884,0.6666666666666666,11144.9448413435
Libya,Mortalidad_Media,0.25,0.12640094668679164,0.8150368409757494,0.018877951947487925,1.0,10048.8480434289
Libya,Mortalidad_Media,0.21,0.1441105764469568,0.8122755561914299,0.03143694385550167,1.0,8079.24957329001
Libya,Mortalidad_Media,0.1,0.141142647361749,0.8089992131053723,0.04197414992301164,1.0,5773.76333234281
Libya,Mortalidad_Media,0.1,0.14032016504218559,0.8059374776450388,0.05146058878661361,1.0,4674.09943200321
Libya,Mortalidad_Media,0.1,0.14293398874314936,0.8029615852349952,0.06529432809415898,1.0,3718.29434696755
Libya,Mortalidad_Media,0.1,0.14224471762900454,0.8010301166034766,0.16462465211196833,1.0,6312.80030498965
Libya,Mortalidad_Media,0.1,0.13769927366482262,0.7994420201731167,0.06505631019097464,1.0,7214.10040377084
Libya,Mortalidad_Media,0.2382,0.13184049881634344,0.8008584305028972,0.10886614583347395,1.0,5205.25706378741
Lithuania,Mortalidad_Baja,0.6659999999999999,0.11222868177907983,0.8724358314475198,0.04938166897677766,0.6666666666666666,25085.784063499
Lithuania,Mortalidad_Media,0.745,0.1273807334750699,0.8494396647235667,0.04264740681104743,1.0,23870.4594851722
Lithuania,Mortalidad_Media,0.674,0.12274148292305316,0.8636421531251577,0.04437614573757249,0.6666666666666666,20428.6478157394
Lithuania,Mortalidad_Baja,0.478,0.12520474926344152,0.8815784652588641,0.039207945567871584,0.6666666666666666,19608.7943945553
Lithuania,Mortalidad_Baja,0.509,0.12536969555236865,0.8729592646809943,0.036206160847770376,0.6666666666666666,19247.2315367967
Lithuania,Mortalidad_Baja,0.6970000000000001,0.12268904302331664,0.8700978296713369,0.044590232954450464,0.6666666666666666,16800.1510246099
Lithuania,Mortalidad_Media,0.58,0.11580126957933297,0.8585125074371143,0.0391645560422164,0.6666666666666666,14934.2702840428
Lithuania,Mortalidad_Media,0.5700000000000001,0.11188539453798968,0.8535224439446627,0.04316498819192288,0.6666666666666666,14269.8039878287
Lithuania,Mortalidad_Media,0.499,0.10982809496344892,0.8563140878565234,0.04320855121880411,0.6666666666666666,16446.1647181663
Lithuania,Mortalidad_Media,0.48,0.10874389790864272,0.8476948872786536,0.0444006744019181,0.6666666666666666,15636.5252586048
Lithuania,Mortalidad_Media,0.5,0.11409254091324876,0.8469620807517904,0.05029459603888071,0.6666666666666666,14288.1853493139
Lithuania,Mortalidad_Media,0.49,0.11153139238634946,0.8426699282373045,0.044205945019882585,0.6666666666666666,14261.8433787325
Lithuania,Mortalidad_Media,0.46,0.10519848734716257,0.8384475668206137,0.038507682471852815,0.6666666666666666,11829.122609457
Lithuania,Mortalidad_Media,0.48,0.12818469189356363,0.8333877122303668,0.03168083996379517,1.0,11854.3711053096
Lithuania,Mortalidad_Media,0.48,0.1377942603790405,0.8176149241283526,0.04120165603300263,1.0,14955.5345462921
Lithuania,Mortalidad_Media,0.48,0.13542024228712668,0.8045639888404035,0.043620051367890336,1.0,12295.1212779366
Lithuania,Mortalidad_Media,0.46,0.12345497528079437,0.8067973039698919,0.04868500619275184,0.6666666666666666,9210.10118229413
Lithuania,Mortalidad_Media,0.47000000000000003,0.12336892294994264,0.8096238434306517,0.05443546197195951,0.6666666666666666,7857.03148786492
Lithuania,Mortalidad_Media,0.48,0.12879149947006374,0.8197435526111467,0.05221320760121878,1.0,6734.57487061946
Lithuania,Mortalidad_Media,0.48,0.125515103695696,0.8211742701159752,0.055563357632366216,0.6666666666666666,5507.47434187652
Lithuania,Mortalidad_Media,0.41000000000000003,0.11922562454149217,0.8168821176014893,0.06000815443554083,0.6666666666666666,4148.13091485015
Lithuania,Mortalidad_Media,0.38,0.11038527821801604,0.8154165045477628,0.06124083228350696,0.6666666666666666,3532.52787363242
Lithuania,Mortalidad_Media,0.3,0.09424899613764015,0.8205810457847043,0.07020744860535552,0.6666666666666666,3300.63634928559
Lithuania,Mortalidad_Media,0.2538,0.11098324885290173,0.7774710846757951,0.12384906012507295,0.6666666666666666,2182.69156931505
Luxembourg,Mortalidad_Baja,0.895,0.22579953286421792,0.9769131048489117,0.0027360168594574934,1.0,123719.658915996
Luxembourg,Mortalidad_Baja,0.925,0.26086018588678217,0.9719230413564603,0.0021373335469506306,1.0,134965.815442152
Luxembourg,Mortalidad_Baja,0.903,0.2518310297073757,0.9654324692613834,0.0022076306728781624,1.0,116860.02817236
Luxembourg,Mortalidad_Baja,0.858,0.2955005266408053,0.9725162656877302,0.002390020074095286,1.0,112696.649059674
Luxembourg,Mortalidad_Baja,0.79,0.2972409590238168,0.9675959932930753,0.0026293417156255526,1.0,116926.759593905
Luxembourg,Mortalidad_Baja,0.783,0.2925422409023286,0.9647345582834179,0.0026398984636405573,1.0,110193.213797228
Luxembourg,Mortalidad_Baja,0.8200000000000001,0.2939033886026547,0.9731792811167965,0.002382033693952869,1.0,106899.293549552
Luxembourg,Mortalidad_Baja,0.8,0.3034670907315189,0.9675610977441775,0.002502712722288764,1.0,105462.012584423
Luxembourg,Mortalidad_Baja,0.841,0.31877828863606356,0.966653813472822,0.003335676793285759,1.0,123678.702143275
Luxembourg,Mortalidad_Baja,0.85,0.3392927401573858,0.9605121968667285,0.0029858349019045473,1.0,120000.140729859
Luxembourg,Mortalidad_Baja,0.85,0.3579982980681476,0.9546846402007194,0.0033154412555128927,1.0,112584.676270958
Luxembourg,Mortalidad_Baja,0.8200000000000001,0.37373984095729457,0.9488919790836083,0.0028492568067166853,1.0,119025.057203467
Luxembourg,Mortalidad_Baja,0.8300000000000001,0.3864026904883779,0.9437972289444623,0.0030681578413858904,1.0,110885.991378721
Luxembourg,Mortalidad_Baja,0.84,0.3689033174021467,0.943867020042259,0.0026242348620835964,1.0,109419.746953106
Luxembourg,Mortalidad_Baja,0.86,0.3998425326075001,0.9424711980863278,0.0035663695781769926,1.0,120422.137934157
Luxembourg,Mortalidad_Baja,0.85,0.4069928271853711,0.9259307079085528,0.00426804582308746,1.0,107475.320297978
Luxembourg,Mortalidad_Baja,0.84,0.4252105039200578,0.9245697815015208,0.0036167106987870473,1.0,90788.8004876145
Luxembourg,Mortalidad_Baja,0.87,0.43717781817629725,0.9266286188865183,0.00418297577034084,1.0,80988.1376230858
Luxembourg,Mortalidad_Baja,0.9,0.43491675440359046,0.9221968841764387,0.006447456279645435,1.0,76544.9170868473
Luxembourg,Mortalidad_Baja,0.87,0.39648260114648415,0.9022366302066342,0.0055464516434952085,1.0,65689.3214536911
Luxembourg,Mortalidad_Baja,0.86,0.3803528558557269,0.9056563939986637,0.008411979293527503,1.0,53005.7339209179
Luxembourg,Mortalidad_Baja,0.88,0.3701865589467899,0.9036324521625652,0.006762015803784783,1.0,48440.1420151355
Luxembourg,Mortalidad_Baja,0.87,0.3560663666367194,0.9043303631405293,0.007224952648366003,1.0,48659.5988753233
Luxembourg,Mortalidad_Baja,0.7994,0.3571549184704659,0.8848586468552999,0.011499515445712349,1.0,51032.349635318
Madagascar,Mortalidad_Alta,0.23,0.013873619402268214,0.6925101938622218,0.2723265362301652,0.0,503.514533472879
Madagascar,Mortalidad_Alta,0.20199999999999999,0.01388665721916916,0.6846126332355675,0.28470188815256936,0.0,483.469463351371
