country,categoria_expectativa_vida,energy_use_kg_of_oil_equivalent_per_capita,life_expectancy_at_birth_total_years,agriculture_value_added_of_gdp,ratio_auto_energy_use_kg_of_oil_equivalent_per_capita_div_government_integrity,ratio_auto_agriculture_value_added_of_gdp_div_government_integrity,gdp_per_capita_current_us$
Kenya,Mortalidad_Alta,0.020819315840852864,0.5893268474139781,0.33314156548746937,0.020467884644304032,0.08245465618415392,340.064842175429
Kuwait,Mortalidad_Baja,0.423240089311159,0.9431691090642935,0.004764619016995407,0.4654102224733073,0.0014376718295238218,39981.7690981957
Kuwait,Mortalidad_Baja,0.39729751378010314,0.9166833874505143,0.005657655254634728,0.40287997624147776,0.0015581208020391485,34018.6342879647
Kuwait,Mortalidad_Baja,0.4112825861797514,0.9170323429394964,0.0059525557382972775,0.4306447670267456,0.001688187552951739,25236.0755520534
Kuwait,Mortalidad_Baja,0.3871890944288987,0.962940927070048,0.00435930780387,0.5283414994854779,0.0016419013022491845,31707.8737464917
Kuwait,Mortalidad_Baja,0.4530534532445723,0.9362810766672651,0.005314461721115372,0.59615767554693,0.0019062239373420417,32067.9623689512
Kuwait,Mortalidad_Baja,0.44166971212180933,0.9335585259422234,0.006316597762950125,0.5150524875764628,0.0019892813988404167,29047.6535822842
Kuwait,Mortalidad_Baja,0.4490104563512629,0.9301464391709522,0.006234336890947179,0.49147389071920405,0.0018440982032610724,27323.6890643847
Kuwait,Mortalidad_Baja,0.45117556154486865,0.9258396305259289,0.006476526211146641,0.5053260552342896,0.0019566171156608293,29882.2126867068
Kuwait,Mortalidad_Baja,0.4024376225186446,0.9216015661122339,0.005374313723918004,0.44357216663986354,0.0016134497357373503,44368.781373043
Kuwait,Mortalidad_Baja,0.45320137490709717,0.9167580639251562,0.00416622812590918,0.47448886617939096,0.0012080880264843062,49651.0439709448
Kuwait,Mortalidad_Baja,0.48332728269465647,0.9117966147828014,0.004225668577267321,0.5172428527095915,0.001251264855653409,52155.2225460479
Kuwait,Mortalidad_Baja,0.48706495862548727,0.9068923943406395,0.005224972871912406,0.5720916651598609,0.0016746691450359797,49169.6063983139
Kuwait,Mortalidad_Baja,0.5245192866111013,0.902227906319409,0.0053881434075703115,0.5873904490889269,0.0016436914292117743,39212.2522190461
Kuwait,Mortalidad_Baja,0.4882072826836272,0.8980379977631947,0.002991157449491164,0.5467608984455097,0.0009545235428064266,37907.1001320042
Kuwait,Mortalidad_Baja,0.49374071222243576,0.8945425106300564,0.0016964036381148415,0.49535306651140165,0.0005216108083193415,55585.1889344442
Kuwait,Mortalidad_Baja,0.4414782936812686,0.891983271073858,0.0023708982720125754,0.45239272484457244,0.0007101313878932022,45709.4132876371
Kuwait,Mortalidad_Baja,0.48457457849697105,0.8902308166081878,0.002664490445712137,0.5073030263851516,0.0008044758647839983,42946.6374104066
Kuwait,Mortalidad_Baja,0.5572857941284832,0.8889874882009428,0.003485108835837836,0.5063071014292251,0.000889647007240785,36122.6142741227
Kuwait,Mortalidad_Baja,0.5086413907761829,0.887941668600462,0.004793680280845699,0.3499122848876061,0.0009047044850524266,27552.2827399787
Kuwait,Mortalidad_Baja,0.47105493360705797,0.8867524282940096,0.00542814277936067,0.32407816861940475,0.0010167606912948842,22690.655175144
Kuwait,Mortalidad_Baja,0.45020138638847534,0.8851367643800201,0.006211971501160557,0.30974500172833025,0.0011551973571567102,18512.7523035862
Kuwait,Mortalidad_Baja,0.45716047880978605,0.8830294221820529,0.005324865910109559,0.3145281607774619,0.0009985203474007082,17374.2318664227
Kuwait,Mortalidad_Baja,0.4401420227753431,0.8807622583701338,0.0041667625406044285,0.3028309484033139,0.0007939808035709134,19296.3471698729
Kuwait,Mortalidad_Baja,0.4056281859365731,0.8772409485308104,0.004974369382895433,0.3348921921417241,0.0011238120424845019,16168.165602374
Kyrgyz Republic,Mortalidad_Media,0.029482754513318093,0.8209997923714845,0.13884244804347262,0.05000750574072819,0.059742707793034956,1739.72018344174
Kyrgyz Republic,Mortalidad_Media,0.027200333895882896,0.8188711638886903,0.1567555348299907,0.03947782235138953,0.05762764337361462,1349.99730650542
Kyrgyz Republic,Mortalidad_Media,0.025643601841353846,0.8174404463838614,0.15368557210901373,0.039234498117657314,0.05950303974254052,1229.51766602907
Kyrgyz Republic,Mortalidad_Media,0.027852316866609498,0.814579011374204,0.13095923446472013,0.050065121782918255,0.059673856193308034,1421.99927504102
Kyrgyz Republic,Mortalidad_Media,0.0323631922040284,0.8117175763645468,0.14742903192492116,0.05370074722732293,0.06213424932447528,1283.5203037417
Kyrgyz Republic,Mortalidad_Media,0.027844130929161562,0.8088561413548894,0.1580507834784268,0.04492994932222393,0.06462260372808211,1221.39046807082
Kyrgyz Republic,Mortalidad_Media,0.02852391805829368,0.8052967953672665,0.16209923823914343,0.05163273698063581,0.0743746820362605,1103.27489428412
Kyrgyz Republic,Mortalidad_Media,0.030137739787666026,0.8010046428527806,0.17761869248108236,0.061322054737323634,0.09166605215667639,1105.65193844261
Kyrgyz Republic,Mortalidad_Media,0.03164188027950026,0.7974452968651577,0.1859447983667151,0.08042175322992258,0.11994384778043618,1264.52668823891
Kyrgyz Republic,Mortalidad_Media,0.03084893572604471,0.7945838618555003,0.1849223449912524,0.07171175772216083,0.10906100791121254,1269.66303464348
Kyrgyz Republic,Mortalidad_Media,0.03348977051486692,0.7917224268458429,0.2104401388612369,0.0816502379373855,0.13028803254172236,1168.62244675446
Kyrgyz Republic,Mortalidad_Media,0.027245283732338626,0.7859995568265299,0.20931531230944067,0.07013501441423044,0.13641338357761543,1117.40174350185
Kyrgyz Republic,Mortalidad_Media,0.022920645542561353,0.7816725087631446,0.2204894444272851,0.062471944488955704,0.1516667442574301,876.954476440354
Kyrgyz Republic,Mortalidad_Media,0.024385241937894115,0.7788459693023864,0.2370996866082297,0.05690289397869698,0.13977884632877316,870.198894546917
Kyrgyz Republic,Mortalidad_Media,0.027112834976551925,0.7695288577465496,0.2968948249709102,0.06028149085736808,0.16702773164332899,966.388569370494
Kyrgyz Republic,Mortalidad_Media,0.025566194880751916,0.7615726725977465,0.33985650969169356,0.05442520336343468,0.18285871537417986,721.771577544361
Kyrgyz Republic,Mortalidad_Media,0.022076440002951947,0.7587112375880893,0.3626376197013511,0.04926717925008527,0.2039725451863545,543.113512472219
Kyrgyz Republic,Mortalidad_Media,0.022685067904477954,0.7624450613202032,0.36014430415971854,0.05300765289422736,0.21221765909625542,476.548193640077
Kyrgyz Republic,Mortalidad_Media,0.022654255720719076,0.7652716007809628,0.37813008946128757,0.05053082961913561,0.21267869175266083,433.233873286
Kyrgyz Republic,Mortalidad_Media,0.023274929806574,0.7667372138346891,0.4251811223952005,0.05188820882072849,0.23911948493581534,380.505828812441
Kyrgyz Republic,Mortalidad_Media,0.022070685727629224,0.7653064963298604,0.4350846839890026,0.049254594974663904,0.24468488929678125,321.726775366804
Kyrgyz Republic,Mortalidad_Media,0.019777194605743082,0.7731928903808669,0.4368084287804342,0.04423885931107792,0.24565356472617722,308.41129550148
Kyrgyz Republic,Mortalidad_Media,0.021517465485828335,0.7710642618980741,0.43233730808519166,0.035232804584008175,0.17830338111112154,279.621738464365
Kyrgyz Republic,Mortalidad_Alta,0.023810988992979603,0.7314578138985477,0.5145225956299568,0.046693275210543145,0.2546067120966294,364.250365258345
Latvia,Mortalidad_Media,0.1041527268328003,0.8528943240644937,0.06393641102692524,0.08236979566226273,0.013003565387262309,20227.2307431581
Latvia,Mortalidad_Media,0.10978649950549037,0.8343298920506201,0.05290985143656835,0.11119184191463023,0.013798641362768987,20261.8887788916
Latvia,Mortalidad_Baja,0.10402674676627975,0.8658754682546461,0.0512957485774346,0.10833476867329338,0.013755169173545023,17564.2321549354
Latvia,Mortalidad_Baja,0.10829444974227319,0.8687717988132027,0.0484387778394263,0.1473820909666434,0.016983627736371246,17294.9751600969
Latvia,Mortalidad_Media,0.1110915420716779,0.860117702686434,0.04600400862726054,0.11820793077578985,0.012617124376978917,17252.1710428626
Latvia,Mortalidad_Media,0.10467403245502153,0.8579192831058429,0.04554479169545909,0.07515417483655802,0.008427044484630166,15132.4958333982
Latvia,Mortalidad_Media,0.10036833454852939,0.8572213721278774,0.041755239336825276,0.08819485386741581,0.00945980750223619,13838.5266823272
Latvia,Mortalidad_Media,0.09959857244513136,0.85579065462305,0.04465495177593646,0.09082418083926602,0.010493186760536443,13321.9753140616
Latvia,Mortalidad_Media,0.1005813886516022,0.8506959044839029,0.04543891835544661,0.11149008218643332,0.012977779111693429,15185.814581236
Latvia,Mortalidad_Media,0.09963273274632307,0.8486719626478043,0.04032213802226085,0.1146505983524894,0.011965995539044429,14484.4715282132
Latvia,Mortalidad_Media,0.10030521248166112,0.8457407365403504,0.0443816375244432,0.1127367438591871,0.012854880978949566,13329.3499931271
Latvia,Mortalidad_Media,0.0954618316903548,0.8428444059817957,0.047481588413044215,0.10254781278523349,0.013135220872559274,12902.574053337
Latvia,Mortalidad_Media,0.0992974236102352,0.841518375123661,0.05176024756192125,0.09598384966596311,0.012879650103797269,11188.4191700977
Latvia,Mortalidad_Media,0.09497173313820735,0.8357606095554488,0.0412681988835693,0.09564732462556509,0.010713918213707114,11996.0322729773
Latvia,Mortalidad_Media,0.09731289743869959,0.8263039158040202,0.038793343980297816,0.10007896712250881,0.01029087557917506,15677.6080864506
Latvia,Mortalidad_Media,0.10070886351628985,0.806273870736419,0.04338339083748773,0.11588335120750567,0.012867105737641098,13370.9789452508
Latvia,Mortalidad_Media,0.09767453305641637,0.8040754511558279,0.04299329317035618,0.11802776854796422,0.01338989044185839,9211.7374468148
Latvia,Mortalidad_Media,0.09342370725701088,0.8110894564843778,0.048619785553366324,0.11885767859383771,0.015925173796902642,7283.78738127622
Latvia,Mortalidad_Media,0.09057121907332372,0.8206857324313999,0.054913528086212186,0.1183608300350997,0.018458564403081645,6109.73265186817
Latvia,Mortalidad_Media,0.08726895632811847,0.8097983211751427,0.05158972033002112,0.12413146297495148,0.01887865461705776,4914.57992829302
Latvia,Mortalidad_Media,0.08138871894308615,0.8054363775628599,0.05823694053227026,0.11581044998785615,0.021295724164189494,4003.60935783538
Latvia,Mortalidad_Media,0.08119840889875438,0.8025749425532027,0.05638083765679202,0.11554114583450852,0.02062080598784503,3504.61829462397
Latvia,Mortalidad_Media,0.07466731882380298,0.7961890571048216,0.05724890187098717,0.13385815549948493,0.02636442161072837,3278.17896440803
Latvia,Mortalidad_Alta,0.0853923677045323,0.740056077147079,0.10160828033076907,0.142321911984555,0.043427277495091204,2256.77360387054
Lebanon,Mortalidad_Baja,0.028205068907910198,0.906187853208384,0.014726008339538478,0.06047119238108799,0.008163326889529086,3654.35845534878
Lebanon,Mortalidad_Media,0.044695114870797144,0.8439087202231919,0.01739118153800445,0.07785393499238516,0.007852104034745932,4045.37391066234
Lebanon,Mortalidad_Baja,0.057527783759409416,0.8818084269261035,0.03862835136918372,0.1115815954464583,0.019265253167143406,5561.19166950397
Lebanon,Mortalidad_Baja,0.06853377324638088,0.9091208240932827,0.039778110950452146,0.18236639566065982,0.027244282528135245,8905.88005497437
Lebanon,Mortalidad_Baja,0.06599697968711996,0.9099077187209386,0.04057285031274257,0.15826813193066755,0.02503323753233127,9174.53666204759
Lebanon,Mortalidad_Baja,0.0680387081217995,0.9088919092925101,0.03501722033744944,0.1414270151165347,0.018754785056657935,8608.21084982387
Lebanon,Mortalidad_Baja,0.06248679669896667,0.9105229272480149,0.03418496222487819,0.11215302512596917,0.015803599517030788,8089.012088155
Lebanon,Mortalidad_Baja,0.059144134516228,0.910079404821518,0.04124063565336769,0.10240382070953437,0.018354546671552736,7714.1099998804
Lebanon,Mortalidad_Baja,0.05489324126269069,0.9082623935903855,0.05058227583510489,0.10868509302489256,0.025690575603478757,7577.6413302369
Lebanon,Mortalidad_Baja,0.05701739959414828,0.9066742971600257,0.0497292027789953,0.11059935584188657,0.02475489839326417,8162.37929361396
Lebanon,Mortalidad_Baja,0.06375373733544784,0.9053008083553902,0.04731364835155551,0.12356350749398655,0.02356034706188527,8406.98405608118
Lebanon,Mortalidad_Baja,0.057884845352351194,0.9028256670720365,0.047820871379073523,0.11226876417489927,0.023811181377992926,7834.96257108993
Lebanon,Mortalidad_Baja,0.05861295346969522,0.899406252235496,0.04854666591233236,0.09472501314751056,0.02014175391888364,7625.81051551165
Lebanon,Mortalidad_Baja,0.061577984628104224,0.8955862364976035,0.04967190997955038,0.09948020742208293,0.020605471407283096,7090.85493856621
Lebanon,Mortalidad_Baja,0.04880564991979355,0.8912082409328277,0.05689843765196889,0.06583038796217036,0.01965295981000514,5912.04532820842
Lebanon,Mortalidad_Baja,0.03778342520923655,0.8880034337220115,0.061592153236303016,0.059341430012358067,0.024694693889602045,5125.25809960149
Lebanon,Mortalidad_Baja,0.04529745721093204,0.8729093640460692,0.05623843123779789,0.08152241251358672,0.025901733936733434,4635.2514117486
Lebanon,Mortalidad_Baja,0.04964531110432247,0.8785893125402389,0.04497368153975857,0.0803430794159559,0.018669313061286646,4602.19804637945
Lebanon,Mortalidad_Baja,0.05287479427698079,0.8731382788468416,0.04802716516434583,0.2565671726627217,0.05978299687626759,4600.68371412993
Lebanon,Mortalidad_Baja,0.05325714500963904,0.8671578796766579,0.06910462393985678,0.25840676751115227,0.0858413068819919,4437.71588507526
Lebanon,Mortalidad_Media,0.054090394451146565,0.8608770298304598,0.07133898484093053,0.26241576043081516,0.08860367352424085,4290.85283803266
Lebanon,Mortalidad_Media,0.055225398019322164,0.8539809714571858,0.07387254429830005,0.26787657569446033,0.09173594285809318,4009.55929751102
Lebanon,Mortalidad_Media,0.05230907971677401,0.8474139781100221,0.07861068663626229,0.2538453638580066,0.09759376391749529,3986.83513941026
Lebanon,Mortalidad_Media,0.05129879725542179,0.8257815294370126,0.08566424671753252,0.05931029448411415,0.025324955489722387,2958.74263957462
Lesotho,Mortalidad_Alta,0.021077853604491673,0.6030045067601402,0.07498288646897577,0.024201710215301528,0.021754362601274668,1030.12579628833
Lesotho,Mortalidad_Alta,0.018771555784622626,0.5657629301094498,0.07505120996065409,0.028722697113293637,0.02894196927615454,1066.58643600093
Lesotho,Mortalidad_Alta,0.013280935399034502,0.5789827598540667,0.06684354135258057,0.022321011963195945,0.028056048616565236,918.582577421982
Lesotho,Mortalidad_Alta,0.019319688378237304,0.580642392159668,0.056163348447375624,0.030784563695197806,0.022602542360174633,1082.05706777516
Lesotho,Mortalidad_Alta,0.015364421243189211,0.5719007082051648,0.05345471208633676,0.023129003206273514,0.02021067991654016,1170.65569702819
Lesotho,Mortalidad_Alta,0.019008134934877904,0.5609700264682738,0.062488894320050406,0.023642760671308095,0.019611667322960623,1069.36673247542
Lesotho,Mortalidad_Alta,0.01775249984126395,0.5471492953716288,0.06198891923912641,0.017874311316114798,0.01572328112861502,992.491840678465
Lesotho,Mortalidad_Alta,0.0213974455660345,0.5317261606695758,0.04753350996140986,0.021453258124433234,0.012076058193263395,1121.19851342518
Lesotho,Mortalidad_Alta,0.015413208432379956,0.5167894699191644,0.0497964725016809,0.02057389465608047,0.016703615183809136,1173.5377928819
Lesotho,Mortalidad_Alta,0.02066596809758653,0.49906288003433713,0.06376381476797124,0.029029035693378197,0.022639543352205416,1151.03735837227
Lesotho,Mortalidad_Alta,0.01859517291900629,0.48029186637098503,0.06162432445732223,0.026182416594889853,0.021883807061833703,1217.93071228944
Lesotho,Mortalidad_Alta,0.02109338847932243,0.46162100293297087,0.057177688538129254,0.03141153402717708,0.021544211051087937,1280.73390931581
Lesotho,Mortalidad_Alta,0.022806855849997584,0.4489591530152371,0.06120500136036209,0.03496938327489557,0.023773409576055577,1119.47557793042
Lesotho,Mortalidad_Alta,0.010071956677864978,0.43479504971743327,0.06932166007668683,0.015342701081390124,0.02609382763901877,878.847950537772
Lesotho,Mortalidad_Alta,0.013194438469455864,0.42405036125616996,0.06164634616829087,0.02051688588193439,0.02394392200515867,898.482517882593
Lesotho,Mortalidad_Alta,0.0,0.4148365405250732,0.06155697295992005,0.0006388092897575616,0.022502958020177443,861.188420899563
Lesotho,Mortalidad_Alta,1.9042974902402877e-06,0.40799771085199227,0.06095935018472568,0.0007270378952374956,0.025257069735940475,925.467485502842
Lesotho,Mortalidad_Alta,0.0003327093003378289,0.4141354889477072,0.07144281629852231,0.0012575692696142895,0.029577347191861246,861.381496414995
Lesotho,Mortalidad_Alta,0.00020780683618707119,0.42025895986837397,0.07540245518073789,0.0010572558662541843,0.03120912988765403,766.685820928242
Lesotho,Mortalidad_Alta,0.013581151559241802,0.4328778882609628,0.07999491239544484,0.022504872724714242,0.03310169949741965,583.270036200288
Lesotho,Mortalidad_Alta,0.019716678376155455,0.44759997138564994,0.08060778159860371,0.03234477673669373,0.03335426529704109,388.92334985135
Lesotho,Mortalidad_Alta,0.019759345583741674,0.4648115029687388,0.10469845280051822,0.03241320463858966,0.04328212527787893,412.677473676821
Lesotho,Mortalidad_Alta,0.016649825840784484,0.4881321982974461,0.09872835215806892,0.02742628555126584,0.04082182341443246,442.779545779081
Lesotho,Mortalidad_Alta,0.012093161077561641,0.5966521210387008,0.1107954377244979,0.02887822272545023,0.06573404303947,513.413448796175
Liberia,Mortalidad_Alta,0.01565006760647133,0.6762858573574646,0.45784262302929624,0.03086404143408553,0.22567436811176647,744.617175237387
Liberia,Mortalidad_Alta,0.015637717451180384,0.6652979469203804,0.46690966421956764,0.028670119998366585,0.213945316128971,667.96610514319
Liberia,Mortalidad_Alta,0.013005326163267822,0.6667429716002575,0.4969388017830923,0.027203429978748035,0.25830997027221775,616.787867006715
Liberia,Mortalidad_Alta,0.02499954802515211,0.6662422204735674,0.4608053625853518,0.05059986504168172,0.2355807990473176,658.164180770507
Liberia,Mortalidad_Alta,0.01743711610258481,0.6629086486873166,0.44890338287471004,0.026895852275559212,0.17355968009228073,692.203127129794
Liberia,Mortalidad_Alta,0.01743711610258481,0.6597324558265969,0.4545467188497742,0.02740978575853168,0.17909805697035433,699.269095727404
Liberia,Mortalidad_Alta,0.014378941160981646,0.6555261463624007,0.4542442194594872,0.019284595681861083,0.1518902473879598,714.613063145659
Liberia,Mortalidad_Alta,0.017437116102584815,0.6378567851777666,0.43507149914894805,0.022649138758365654,0.14165538312636816,692.590082351257
Liberia,Mortalidad_Alta,0.016358101324853123,0.6373131125259317,0.46158914500621656,0.023927600453785332,0.16895696245951217,706.714490064507
Liberia,Mortalidad_Alta,0.01636089395495528,0.6485013234136918,0.49994674600533356,0.02527772676486834,0.1932801518881078,710.744570927863
Liberia,Mortalidad_Alta,0.019322248867732022,0.6455397381786965,0.5908490020678646,0.028829279102862364,0.22147879199346943,638.368751462083
Liberia,Mortalidad_Alta,0.0064964056338125435,0.6412618928392588,0.5603207868901824,0.010783210051508728,0.2235927814060623,568.087865520004
Liberia,Mortalidad_Alta,0.009306825851157413,0.6394305744330782,0.5666426353537724,0.019562357539846757,0.29206391579769614,492.252808033724
Liberia,Mortalidad_Alta,0.00996542118970494,0.6358251663209098,0.7341486096187608,0.023865877117444118,0.4324014298007544,448.386367025545
Liberia,Mortalidad_Alta,0.00996542118970494,0.6296587738750983,0.8244946669589348,0.03529460700467088,0.7181259824652695,451.713856283285
Liberia,Mortalidad_Alta,0.016961643549440623,0.6221045854496028,0.8298553850727272,0.025542407825250114,0.3129165896063485,374.211308104278
Liberia,Mortalidad_Alta,0.010483502191497962,0.6127763073181198,0.8073268296237566,0.02267714334561758,0.43039400690995094,320.55808618515
Liberia,Mortalidad_Alta,0.01043236706693648,0.6023320695328707,0.835355246290316,0.020140364373713172,0.3973715219121246,287.487333441381
Liberia,Mortalidad_Alta,0.01043236706693648,0.5906574146934687,0.8228853423050294,0.02380224880529739,0.46261330368945686,284.140223992458
Liberia,Mortalidad_Alta,0.015478995496424081,0.5491093783532441,0.9139169079085648,0.05474690634779175,0.8073519018275834,239.779556677091
Liberia,Mortalidad_Alta,0.009339307205569997,0.5636454682023033,1.0,0.018117667250721708,0.4756608465532444,299.536445539621
Liberia,Mortalidad_Alta,0.009339307205569997,0.5500250375563345,0.9682499362817835,0.0181176672507217,0.4605635477337832,300.463828598983
Liberia,Mortalidad_Alta,0.009339307205569997,0.5320409185206381,0.9624404467494524,0.0181176672507217,0.4578011092002248,298.485340578945
Liberia,Mortalidad_Alta,0.016532726981375354,0.42789899134415904,0.5853062693093917,0.030952826416211242,0.27425282875980583,62.1438140627579
Libya,Mortalidad_Media,0.11738910606233421,0.8555261463624007,0.02101412738625315,0.2216432069193788,0.010315270050548081,5986.63694851258
Libya,Mortalidad_Media,0.10947330201835931,0.8211889262465126,0.02408686300988914,0.2518467649642385,0.014373961883047931,4935.82787349801
Libya,Mortalidad_Media,0.07784629698242693,0.825853065312254,0.05442912667742974,0.1993184977295505,0.035818950865923946,6650.33810585348
Libya,Mortalidad_Media,0.15798433311538637,0.8337649331139567,0.025514187624485405,0.482454531060089,0.02022147984218319,9963.19489084483
Libya,Mortalidad_Media,0.1413528989511121,0.8367694398740968,0.045992383698781523,0.2953505374179469,0.02479107040509907,11196.5854810844
Libya,Mortalidad_Media,0.16131534211902002,0.8306173546033335,0.04870887388554989,0.2914998360558395,0.022706292651818772,9965.83236729757
Libya,Mortalidad_Media,0.144290736112916,0.8174261392088134,0.058036096830376346,0.3868858257999387,0.04008730929394117,7525.80299308216
Libya,Mortalidad_Media,0.1494935951605055,0.8152085270763287,0.05518247905998356,0.4809512510372876,0.04575279702748887,7458.48917756374
Libya,Mortalidad_Media,0.16432561903475115,0.8102868588597181,0.04417692968987178,0.43321739612709476,0.030067161479611432,8926.42074591474
Libya,Mortalidad_Media,0.1270603070434631,0.825152013734888,0.03024066251819227,0.30674706953773023,0.01889666730579608,11951.7134126011
Libya,Mortalidad_Media,0.14348365109710265,0.8229916303025968,0.022648673850916862,0.3147778989953846,0.012912395361022603,14975.8902795144
Libya,Mortalidad_Media,0.12168328140109413,0.7909721725445311,0.03836787794379305,0.23504951417083775,0.01913644262429051,7593.8391525702
Libya,Mortalidad_Media,0.1448772663388778,0.823106087702983,0.022445378783520098,0.26892940198256593,0.010829205274276025,11600.9068649472
Libya,Mortalidad_Media,0.12877574425651514,0.821317690821947,0.0269828885564091,0.24869903228820367,0.013506284149720982,9551.05403869755
Libya,Mortalidad_Media,0.11923437038472597,0.8193862221904284,0.0171821986321088,0.21327459221533165,0.008018148975638613,13906.1407818125
Libya,Mortalidad_Media,0.10923810739711813,0.817268760283282,0.019178798212641884,0.21109864808893733,0.009646968704600184,11144.9448413435
Libya,Mortalidad_Media,0.12640094668679164,0.8150368409757494,0.018877951947487925,0.24412870980449242,0.00949819279522814,10048.8480434289
Libya,Mortalidad_Media,0.1441105764469568,0.8122755561914299,0.03143694385550167,0.33120366123280826,0.01870110061366638,8079.24957329001
Libya,Mortalidad_Media,0.141142647361749,0.8089992131053723,0.04197414992301164,0.6812481630399417,0.052299582992838614,5773.76333234281
Libya,Mortalidad_Media,0.14032016504218559,0.8059374776450388,0.05146058878661361,0.6772909737141234,0.06402777885320977,4674.09943200321
Libya,Mortalidad_Media,0.14293398874314936,0.8029615852349952,0.06529432809415898,0.6898668005775084,0.08113059334587636,3718.29434696755
Libya,Mortalidad_Media,0.14224471762900454,0.8010301166034766,0.16462465211196833,0.6865505271080232,0.20393384034984882,6312.80030498965
Libya,Mortalidad_Media,0.13769927366482262,0.7994420201731167,0.06505631019097464,0.6646811423099234,0.08083632901476562,7214.10040377084
Libya,Mortalidad_Media,0.13184049881634344,0.8008584305028972,0.10886614583347395,0.26720947117452504,0.056674619526791654,5205.25706378741
Lithuania,Mortalidad_Baja,0.11222868177907983,0.8724358314475198,0.04938166897677766,0.08140166644756984,0.009227865744586158,25085.784063499
Lithuania,Mortalidad_Media,0.1273807334750699,0.8494396647235667,0.04264740681104743,0.08255514080931056,0.00713180381157684,23870.4594851722
Lithuania,Mortalidad_Media,0.12274148292305316,0.8636421531251577,0.04437614573757249,0.08793992356974967,0.008200177841072749,20428.6478157394
Lithuania,Mortalidad_Baja,0.12520474926344152,0.8815784652588641,0.039207945567871584,0.12647835538277621,0.010225876995317384,19608.7943945553
Lithuania,Mortalidad_Baja,0.12536969555236865,0.8729592646809943,0.036206160847770376,0.11893126538842144,0.008873978449594954,19247.2315367967
Lithuania,Mortalidad_Baja,0.12268904302331664,0.8700978296713369,0.044590232954450464,0.08500183386465389,0.007967557703185827,16800.1510246099
Lithuania,Mortalidad_Media,0.11580126957933297,0.8585125074371143,0.0391645560422164,0.096435138614893,0.008418284320188993,14934.2702840428
Lithuania,Mortalidad_Media,0.11188539453798968,0.8535224439446627,0.04316498819192288,0.09482165770635154,0.009433654445704081,14269.8039878287
Lithuania,Mortalidad_Media,0.10982809496344892,0.8563140878565234,0.04320855121880411,0.1063297020351437,0.010786710986500817,16446.1647181663
Lithuania,Mortalidad_Media,0.10874389790864272,0.8476948872786536,0.0444006744019181,0.10945184209225128,0.011520734109342524,15636.5252586048
Lithuania,Mortalidad_Media,0.11409254091324876,0.8469620807517904,0.05029459603888071,0.1102205277982767,0.012517249663075021,14288.1853493139
Lithuania,Mortalidad_Media,0.11153139238634946,0.8426699282373045,0.044205945019882585,0.10995515243289129,0.011236485204325708,14261.8433787325
Lithuania,Mortalidad_Media,0.10519848734716257,0.8384475668206137,0.038507682471852815,0.11050236821955947,0.010437814900408078,11829.122609457
Lithuania,Mortalidad_Media,0.12818469189356363,0.8333877122303668,0.03168083996379517,0.1289383051577527,0.008244550607056806,11854.3711053096
Lithuania,Mortalidad_Media,0.1377942603790405,0.8176149241283526,0.04120165603300263,0.1385704478322183,0.010696779107826291,14955.5345462921
Lithuania,Mortalidad_Media,0.13542024228712668,0.8045639888404035,0.043620051367890336,0.13619085284752822,0.011319672977766707,12295.1212779366
Lithuania,Mortalidad_Media,0.12345497528079437,0.8067973039698919,0.04868500619275184,0.1295973681335016,0.013173107276355421,9210.10118229413
Lithuania,Mortalidad_Media,0.12336892294994264,0.8096238434306517,0.05443546197195951,0.12675188764092715,0.014405457348017351,7857.03148786492
Lithuania,Mortalidad_Media,0.12879149947006374,0.8197435526111467,0.05221320760121878,0.12954653820813672,0.013532968820660473,6734.57487061946
Lithuania,Mortalidad_Media,0.125515103695696,0.8211742701159752,0.055563357632366216,0.1262624457325566,0.014395850040979796,5507.47434187652
Lithuania,Mortalidad_Media,0.11922562454149217,0.8168821176014893,0.06000815443554083,0.14043885861390423,0.0181939596887274,4148.13091485015
Lithuania,Mortalidad_Media,0.11038527821801604,0.8154165045477628,0.06124083228350696,0.14033315144611605,0.020031370745994634,3532.52787363242
Lithuania,Mortalidad_Media,0.09424899613764015,0.8205810457847043,0.07020744860535552,0.1518766237072984,0.0290682473257838,3300.63634928559
Lithuania,Mortalidad_Media,0.11098324885290173,0.7774710846757951,0.12384906012507295,0.21124624790120447,0.06048955742491116,2182.69156931505
Luxembourg,Mortalidad_Baja,0.22579953286421792,0.9769131048489117,0.0027360168594574934,0.12162634550535122,0.000423353957984757,123719.658915996
Luxembourg,Mortalidad_Baja,0.26086018588678217,0.9719230413564603,0.0021373335469506306,0.13591808277230738,0.0003296063468581405,134965.815442152
Luxembourg,Mortalidad_Baja,0.2518310297073757,0.9654324692613834,0.0022076306728781624,0.13441866052280507,0.000347261115328699,116860.02817236
Luxembourg,Mortalidad_Baja,0.2955005266408053,0.9725162656877302,0.002390020074095286,0.16595646861833632,0.0003917550153554558,112696.649059674
Luxembourg,Mortalidad_Baja,0.2972409590238168,0.9675959932930753,0.0026293417156255526,0.18130129127191247,0.00046292837846839766,116926.759593905
Luxembourg,Mortalidad_Baja,0.2925422409023286,0.9647345582834179,0.0026398984636405573,0.18003491340966352,0.0004687337958548953,110193.213797228
