country,categoria_expectativa_vida,government_integrity,energy_use_kg_of_oil_equivalent_per_capita,life_expectancy_at_birth_total_years,agriculture_value_added_of_gdp,services_value_added_of_gdp,tiene_dato_gini,government_integrity infant_mortality_rate_per_1_000_live_births,ratio_auto_energy_use_kg_of_oil_equivalent_per_capita_div_government_integrity,ratio_auto_agriculture_value_added_of_gdp_div_government_integrity,ratio_auto_infant_mortality_rate_per_1_000_live_births_div_agriculture_value_added_of_gdp,bin_auto_energy_use_kg_of_oil_equivalent_per_capita,gdp_per_capita_current_us$
Indonesia,Mortalidad_Media,0.37200000000000005,0.03713966939138246,0.774762143214822,0.17303293409925632,0.4328991638539922,1.0,0.13129411764705884,0.04861858769218586,0.05761534897649139,0.014726252331445,0.3333333333333333,3853.70288774146
Indonesia,Mortalidad_Media,0.395,0.039008411897620686,0.7966807353887975,0.16055689359100775,0.43070197427948675,1.0,0.1446584440227704,0.04806384352294455,0.05035565131199221,0.016855378198575608,0.3333333333333333,4106.94856160358
Indonesia,Mortalidad_Media,0.428,0.037299050575131505,0.7928321053008083,0.16177050138595112,0.421398598579372,1.0,0.16161669829222008,0.042436442302838516,0.046823649594085456,0.01732642825154226,0.3333333333333333,3860.95353090726
Indonesia,Mortalidad_Media,0.44700000000000006,0.03384599316985856,0.7910150940696759,0.16617633806077622,0.42378420162142655,1.0,0.17557685009487664,0.03691596450424373,0.04605194808169833,0.017587927471202684,0.3333333333333333,3798.88326174526
Indonesia,Mortalidad_Media,0.34,0.03245525179013788,0.7878675155590529,0.17025293179734544,0.42409997580020214,1.0,0.13870967741935483,0.04656562379772338,0.0620271025510493,0.0178767434659694,0.3333333333333333,3521.46943457574
Indonesia,Mortalidad_Media,0.32,0.031679983640208104,0.7848200872737676,0.1704287815383368,0.4203067389499271,1.0,0.1354079696394687,0.04831034124401384,0.0659717355547194,0.018642171106891915,0.3333333333333333,3288.22269725538
Indonesia,Mortalidad_Media,0.28,0.03214919432972463,0.7815580513627582,0.1684559178292271,0.4081414896727239,1.0,0.12326375711574952,0.05601806930090365,0.07452517113736867,0.01979466449275517,0.3333333333333333,3441.06808464008
Indonesia,Mortalidad_Media,0.3,0.031052757616118733,0.7782960154517489,0.1687083232378542,0.3998673092321133,1.0,0.13719165085388993,0.050525111518368276,0.06966084365260569,0.020654833399888713,0.3333333333333333,3566.60284506078
Indonesia,Mortalidad_Media,0.28,0.03224695494299636,0.775405966091995,0.16892694970180214,0.3925336646708729,1.0,0.13335863377609108,0.056186052614570894,0.07473315050881925,0.02161666757407738,0.3333333333333333,3632.27254030331
Indonesia,Mortalidad_Media,0.28,0.03262123818540934,0.7720723943057444,0.1706773820845451,0.38924096452231155,1.0,0.13867172675521822,0.056829188302927214,0.07550603626862867,0.022344214209306525,0.3333333333333333,3579.46442466152
Indonesia,Mortalidad_Media,0.26,0.03204764284989804,0.7682809929179484,0.1759538273684815,0.3901689671669904,1.0,0.13370018975332068,0.060139231484436374,0.08382316648857634,0.022529781165453223,0.3333333333333333,3065.68348377765
Indonesia,Mortalidad_Media,0.23,0.030869456107422567,0.7668931969382644,0.19317728597860473,0.3490258722982603,1.0,0.12307400379506642,0.06551887844869994,0.10401469442427021,0.021185754616372354,0.3333333333333333,2218.48541852977
Indonesia,Mortalidad_Media,0.24,0.028902314454378984,0.7642892910794761,0.1829463967278359,0.353584411929065,1.0,0.13343453510436434,0.058845399705028605,0.09441051189680606,0.02356125017962305,0.3333333333333333,2124.55483920618
Indonesia,Mortalidad_Media,0.22,0.028721016898960335,0.7618427641462193,0.1732641370808822,0.3766933535257659,1.0,0.12732447817836812,0.06379849397317897,0.09755224416183673,0.026221140604599756,0.3333333333333333,1823.21976255073
Indonesia,Mortalidad_Media,0.2,0.02941826092222088,0.7582659703841477,0.16386253787001295,0.3835173140898127,1.0,0.1206831119544592,0.07185566003780333,0.10149581477772812,0.02924206310758913,0.3333333333333333,1558.31562847163
Indonesia,Mortalidad_Media,0.19,0.029126128476303362,0.7563631161027256,0.16579651549408805,0.386364328786491,1.0,0.11969639468690703,0.07489778436416336,0.10809612043261738,0.030279276116110643,0.3333333333333333,1238.21447629488
Indonesia,Mortalidad_Alta,0.19,0.02900651644078363,0.7276056942556692,0.18109918535582203,0.3943948771958896,1.0,0.13231499051233397,0.07459489673335189,0.11805342074894601,0.03068843493300786,0.3333333333333333,1126.84004447173
Indonesia,Mortalidad_Media,0.19,0.027267268342731535,0.7506831676085557,0.19185097970228865,0.3947196420067099,1.0,0.1301518026565465,0.07019068495379853,0.12504951007286752,0.028262168465434327,0.3333333333333333,1043.2105838671
Indonesia,Mortalidad_Media,0.17,0.02768711218698821,0.7481078760998638,0.20620649274882671,0.3837698271780839,1.0,0.12161290322580647,0.0796366388019027,0.1502011521394079,0.027369984440294422,0.3333333333333333,881.002913569131
Indonesia,Mortalidad_Alta,0.17,0.026981834559482862,0.7427999141569497,0.2020965704370104,0.3645277104483855,1.0,0.12741935483870967,0.07764058867204982,0.14721224316431264,0.02948691426713987,0.3333333333333333,732.307093405708
Indonesia,Mortalidad_Alta,0.2,0.02673408488706554,0.7386365262178982,0.19809470015662312,0.30696108162011626,1.0,0.15673624288425048,0.06539850436266843,0.12265662705902573,0.03167253142205781,0.3333333333333333,763.711124950924
Indonesia,Mortalidad_Alta,0.1,0.026222225435362966,0.7239144430932112,0.21656734683244244,0.39467096125984114,0.0,0.098292220113852,0.12833431170387163,0.2681512043107945,0.03682835646294018,0.3333333333333333,1011.22614205568
Iraq,Mortalidad_Media,0.4202,0.06505837290389592,0.8208312468703054,0.02572540991120896,0.3045675176188406,0.0,0.17142884250474383,0.07500850317607545,0.007665653199953155,0.13535983492257495,0.6666666666666666,6520.73154560584
Iraq,Mortalidad_Media,0.22,0.05872001623803452,0.801759782530939,0.04117146345358727,0.4124279249742327,0.0,0.09267552182163187,0.1294046127067646,0.023321460125811013,0.0865852517704115,0.6666666666666666,4868.49431080783
Iraq,Mortalidad_Media,0.20800000000000002,0.052599417202920586,0.7866943272050932,0.07672708413027511,0.5515556876980926,0.0,0.09038330170777989,0.12271262384379569,0.04580050192381013,0.04663530604696258,0.6666666666666666,4295.18945121228
Iraq,Mortalidad_Media,0.203,0.060781861619920975,0.8094999642320624,0.047382969113360096,0.4330208194026245,0.0,0.09090702087286527,0.1451282043639633,0.029057423510962136,0.07981356718158873,0.6666666666666666,5671.8568632942
Iraq,Mortalidad_Media,0.23399999999999999,0.05928212867421555,0.8076543386508332,0.035307111579152096,0.4303648511515792,0.0,0.10834155597722958,0.12281821621677055,0.018827797064614023,0.11175104080075304,0.6666666666666666,5646.68932074742
Iraq,Mortalidad_Media,0.19100000000000003,0.05458360598876785,0.7886544101867086,0.03734352665327716,0.4627768727811332,0.0,0.09096963946869072,0.138632846698169,0.024384653937774264,0.10865400410474124,0.6666666666666666,4759.2846435467
Iraq,Mortalidad_Media,0.16,0.04951332978949567,0.7728449817583518,0.050004976663109414,0.5054922364062163,0.0,0.07863377609108159,0.1502463998340275,0.038892617798273396,0.08316216163007095,0.3333333333333333,4334.42096404188
Iraq,Mortalidad_Media,0.16,0.04588053782862441,0.7913584662708348,0.05272186080456748,0.5108489405234792,0.0,0.08106261859582542,0.13932242217780477,0.0409919401703923,0.08126799864546601,0.3333333333333333,4440.14189252367
Iraq,Mortalidad_Media,0.13699999999999998,0.049796005201975885,0.7870949281064452,0.06205586913130945,0.3838547647109386,0.0,0.07148956356736243,0.17646297016167684,0.05629696968523783,0.07076940150031129,0.3333333333333333,6249.39226978969
Iraq,Mortalidad_Media,0.18,0.05411727673069633,0.778052793475928,0.06001872131822492,0.35935303484057635,0.0,0.09700189753320683,0.14585838805186552,0.04144905482502021,0.07577582039559735,0.6666666666666666,6650.35282247395
Iraq,Mortalidad_Media,0.3712,0.05477625849226729,0.7749052149653051,0.05186638333030947,0.3357038852099954,1.0,0.20567438330170779,0.07158287756792056,0.017384016006694324,0.09070243337917165,0.6666666666666666,6477.59618450955
Iraq,Mortalidad_Media,0.27440000000000003,0.051775528586555396,0.7692968023463767,0.05742854615407048,0.30825493465368403,0.0,0.1567256166982922,0.09157372528696375,0.026022607393398803,0.08426795245863157,0.3333333333333333,5775.54229080293
Iraq,Mortalidad_Media,0.2554,0.04893524108183523,0.7643894413048142,0.06500305248234295,0.3789952011541972,0.0,0.14975066413662239,0.09303558946470268,0.03162509235851644,0.07617276887692961,0.3333333333333333,4461.75196161555
Iraq,Mortalidad_Media,0.49760000000000004,0.045761281695215254,0.7606981901423564,0.0658591995264849,0.4229090630592107,0.0,0.3002595825426945,0.04468289817708549,0.016444724786283397,0.07742961415176816,0.3333333333333333,3714.71205987194
Iraq,Mortalidad_Alta,0.2864,0.04420761563636646,0.7411116675012519,0.048367219940392385,0.31719429560948437,0.0,0.17770929791271348,0.07502338873341063,0.021020743921972233,0.10953467803404339,0.3333333333333333,4542.96609046032
Iraq,Mortalidad_Alta,0.4114,0.04174015677830481,0.7119679519278916,0.062057014512778584,0.3303090481683638,0.0,0.26151612903225807,0.049342576593066304,0.01874775510873788,0.08692879746971353,0.3333333333333333,3128.99010329066
Iraq,Mortalidad_Alta,0.2884,0.042067122960307485,0.7062593890836253,0.0734032008457323,0.30539282104797755,1.0,0.1877062618595825,0.07093220686579745,0.03160738142563469,0.0748668689501532,0.3333333333333333,2276.55435744086
Iraq,Mortalidad_Alta,0.3106,0.043602060092466165,0.7187066313756347,0.08682864201670672,0.26875621528313337,0.0,0.206280834914611,0.06824001627973686,0.03469211807445637,0.0641755304200545,0.3333333333333333,1762.39360423421
Iraq,Mortalidad_Alta,0.292,0.04504053815002189,0.7149152299878387,0.08748291860413698,0.288186074038641,0.0,0.19780645161290322,0.07495698812057179,0.0371789755390267,0.06501225800142962,0.3333333333333333,1328.37157628292
Iraq,Mortalidad_Alta,0.2402,0.043150233189817096,0.7177766649974961,0.10604928282998005,0.1750445602665413,0.0,0.1659066413662239,0.0873353982919284,0.05475288212957936,0.0541949355066932,0.3333333333333333,817.887862499622
Iraq,Mortalidad_Alta,0.1,0.0502722779902466,0.7305100507904714,0.1080370151123434,0.12961247098425588,0.0,0.07020872865275142,0.24404574888840944,0.13397387965758198,0.05407064748245875,0.3333333333333333,1266.15961275094
Iraq,Mortalidad_Alta,0.1,0.05449274240885164,0.7243293511696114,0.08738668221339686,0.1098809759770731,0.0,0.0715370018975332,0.2643515674452936,0.10844363039302793,0.06891854185116258,0.6666666666666666,1435.695683789
Iraq,Mortalidad_Alta,0.1,0.050158131647688405,0.7181486515487516,0.05832674048867478,0.05029685810479653,0.0,0.07286527514231499,0.24349655934644793,0.0725164828997584,0.10670444181721372,0.3333333333333333,1980.18916038782
Iraq,Mortalidad_Alta,0.28,0.07290562809735317,0.7167322412189712,0.26018855749372627,0.09809833279533474,0.0,0.2204933586337761,0.12605037135403951,0.11502879275988455,0.023465390134555394,0.6666666666666666,619.135530927038
Ireland,Mortalidad_Baja,0.807,0.12013776072311055,0.9706668015961226,0.013576570487829098,0.5390915591523308,1.0,0.050533206831119545,0.0718944063326762,0.0021302753138554794,0.036575477052313565,0.6666666666666666,105234.511567597
Ireland,Mortalidad_Baja,0.8200000000000001,0.12425872012925072,0.9670027689618055,0.011912990252541736,0.5569101531499318,1.0,0.04979127134724858,0.07317255263385271,0.0018456851202454275,0.040621972218475716,0.6666666666666666,103961.976350649
Ireland,Mortalidad_Baja,0.828,0.12161785789348196,0.9698990995203605,0.011561914943648074,0.5637935809173301,1.0,0.048705882352941175,0.07093104044499128,0.0017754323013852004,0.04050568775436341,0.6666666666666666,86622.5067251295
Ireland,Mortalidad_Baja,0.78,0.12693240279248177,0.9734235499590858,0.010850402745013319,0.582150428530107,1.0,0.0444022770398482,0.07857419954370236,0.0017719139181994379,0.04179079433534326,1.0,81810.1926481407
Ireland,Mortalidad_Baja,0.79,0.13031944825807837,0.96630485798384,0.010182067204087784,0.5682158457984001,1.0,0.04497153700189753,0.07964237550778579,0.0016448933516226844,0.04465804544805541,1.0,80738.9628834696
Ireland,Mortalidad_Baja,0.783,0.13193625770155212,0.9656069470058743,0.013835982451509658,0.5601766750635628,1.0,0.044573055028462996,0.08134785220307632,0.00223653075892191,0.03228632131118358,1.0,72198.1076995377
Ireland,Mortalidad_Baja,0.74,0.13554764302174255,0.9584184639328335,0.0113780164872872,0.5611637508742116,1.0,0.043529411764705886,0.08842284510088995,0.0019558410314226738,0.041193851879306735,1.0,64192.9418053178
Ireland,Mortalidad_Baja,0.72,0.13060612079762146,0.9555570289231761,0.010654551233980293,0.5441274698489288,1.0,0.04371916508538899,0.08757694821937372,0.0018859437551443769,0.045654676757718976,1.0,64311.8234684057
Ireland,Mortalidad_Baja,0.748,0.1260135801973559,0.9540565203205507,0.015060081247960443,0.6914346367568543,1.0,0.046838709677419356,0.08134465875311754,0.0025435031512217213,0.03273121069954673,1.0,57278.2590911107
Ireland,Mortalidad_Baja,0.75,0.12954605261888863,0.9483336503012361,0.01319180356212639,0.6953835647040669,1.0,0.04696394686907021,0.08339383289944075,0.0022287506547246628,0.03771030920987456,1.0,52619.2123745817
Ireland,Mortalidad_Baja,0.8,0.13216921833262357,0.9468680372475085,0.012134104337470532,0.6820420332165854,1.0,0.05161290322580645,0.07975931507620995,0.001925997990993109,0.04253922668344123,1.0,49411.7387476787
Ireland,Mortalidad_Baja,0.8,0.13292865669675508,0.9454373197426795,0.014896020790174744,0.6770040036366107,1.0,0.05313092979127135,0.08021604850936044,0.0023528217123737027,0.03532687051728254,1.0,52692.7813135606
Ireland,Mortalidad_Baja,0.77,0.1456899920442441,0.945402424193782,0.011749013962087914,0.6868245737266818,1.0,0.05259962049335863,0.09131515489846365,0.0019392067754448357,0.04678336671723452,1.0,48679.4026820361
Ireland,Mortalidad_Baja,0.75,0.146793968289802,0.9374811345938763,0.0067325153826265595,0.6527395773882306,1.0,0.05265654648956357,0.09445843026315189,0.0011639914691547893,0.08474492652947734,1.0,52133.0909237885
Ireland,Mortalidad_Baja,0.74,0.15320588812604738,0.9361202081868445,0.010428866439358798,0.6399647162232852,1.0,0.053358633776091076,0.09990374892839998,0.0017972673341885108,0.05605371208399924,1.0,61353.1065629523
Ireland,Mortalidad_Baja,0.74,0.15767416013464547,0.9296296360917675,0.012873855812259466,0.6022421695869388,1.0,0.05476280834914611,0.10280889612184127,0.0022057496446570056,0.04633435301059544,1.0,61396.417461176
Ireland,Mortalidad_Baja,0.75,0.15887606789136346,0.9239067660724543,0.011328984499352596,0.5754857318334442,1.0,0.058349146110056926,0.10220913880963292,0.0019216806412767219,0.055794899849460365,1.0,54329.1618599624
Ireland,Mortalidad_Baja,0.75,0.1625712848644545,0.9196495091068659,0.012751435633402225,0.5733195918682451,1.0,0.06261859582542695,0.10457963323683801,0.002156159715272914,0.05322211564267159,1.0,50933.0216095589
Ireland,Mortalidad_Baja,0.6900000000000001,0.16469200882089868,0.9138568479897544,0.019592264982378343,0.5605550027050572,1.0,0.06153700189753321,0.1151522662673092,0.003569361679473189,0.03634234145264902,1.0,47754.2023194244
Ireland,Mortalidad_Baja,0.75,0.16270404242794467,0.9081339779704398,0.01840158216336712,0.5520726632188978,1.0,0.07258064516129033,0.10466479767148813,0.0030875387233638262,0.04245100552302936,1.0,41203.5295847568
Ireland,Mortalidad_Baja,0.72,0.16954449975098315,0.9009105993484998,0.021632616702707184,0.517588082225595,1.0,0.07514231499051233,0.11359684856890727,0.0037709870000396904,0.03878017831611796,1.0,32705.4345565698
Ireland,Mortalidad_Baja,0.77,0.17190507050523163,0.8937570118243565,0.024904739850891575,0.5313719360611208,0.0,0.0847438330170778,0.10769541126904059,0.0040514897019958565,0.035320955225632576,1.0,28282.409882073
Ireland,Mortalidad_Baja,0.8200000000000001,0.16788594432074655,0.8852076023442834,0.031372628829262596,0.5552324003288841,1.0,0.09335863377609108,0.09877043195114266,0.004779609495837932,0.028500974296610096,1.0,26334.5672050501
Ireland,Mortalidad_Baja,0.5,0.13655330998903636,0.8699380080573818,0.0702919167973725,0.5626037658068936,1.0,0.05787476280834915,0.13183351898903115,0.01746183419917788,0.011212138672469188,1.0,19158.4564773907
Israel,Mortalidad_Baja,0.652,0.11539722627723094,0.9733886544101866,0.014374946890194303,0.7282606649899379,0.0,0.03340417457305503,0.08548770554943819,0.002788092624586969,0.02755343608767164,0.6666666666666666,54949.621556429
Israel,Mortalidad_Baja,0.768,0.11243976229039412,0.9705272194005292,0.016453056363767666,0.7330991302484513,1.0,0.040804554079696395,0.07072274285266937,0.0027015045674905797,0.024733847968002806,0.6666666666666666,52270.9040241956
Israel,Mortalidad_Baja,0.772,0.11341787400142234,0.9726558478833234,0.016965958973099594,0.7281396724760747,1.0,0.041017077798861476,0.07096588476268186,0.0027696454148115274,0.023902397238560354,0.6666666666666666,44575.5719045492
Israel,Mortalidad_Baja,0.679,0.1112992289721152,0.9748891630128118,0.01671124398921971,0.7305569441849951,1.0,0.037364326375711576,0.07918457211954279,0.003102614944643746,0.025295163729211843,0.6666666666666666,44250.6313628073
Israel,Mortalidad_Baja,0.612,0.11510893280610962,0.9748542674639142,0.017254059353839002,0.7272853538932925,1.0,0.03367741935483871,0.0908484935891157,0.0035519353740314,0.0244123115867296,0.6666666666666666,42362.6652754196
Israel,Mortalidad_Baja,0.47600000000000003,0.1147121619930922,0.9712600259273925,0.017810816029844457,0.7284014123623918,1.0,0.02709677419354839,0.11640416112027079,0.004711380107380467,0.024488012164806165,0.6666666666666666,41138.470964272
Israel,Mortalidad_Baja,0.6,0.11878224677649189,0.969201188542395,0.018040174495770632,0.7149825484653695,1.0,0.03529411764705882,0.09561101793022124,0.0037849546463643207,0.02505578923764156,0.6666666666666666,37671.5389138798
Israel,Mortalidad_Baja,0.61,0.12057486181700035,0.9641064384032492,0.01764923865721337,0.7052600858917654,1.0,0.03588235294117647,0.09545752017118184,0.003643673656777415,0.02567243807736502,0.6666666666666666,36213.1041481958
Israel,Mortalidad_Baja,0.593,0.11687027774636528,0.9655720514569768,0.017235109308282665,0.703324200307356,1.0,0.036007590132827325,0.0951883806323642,0.0036617902740358563,0.02731231356583072,0.6666666666666666,38343.3046626235
Israel,Mortalidad_Baja,0.58,0.12311644646253131,0.9641762295010459,0.018925831120118957,0.6979200295593265,1.0,0.036318785578747625,0.10250329963523361,0.004104254408950664,0.02549679396522361,0.6666666666666666,37034.3161080785
Israel,Mortalidad_Baja,0.61,0.13731648803232743,0.9591512704596965,0.018561373452082898,0.7014361168676051,1.0,0.03935483870967742,0.10866220574400128,0.0038285397169641427,0.026941957400467894,1.0,33321.4300881602
Israel,Mortalidad_Baja,0.61,0.137909778917701,0.958453359481731,0.023084128635761987,0.6969896526120258,1.0,0.0405123339658444,0.10913015428698127,0.004745184862723993,0.021817298274245184,1.0,34522.5215979073
Israel,Mortalidad_Baja,0.6,0.14079605523992286,0.9576856574059704,0.022827941880250315,0.6882450851223639,1.0,0.04212523719165085,0.11326343545540658,0.004771483494306072,0.02354647220697393,1.0,31439.0887027614
Israel,Mortalidad_Baja,0.61,0.132966758987921,0.9548591179452106,0.026771906778076254,0.6926467548144116,1.0,0.04398481973434535,0.10523142765711725,0.005492601823294893,0.020259230732580413,1.0,28508.4938886475
Israel,Mortalidad_Baja,0.59,0.1448408660809155,0.9483685458501336,0.02257076982258696,0.6860728701104075,1.0,0.04366223908918406,0.11848157855464368,0.0047984671404112025,0.025315565766283504,1.0,30269.217773489
Israel,Mortalidad_Baja,0.63,0.1341033540268274,0.9419826604017525,0.021782743249824925,0.680968646517475,1.0,0.04901328273244781,0.1027587588852004,0.004339160256335217,0.02785533812670916,1.0,25721.2594077311
Israel,Mortalidad_Baja,0.64,0.13334508634128225,0.9426805713797182,0.02269258290046087,0.6847376999661284,1.0,0.052220113851992406,0.10058311655768375,0.00444711797941567,0.028083754232767155,1.0,22527.2619795719
Israel,Mortalidad_Baja,0.7000000000000001,0.12308724037611962,0.9369228058115042,0.02344280632955242,0.6840352958293688,1.0,0.05977229601518026,0.08491123133513775,0.00419843787299394,0.028506962085790982,0.6666666666666666,21286.8388636595
Israel,Mortalidad_Baja,0.73,0.13053005139933566,0.9368530147137075,0.02013439528001258,0.6943596317306926,1.0,0.06510436432637572,0.08632712826303617,0.003465594198211085,0.03529204161421368,1.0,20568.0694088834
Israel,Mortalidad_Baja,0.76,0.13642419359996544,0.9297343227384633,0.021289236614176976,0.6849960039609436,1.0,0.07066413662239089,0.0866508395236644,0.003516655468568321,0.03478489978458319,1.0,19643.4690380742
Israel,Mortalidad_Baja,0.66,0.13239514315631418,0.9269077832777035,0.022649853672107253,0.6806870038480634,1.0,0.06387096774193549,0.09684265261501446,0.004304352791068746,0.0339922018229734,1.0,19076.4584298321
Israel,Mortalidad_Baja,0.68,0.13752203964300583,0.9262796633975348,0.021938593680393807,0.6854122705211021,1.0,0.06967741935483873,0.0976218265499935,0.004048439607929542,0.03744730501537854,1.0,20966.3052667971
Israel,Mortalidad_Baja,0.71,0.13409678176828976,0.9197890913024593,0.019080710455423217,0.6704160009328468,0.0,0.07544592030360532,0.09117585352506244,0.0033797401006245035,0.04517877460192324,1.0,21706.5194056329
Israel,Mortalidad_Baja,0.3,0.12932131700171282,0.8982934331811301,0.025529726545342458,0.6451378353542321,0.0,0.04098671726755218,0.2081241605656607,0.010656383033710868,0.043484931892105984,1.0,19025.6840502517
Italy,Mortalidad_Baja,0.573,0.11146986032766608,0.9733886544101866,0.023595035782829923,0.6630453557178424,1.0,0.026094876660341552,0.09397630003715102,0.005161826906314872,0.013554789092419488,0.6666666666666666,35653.9042103495
Italy,Mortalidad_Baja,0.637,0.11701267923320696,0.9726209523344245,0.022873934163129436,0.6657720700689087,1.0,0.030218216318785577,0.08872091522533287,0.0045032593038780485,0.0148028716755006,0.6666666666666666,36852.5425414951
Italy,Mortalidad_Baja,0.622,0.10689621935622745,0.9661652757882466,0.024071449000623933,0.6871038087993495,1.0,0.02950664136622391,0.0830352332531446,0.0048498815809624625,0.013914315310078773,0.6666666666666666,32091.4866621366
Italy,Mortalidad_Baja,0.43700000000000006,0.11529275981007908,0.9847994988999185,0.022687591682618576,0.6801137037824246,1.0,0.021559772296015182,0.12743185885382236,0.006511529603428028,0.01567951272963219,0.6666666666666666,33812.788724868
Italy,Mortalidad_Baja,0.401,0.11572543901860412,0.9826359748682252,0.023179734252888128,0.6809842681710802,1.0,0.02054459203036053,0.1393912623991082,0.007247836910402501,0.015996917152651922,0.6666666666666666,34904.1081923834
Italy,Mortalidad_Baja,0.44700000000000006,0.11823036413512207,0.9769131048489117,0.02363377327384769,0.6822304343813921,1.0,0.02374952561669829,0.12774291900531315,0.00662755252541564,0.016332476520082316,0.6666666666666666,32844.115660604
Italy,Mortalidad_Baja,0.43,0.11610198279883432,0.9811703618144987,0.023073381088540974,0.6833394658134836,1.0,0.02366223908918406,0.13041177167880058,0.006728451242714425,0.017520676059639747,0.6666666666666666,31391.5692898108
Italy,Mortalidad_Baja,0.43,0.11710255204224496,0.971155339280698,0.02487519782439276,0.686816566520638,1.0,0.024478178368121443,0.1315313099678081,0.007246499430419242,0.016698763294909668,0.6666666666666666,30639.8829751432
Italy,Mortalidad_Baja,0.385,0.11246763359726401,0.9789719422339078,0.02382423356211842,0.6878484836342781,1.0,0.02264705882352941,0.14111292510501544,0.007756007293885811,0.01826476122797895,0.6666666666666666,36028.3494022349
Italy,Mortalidad_Baja,0.39,0.11911819697463022,0.9732490722145932,0.025713861072208587,0.6848045418676402,1.0,0.022941176470588236,0.1475083222200853,0.008255588918157558,0.01669989121194571,0.6666666666666666,35701.6746002376
Italy,Mortalidad_Baja,0.39,0.12394496273612585,0.9667933956684154,0.023829134836905394,0.6838639435774655,1.0,0.023681214421252372,0.15346291236603007,0.00765812502181635,0.018955949354894485,0.6666666666666666,34854.3949441965
Italy,Mortalidad_Baja,0.43,0.1294106939705881,0.9660605891415521,0.023072728765712782,0.6814293887840834,1.0,0.026925996204933588,0.1453029067324147,0.006728263690533216,0.020393442171605013,1.0,38432.3742820019
Italy,Mortalidad_Baja,0.48,0.13433567631949728,0.9638970651098604,0.022062568564609024,0.6841680295066458,1.0,0.030967741935483867,0.1351037390862949,0.005767221029237987,0.022212880431535662,1.0,35856.8625485539
Italy,Mortalidad_Baja,0.52,0.13172484406995535,0.9581741950905458,0.022477672943880082,0.6883748644656794,1.0,0.03354838709677419,0.1222954833555442,0.005422280646754069,0.021748477406288314,1.0,37099.6133958219
Italy,Mortalidad_Baja,0.49,0.14192538211143343,0.9560106710588523,0.023375298881001656,0.6669485732583487,1.0,0.0325426944971537,0.1397987991515266,0.005980735685490824,0.021508742731024637,1.0,40828.5795580937
Italy,Mortalidad_Baja,0.5,0.14494179530977835,0.9552778645319893,0.023642847739555793,0.6599288494690227,1.0,0.03415559772296015,0.13990538236687106,0.0059272757314428525,0.02193279626163216,1.0,37826.1754554823
Italy,Mortalidad_Baja,0.48,0.14630364410594876,0.9531143405002975,0.02424317898553659,0.6612784712602794,1.0,0.03370018975332069,0.14709982126383803,0.006328869840054536,0.02200011141289549,1.0,33537.1286994269
Italy,Mortalidad_Baja,0.53,0.1482478792367905,0.9459607529761542,0.025362888837419557,0.6679095522797576,1.0,0.03821631878557875,0.1349874327564447,0.005992997298490243,0.021551414239286974,1.0,32062.723833669
Italy,Mortalidad_Baja,0.52,0.14631263046293558,0.9459258574272567,0.029314413148416797,0.6640059310412046,1.0,0.038481973434535105,0.13579276498246604,0.007047731082617219,0.01880522124693125,1.0,31348.1901841445
Italy,Mortalidad_Baja,0.55,0.14639028112672414,0.9345150129375246,0.029442050111609507,0.6659284434436534,1.0,0.04278937381404174,0.1284538139404882,0.006692000128601983,0.019839287826382057,1.0,27577.5700319855
Italy,Mortalidad_Baja,0.46,0.14044118454590115,0.9380394633762486,0.029605848215280388,0.6556562781392251,1.0,0.03753320683111955,0.147363746071829,0.008045327440866145,0.020835332130466476,1.0,22451.3964379368
Italy,Mortalidad_Baja,0.47000000000000003,0.13973740886420494,0.9365738503225223,0.031081069577682852,0.6528460608868749,0.0,0.040132827324478176,0.14350790914580244,0.008262199943930258,0.02077161539091866,1.0,20570.4385917862
Italy,Mortalidad_Baja,0.46,0.13935360229601818,0.9315837868300707,0.03203964100567578,0.6443846708653651,1.0,0.0410246679316888,0.14622621167619843,0.008699441925849441,0.02109694326304613,1.0,20190.0035636084
Italy,Mortalidad_Baja,0.7000000000000001,0.12947374042441476,0.9085876201061176,0.03731169857259702,0.6241974352647263,1.0,0.08500948766603415,0.08930083326149486,0.006647905655847331,0.02526862253825543,1.0,20712.1798690324
Jamaica,Mortalidad_Media,0.49,0.044512871665691484,0.8128764575434579,0.10217359058822027,0.5915651446862246,0.0,0.1701518026565465,0.0441501339379944,0.0258622161236907,0.026697357602860093,0.3333333333333333,6022.15339791763
Jamaica,Mortalidad_Media,0.47700000000000004,0.040420877784374476,0.7785964661277629,0.10522912552670106,0.5903686005503961,1.0,0.16382732447817838,0.04122598426278938,0.027359004771900945,0.025510605248777407,0.3333333333333333,5165.33782130331
Jamaica,Mortalidad_Media,0.46799999999999997,0.03646361538696776,0.8124615494670577,0.10956282875097473,0.6076553493985122,0.0,0.1598481973434535,0.03795052647572057,0.029029970297388533,0.02422143447380476,0.3333333333333333,4879.44025773374
Jamaica,Mortalidad_Media,0.45,0.049471122317334096,0.8136061234709207,0.08850913887181606,0.6084683146710147,0.0,0.15199240986717266,0.05337581509837883,0.02440696372265959,0.03036594090418277,0.3333333333333333,5607.24299266608
Jamaica,Mortalidad_Media,0.394,0.04743076154063668,0.8146648544244937,0.08309923247746537,0.6020635298442573,1.0,0.13233017077798861,0.058470667360648654,0.026178427891996908,0.03234774026549982,0.3333333333333333,5578.10347525832
